ciclo_id,matriz_id,especie,data_inicio,data_fim,status,parto_data,tentativas
C-BO-M-00208-01,BO-M-00208,bovino,2024-06-29,2024-06-29,concluido_sucesso,2025-04-08,1
C-BO-M-00208-02,BO-M-00208,bovino,2025-06-07,2025-06-07,concluido_sucesso,2026-03-17,1
C-BO-M-00209-00,BO-M-00209,bovino,2023-09-10,2023-09-10,concluido_sucesso,2024-06-19,1
C-BO-M-00209-01,BO-M-00209,bovino,2024-10-07,2024-11-07,concluido_sucesso,2025-08-17,2
C-BO-M-00209-02,BO-M-00209,bovino,2025-11-15,2025-11-15,concluido_sucesso,2026-08-25,1
C-BO-M-00210-00,BO-M-00210,bovino,2023-05-01,2023-05-01,concluido_sucesso,2024-02-08,1
C-BO-M-00210-01,BO-M-00210,bovino,2024-04-24,2024-04-24,concluido_sucesso,2025-02-01,1
C-BO-M-00210-02,BO-M-00210,bovino,2025-05-06,2025-05-29,concluido_sucesso,2026-03-08,2
C-BO-M-00211-00,BO-M-00211,bovino,2023-07-06,2023-07-06,concluido_sucesso,2024-04-14,1
C-BO-M-00211-01,BO-M-00211,bovino,2024-07-13,2024-07-13,concluido_sucesso,2025-04-22,1
C-BO-M-00211-02,BO-M-00211,bovino,2025-07-01,2025-09-01,concluido_sucesso,2026-06-11,3
C-BO-M-00212-00,BO-M-00212,bovino,2023-05-26,2023-06-23,concluido_sucesso,2024-04-01,2
C-BO-M-00212-01,BO-M-00212,bovino,2024-06-30,2024-06-30,concluido_sucesso,2025-04-09,1
C-BO-M-00212-02,BO-M-00212,bovino,2025-06-27,2025-06-27,concluido_sucesso,2026-04-06,1
C-BO-M-00213-00,BO-M-00213,bovino,2023-03-22,2023-05-10,concluido_falha,,3
C-BO-M-00213-01,BO-M-00213,bovino,2023-06-10,2023-07-30,concluido_falha,,3
C-BO-M-00213-02,BO-M-00213,bovino,2023-10-03,2023-11-25,concluido_falha,,3
C-BO-M-00213-03,BO-M-00213,bovino,2024-01-05,2024-01-05,concluido_sucesso,2024-10-14,1
C-BO-M-00213-04,BO-M-00213,bovino,2025-01-04,2025-02-25,concluido_falha,,3
C-BO-M-00213-05,BO-M-00213,bovino,2025-05-03,2025-06-21,concluido_falha,,3
C-BO-M-00214-00,BO-M-00214,bovino,2023-02-25,2023-04-18,concluido_sucesso,2024-01-26,3
C-BO-M-00214-01,BO-M-00214,bovino,2024-04-13,2024-04-13,concluido_sucesso,2025-01-21,1
C-BO-M-00215-00,BO-M-00215,bovino,2023-10-15,2023-10-15,concluido_sucesso,2024-07-24,1
C-BO-M-00215-01,BO-M-00215,bovino,2024-11-07,2024-12-02,concluido_sucesso,2025-09-11,2
C-BO-M-00215-02,BO-M-00215,bovino,2025-11-24,2026-01-08,concluido_sucesso,2026-10-18,3
C-BO-M-00216-00,BO-M-00216,bovino,2023-03-05,2023-03-05,concluido_sucesso,2023-12-13,1
C-BO-M-00216-01,BO-M-00216,bovino,2024-02-27,2024-02-27,concluido_sucesso,2024-12-06,1
C-BO-M-00216-02,BO-M-00216,bovino,2025-04-03,2025-04-03,concluido_sucesso,2026-01-11,1
C-BO-M-00216-03,BO-M-00216,bovino,2026-03-27,2026-03-27,concluido_sucesso,2027-01-04,1
C-BO-M-00217-00,BO-M-00217,bovino,2023-10-14,2023-11-30,concluido_falha,,3
C-BO-M-00217-01,BO-M-00217,bovino,2024-02-02,2024-02-02,concluido_sucesso,2024-11-11,1
C-BO-M-00217-02,BO-M-00217,bovino,2025-02-20,2025-02-20,concluido_sucesso,2025-11-30,1
C-BO-M-00217-03,BO-M-00217,bovino,2026-01-30,2026-01-30,concluido_sucesso,2026-11-09,1
C-BO-M-00218-00,BO-M-00218,bovino,2023-03-08,2023-05-11,concluido_falha,,3
C-BO-M-00218-01,BO-M-00218,bovino,2023-07-04,2023-07-25,concluido_sucesso,2024-05-03,2
C-BO-M-00218-02,BO-M-00218,bovino,2024-07-24,2024-07-24,concluido_sucesso,2025-05-03,1
C-BO-M-00218-03,BO-M-00218,bovino,2025-08-26,2025-08-26,concluido_sucesso,2026-06-05,1
C-BO-M-00219-00,BO-M-00219,bovino,2023-09-23,2023-11-26,concluido_falha,,3
C-BO-M-00219-01,BO-M-00219,bovino,2024-02-02,2024-02-02,concluido_sucesso,2024-11-11,1
C-BO-M-00219-02,BO-M-00219,bovino,2025-02-06,2025-04-04,concluido_falha,,3
C-BO-M-00219-03,BO-M-00219,bovino,2025-05-16,2025-07-06,concluido_falha,,3
C-BO-M-00220-00,BO-M-00220,bovino,2023-08-03,2023-08-03,concluido_sucesso,2024-05-12,1
C-BO-M-00220-01,BO-M-00220,bovino,2024-07-15,2024-07-15,concluido_sucesso,2025-04-24,1
C-BO-M-00221-00,BO-M-00221,bovino,2023-08-05,2023-08-27,concluido_sucesso,2024-06-05,2
C-BO-M-00221-01,BO-M-00221,bovino,2024-09-15,2024-09-15,concluido_sucesso,2025-06-25,1
C-BO-M-00221-02,BO-M-00221,bovino,2025-10-12,2025-10-12,concluido_sucesso,2026-07-22,1
C-BO-M-00222-00,BO-M-00222,bovino,2023-08-07,2023-08-07,concluido_sucesso,2024-05-16,1
C-BO-M-00222-01,BO-M-00222,bovino,2024-08-09,2024-09-06,concluido_sucesso,2025-06-16,2
C-BO-M-00222-02,BO-M-00222,bovino,2025-09-26,2025-09-26,concluido_sucesso,2026-07-06,1
C-BO-M-00223-00,BO-M-00223,bovino,2023-02-11,2023-03-09,concluido_sucesso,2023-12-17,2
C-BO-M-00223-01,BO-M-00223,bovino,2024-02-29,2024-02-29,concluido_sucesso,2024-12-08,1
C-BO-M-00223-02,BO-M-00223,bovino,2025-03-07,2025-05-05,concluido_falha,,3
C-BO-M-00223-03,BO-M-00223,bovino,2025-06-06,2025-07-25,concluido_falha,,3
C-BO-M-00223-04,BO-M-00223,bovino,2025-09-22,2025-09-22,concluido_sucesso,2026-07-02,1
C-BO-M-00224-00,BO-M-00224,bovino,2023-01-15,2023-01-15,concluido_sucesso,2023-10-25,1
C-BO-M-00224-01,BO-M-00224,bovino,2024-01-14,2024-02-07,concluido_sucesso,2024-11-16,2
C-BO-M-00224-02,BO-M-00224,bovino,2025-01-22,2025-01-22,concluido_sucesso,2025-11-01,1
C-BO-M-00224-03,BO-M-00224,bovino,2026-02-20,2026-04-06,concluido_falha,,3
C-BO-M-00225-00,BO-M-00225,bovino,2023-05-16,2023-06-17,concluido_sucesso,2024-03-26,2
C-BO-M-00225-01,BO-M-00225,bovino,2024-07-05,2024-08-24,concluido_falha,,3
C-BO-M-00225-02,BO-M-00225,bovino,2024-10-07,2024-10-07,concluido_sucesso,2025-07-17,1
C-BO-M-00225-03,BO-M-00225,bovino,2025-10-16,2025-10-16,concluido_sucesso,2026-07-26,1
C-BO-M-00226-00,BO-M-00226,bovino,2023-01-13,2023-02-06,concluido_sucesso,2023-11-16,2
C-BO-M-00226-01,BO-M-00226,bovino,2024-01-24,2024-03-21,concluido_falha,,3
C-BO-M-00226-02,BO-M-00226,bovino,2024-05-09,2024-06-02,concluido_sucesso,2025-03-12,2
C-BO-M-00227-00,BO-M-00227,bovino,2023-08-08,2023-08-08,concluido_sucesso,2024-05-17,1
C-BO-M-00227-01,BO-M-00227,bovino,2024-08-05,2024-08-05,concluido_sucesso,2025-05-15,1
C-BO-M-00228-00,BO-M-00228,bovino,2023-01-11,2023-01-11,concluido_sucesso,2023-10-21,1
C-BO-M-00228-01,BO-M-00228,bovino,2024-02-10,2024-04-07,concluido_falha,,3
C-BO-M-00228-02,BO-M-00228,bovino,2024-06-12,2024-08-04,concluido_falha,,3
C-BO-M-00228-03,BO-M-00228,bovino,2024-09-05,2024-11-01,concluido_sucesso,2025-08-11,3
C-BO-M-00229-00,BO-M-00229,bovino,2023-03-19,2023-04-11,concluido_sucesso,2024-01-19,2
C-BO-M-00229-01,BO-M-00229,bovino,2024-04-13,2024-05-15,concluido_sucesso,2025-02-22,2
C-BO-M-00229-02,BO-M-00229,bovino,2025-05-14,2025-07-10,concluido_sucesso,2026-04-19,3
C-BO-M-00230-00,BO-M-00230,bovino,2023-03-17,2023-03-17,concluido_sucesso,2023-12-25,1
C-BO-M-00230-01,BO-M-00230,bovino,2024-04-06,2024-05-08,concluido_sucesso,2025-02-15,2
C-BO-M-00230-02,BO-M-00230,bovino,2025-05-21,2025-05-21,concluido_sucesso,2026-02-28,1
C-BO-M-00231-00,BO-M-00231,bovino,2023-06-26,2023-08-24,concluido_sucesso,2024-06-02,3
C-BO-M-00232-00,BO-M-00232,bovino,2023-05-25,2023-07-14,concluido_falha,,3
C-BO-M-00232-01,BO-M-00232,bovino,2023-09-07,2023-11-07,concluido_falha,,3
C-BO-M-00232-02,BO-M-00232,bovino,2023-12-19,2024-02-09,concluido_falha,,3
C-BO-M-00232-03,BO-M-00232,bovino,2024-04-13,2024-06-07,concluido_falha,,3
C-BO-M-00232-04,BO-M-00232,bovino,2024-08-07,2024-08-07,concluido_sucesso,2025-05-17,1
C-BO-M-00232-05,BO-M-00232,bovino,2025-07-31,2025-09-16,concluido_falha,,3
C-BO-M-00233-00,BO-M-00233,bovino,2023-04-12,2023-04-12,concluido_sucesso,2024-01-20,1
C-BO-M-00233-01,BO-M-00233,bovino,2024-05-10,2024-07-02,concluido_falha,,3
C-BO-M-00233-02,BO-M-00233,bovino,2024-08-21,2024-08-21,concluido_sucesso,2025-05-31,1
C-BO-M-00233-03,BO-M-00233,bovino,2025-08-01,2025-09-13,concluido_falha,,3
C-BO-M-00234-00,BO-M-00234,bovino,2023-08-12,2023-08-12,concluido_sucesso,2024-05-21,1
C-BO-M-00234-01,BO-M-00234,bovino,2024-09-05,2024-09-27,concluido_sucesso,2025-07-07,2
C-BO-M-00234-02,BO-M-00234,bovino,2025-09-16,2025-09-16,concluido_sucesso,2026-06-26,1
C-BO-M-00235-00,BO-M-00235,bovino,2023-05-12,2023-05-12,concluido_sucesso,2024-02-19,1
C-BO-M-00235-01,BO-M-00235,bovino,2024-06-15,2024-06-15,concluido_sucesso,2025-03-25,1
C-BO-M-00235-02,BO-M-00235,bovino,2025-06-11,2025-06-11,concluido_sucesso,2026-03-21,1
C-BO-M-00236-00,BO-M-00236,bovino,2023-04-10,2023-06-08,concluido_falha,,3
C-BO-M-00236-01,BO-M-00236,bovino,2023-08-10,2023-09-23,concluido_falha,,3
C-BO-M-00236-02,BO-M-00236,bovino,2023-10-26,2023-12-18,concluido_sucesso,2024-09-26,3
C-BO-M-00236-03,BO-M-00236,bovino,2024-12-27,2025-02-17,concluido_falha,,3
C-BO-M-00236-04,BO-M-00236,bovino,2025-04-08,2025-05-03,concluido_sucesso,2026-02-10,2
C-BO-M-00236-05,BO-M-00236,bovino,2026-04-30,2026-04-30,concluido_falha,,1
C-BO-M-00237-00,BO-M-00237,bovino,2023-03-19,2023-04-15,concluido_sucesso,2024-01-23,2
C-BO-M-00237-01,BO-M-00237,bovino,2024-03-28,2024-03-28,concluido_sucesso,2025-01-05,1
C-BO-M-00237-02,BO-M-00237,bovino,2025-04-28,2025-06-21,concluido_sucesso,2026-03-31,3
C-BO-M-00238-00,BO-M-00238,bovino,2023-01-04,2023-01-04,concluido_sucesso,2023-10-14,1
C-BO-M-00238-01,BO-M-00238,bovino,2024-02-09,2024-02-09,concluido_sucesso,2024-11-18,1
C-BO-M-00238-02,BO-M-00238,bovino,2025-02-14,2025-02-14,concluido_sucesso,2025-11-24,1
C-BO-M-00238-03,BO-M-00238,bovino,2026-03-10,2026-03-10,concluido_sucesso,2026-12-18,1
C-BO-M-00239-00,BO-M-00239,bovino,2023-08-12,2023-08-12,concluido_sucesso,2024-05-21,1
C-BO-M-00239-01,BO-M-00239,bovino,2024-07-21,2024-09-09,concluido_sucesso,2025-06-19,3
C-BO-M-00239-02,BO-M-00239,bovino,2025-09-23,2025-09-23,concluido_sucesso,2026-07-03,1
C-BO-M-00240-00,BO-M-00240,bovino,2023-04-03,2023-04-03,concluido_sucesso,2024-01-11,1
C-BO-M-00240-01,BO-M-00240,bovino,2024-04-20,2024-04-20,concluido_sucesso,2025-01-28,1
C-BO-M-00240-02,BO-M-00240,bovino,2025-05-01,2025-05-29,concluido_sucesso,2026-03-08,2
C-BO-M-00241-00,BO-M-00241,bovino,2023-08-08,2023-08-08,concluido_sucesso,2024-05-17,1
C-BO-M-00241-01,BO-M-00241,bovino,2024-08-21,2024-10-12,concluido_sucesso,2025-07-22,3
C-BO-M-00241-02,BO-M-00241,bovino,2025-10-15,2025-10-15,concluido_sucesso,2026-07-25,1
C-BO-M-00242-00,BO-M-00242,bovino,2023-03-20,2023-04-20,concluido_sucesso,2024-01-28,2
C-BO-M-00242-01,BO-M-00242,bovino,2024-04-15,2024-05-15,concluido_sucesso,2025-02-22,2
C-BO-M-00242-02,BO-M-00242,bovino,2025-06-03,2025-07-25,concluido_falha,,3
C-BO-M-00242-03,BO-M-00242,bovino,2025-09-01,2025-10-23,concluido_falha,,3
C-BO-M-00243-00,BO-M-00243,bovino,2023-05-09,2023-07-04,concluido_sucesso,2024-04-12,3
C-BO-M-00243-01,BO-M-00243,bovino,2024-07-31,2024-08-23,concluido_sucesso,2025-06-02,2
C-BO-M-00243-02,BO-M-00243,bovino,2025-08-06,2025-08-29,concluido_sucesso,2026-06-08,2
C-BO-M-00244-00,BO-M-00244,bovino,2023-06-30,2023-06-30,concluido_sucesso,2024-04-08,1
C-BO-M-00244-01,BO-M-00244,bovino,2024-08-02,2024-08-02,concluido_sucesso,2025-05-12,1
C-BO-M-00244-02,BO-M-00244,bovino,2025-09-05,2025-10-25,concluido_falha,,3
C-BO-M-00244-03,BO-M-00244,bovino,2026-01-01,2026-02-14,concluido_falha,,3
C-BO-M-00244-04,BO-M-00244,bovino,2026-04-22,2026-04-22,concluido_falha,,1
C-BO-M-00245-00,BO-M-00245,bovino,2023-06-04,2023-07-25,concluido_sucesso,2024-05-03,3
C-BO-M-00245-01,BO-M-00245,bovino,2024-08-04,2024-08-04,concluido_sucesso,2025-05-14,1
C-BO-M-00245-02,BO-M-00245,bovino,2025-08-06,2025-08-06,concluido_sucesso,2026-05-16,1
C-BO-M-00246-00,BO-M-00246,bovino,2023-10-15,2023-10-15,concluido_sucesso,2024-07-24,1
C-BO-M-00246-01,BO-M-00246,bovino,2024-10-13,2024-11-14,concluido_sucesso,2025-08-24,2
C-BO-M-00246-02,BO-M-00246,bovino,2025-11-08,2025-11-08,concluido_sucesso,2026-08-18,1
C-BO-M-00247-00,BO-M-00247,bovino,2023-02-27,2023-02-27,concluido_sucesso,2023-12-07,1
C-BO-M-00247-01,BO-M-00247,bovino,2024-02-29,2024-03-30,concluido_sucesso,2025-01-07,2
C-BO-M-00247-02,BO-M-00247,bovino,2025-03-14,2025-04-05,concluido_sucesso,2026-01-13,2
C-BO-M-00247-03,BO-M-00247,bovino,2026-04-26,2026-04-26,concluido_falha,,1
C-BO-M-00248-00,BO-M-00248,bovino,2023-06-11,2023-08-05,concluido_falha,,3
C-BO-M-00248-01,BO-M-00248,bovino,2023-09-19,2023-11-09,concluido_falha,,3
C-BO-M-00248-02,BO-M-00248,bovino,2024-01-17,2024-03-04,concluido_falha,,3
C-BO-M-00248-03,BO-M-00248,bovino,2024-04-14,2024-04-14,concluido_sucesso,2025-01-22,1
C-BO-M-00248-04,BO-M-00248,bovino,2025-04-17,2025-05-19,concluido_sucesso,2026-02-26,2
C-BO-M-00248-05,BO-M-00248,bovino,2026-04-27,2026-04-27,concluido_sucesso,2027-02-04,1
C-BO-M-00249-00,BO-M-00249,bovino,2023-06-22,2023-06-22,concluido_sucesso,2024-03-31,1
C-BO-M-00249-01,BO-M-00249,bovino,2024-05-31,2024-07-19,concluido_falha,,3
C-BO-M-00249-02,BO-M-00249,bovino,2024-09-12,2024-10-05,concluido_sucesso,2025-07-15,2
C-BO-M-00249-03,BO-M-00249,bovino,2025-10-03,2025-10-28,concluido_sucesso,2026-08-07,2
C-BO-M-00250-00,BO-M-00250,bovino,2023-08-05,2023-08-05,concluido_sucesso,2024-05-14,1
C-BO-M-00250-01,BO-M-00250,bovino,2024-09-04,2024-09-28,concluido_sucesso,2025-07-08,2
C-BO-M-00250-02,BO-M-00250,bovino,2025-09-09,2025-09-30,concluido_sucesso,2026-07-10,2
C-BO-M-00251-00,BO-M-00251,bovino,2023-03-16,2023-03-16,concluido_sucesso,2023-12-24,1
C-BO-M-00251-01,BO-M-00251,bovino,2024-02-29,2024-02-29,concluido_sucesso,2024-12-08,1
C-BO-M-00251-02,BO-M-00251,bovino,2025-02-22,2025-03-22,concluido_sucesso,2025-12-30,2
C-BO-M-00251-03,BO-M-00251,bovino,2026-04-07,2026-04-07,concluido_sucesso,2027-01-15,1
C-BO-M-00252-00,BO-M-00252,bovino,2023-04-23,2023-04-23,concluido_sucesso,2024-01-31,1
C-BO-M-00252-01,BO-M-00252,bovino,2024-05-13,2024-05-13,concluido_sucesso,2025-02-20,1
C-BO-M-00252-02,BO-M-00252,bovino,2025-05-15,2025-06-16,concluido_sucesso,2026-03-26,2
C-BO-M-00253-00,BO-M-00253,bovino,2023-06-26,2023-06-26,concluido_sucesso,2024-04-04,1
C-BO-M-00253-01,BO-M-00253,bovino,2024-07-20,2024-07-20,concluido_sucesso,2025-04-29,1
C-BO-M-00253-02,BO-M-00253,bovino,2025-08-03,2025-08-03,concluido_sucesso,2026-05-13,1
C-BO-M-00254-00,BO-M-00254,bovino,2023-02-25,2023-04-22,concluido_sucesso,2024-01-30,3
C-BO-M-00255-00,BO-M-00255,bovino,2023-05-28,2023-05-28,concluido_sucesso,2024-03-06,1
C-BO-M-00255-01,BO-M-00255,bovino,2024-06-09,2024-06-09,concluido_sucesso,2025-03-19,1
C-BO-M-00255-02,BO-M-00255,bovino,2025-06-07,2025-07-23,concluido_falha,,3
C-BO-M-00255-03,BO-M-00255,bovino,2025-08-29,2025-10-24,concluido_falha,,3
C-BO-M-00256-00,BO-M-00256,bovino,2023-09-27,2023-09-27,concluido_sucesso,2024-07-06,1
C-BO-M-00256-01,BO-M-00256,bovino,2024-10-06,2024-10-06,concluido_sucesso,2025-07-16,1
C-BO-M-00256-02,BO-M-00256,bovino,2025-10-19,2025-10-19,concluido_sucesso,2026-07-29,1
C-BO-M-00257-00,BO-M-00257,bovino,2023-09-30,2023-10-25,concluido_sucesso,2024-08-03,2
C-BO-M-00257-01,BO-M-00257,bovino,2024-10-16,2024-11-07,concluido_sucesso,2025-08-17,2
C-BO-M-00257-02,BO-M-00257,bovino,2025-12-06,2026-01-06,concluido_sucesso,2026-10-16,2
C-BO-M-00258-00,BO-M-00258,bovino,2023-05-02,2023-05-02,concluido_sucesso,2024-02-09,1
C-BO-M-00258-01,BO-M-00258,bovino,2024-05-03,2024-06-16,concluido_sucesso,2025-03-26,3
C-BO-M-00258-02,BO-M-00258,bovino,2025-07-22,2025-07-22,concluido_sucesso,2026-05-01,1
C-BO-M-00259-00,BO-M-00259,bovino,2023-03-12,2023-03-12,concluido_sucesso,2023-12-20,1
C-BO-M-00259-01,BO-M-00259,bovino,2024-02-29,2024-03-23,concluido_sucesso,2024-12-31,2
C-BO-M-00259-02,BO-M-00259,bovino,2025-03-16,2025-04-15,concluido_sucesso,2026-01-23,2
C-BO-M-00260-00,BO-M-00260,bovino,2023-09-28,2023-09-28,concluido_sucesso,2024-07-07,1
C-BO-M-00260-01,BO-M-00260,bovino,2024-10-06,2024-10-06,concluido_sucesso,2025-07-16,1
C-BO-M-00260-02,BO-M-00260,bovino,2025-10-24,2025-10-24,concluido_sucesso,2026-08-03,1
C-BO-M-00261-00,BO-M-00261,bovino,2023-04-29,2023-05-31,concluido_sucesso,2024-03-09,2
C-BO-M-00261-01,BO-M-00261,bovino,2024-05-24,2024-06-21,concluido_sucesso,2025-03-31,2
C-BO-M-00261-02,BO-M-00261,bovino,2025-06-19,2025-06-19,concluido_sucesso,2026-03-29,1
C-BO-M-00262-00,BO-M-00262,bovino,2023-09-05,2023-10-31,concluido_falha,,3
C-BO-M-00262-01,BO-M-00262,bovino,2023-12-15,2024-02-08,concluido_falha,,3
C-BO-M-00262-02,BO-M-00262,bovino,2024-03-11,2024-04-23,concluido_falha,,3
C-BO-M-00262-03,BO-M-00262,bovino,2024-06-06,2024-07-25,concluido_falha,,3
C-BO-M-00263-00,BO-M-00263,bovino,2023-08-22,2023-09-13,concluido_sucesso,2024-06-22,2
C-BO-M-00263-01,BO-M-00263,bovino,2024-09-04,2024-09-04,concluido_sucesso,2025-06-14,1
C-BO-M-00263-02,BO-M-00263,bovino,2025-09-05,2025-09-05,concluido_sucesso,2026-06-15,1
C-BO-M-00264-00,BO-M-00264,bovino,2023-09-28,2023-10-19,concluido_sucesso,2024-07-28,2
C-BO-M-00264-01,BO-M-00264,bovino,2024-11-12,2024-11-12,concluido_sucesso,2025-08-22,1
C-BO-M-00264-02,BO-M-00264,bovino,2025-12-17,2026-02-08,concluido_falha,,3
C-BO-M-00264-03,BO-M-00264,bovino,2026-03-21,2026-03-21,concluido_sucesso,2026-12-29,1
C-BO-M-00265-00,BO-M-00265,bovino,2023-01-24,2023-03-17,concluido_falha,,3
C-BO-M-00266-00,BO-M-00266,bovino,2023-10-15,2023-12-07,concluido_sucesso,2024-09-15,3
C-BO-M-00266-01,BO-M-00266,bovino,2024-12-01,2025-01-14,concluido_falha,,3
C-BO-M-00266-02,BO-M-00266,bovino,2025-02-24,2025-02-24,concluido_sucesso,2025-12-04,1
C-BO-M-00266-03,BO-M-00266,bovino,2026-03-05,2026-03-05,concluido_sucesso,2026-12-13,1
C-BO-M-00267-00,BO-M-00267,bovino,2023-01-13,2023-01-13,concluido_sucesso,2023-10-23,1
C-BO-M-00267-01,BO-M-00267,bovino,2023-12-28,2023-12-28,concluido_sucesso,2024-10-06,1
C-BO-M-00267-02,BO-M-00267,bovino,2025-02-02,2025-02-02,concluido_sucesso,2025-11-12,1
C-BO-M-00267-03,BO-M-00267,bovino,2026-01-27,2026-01-27,concluido_sucesso,2026-11-06,1
C-BO-M-00268-00,BO-M-00268,bovino,2023-04-27,2023-04-27,concluido_sucesso,2024-02-04,1
C-BO-M-00268-01,BO-M-00268,bovino,2024-04-12,2024-06-12,concluido_falha,,3
C-BO-M-00268-02,BO-M-00268,bovino,2024-07-30,2024-09-20,concluido_falha,,3
C-BO-M-00269-00,BO-M-00269,bovino,2023-07-03,2023-08-25,concluido_falha,,3
C-BO-M-00269-01,BO-M-00269,bovino,2023-10-21,2023-12-19,concluido_falha,,3
C-BO-M-00269-02,BO-M-00269,bovino,2024-02-13,2024-04-16,concluido_falha,,3
C-BO-M-00269-03,BO-M-00269,bovino,2024-06-03,2024-06-03,concluido_sucesso,2025-03-13,1
C-BO-M-00269-04,BO-M-00269,bovino,2025-05-24,2025-05-24,concluido_sucesso,2026-03-03,1
C-BO-M-00270-00,BO-M-00270,bovino,2023-08-10,2023-08-10,concluido_sucesso,2024-05-19,1
C-BO-M-00270-01,BO-M-00270,bovino,2024-08-08,2024-10-02,concluido_sucesso,2025-07-12,3
C-BO-M-00270-02,BO-M-00270,bovino,2025-09-27,2025-09-27,concluido_sucesso,2026-07-07,1
C-BO-M-00271-00,BO-M-00271,bovino,2023-07-30,2023-08-22,concluido_sucesso,2024-05-31,2
C-BO-M-00271-01,BO-M-00271,bovino,2024-09-27,2024-10-19,concluido_sucesso,2025-07-29,2
C-BO-M-00271-02,BO-M-00271,bovino,2025-11-06,2025-12-27,concluido_falha,,3
C-BO-M-00272-00,BO-M-00272,bovino,2023-09-19,2023-09-19,concluido_sucesso,2024-06-28,1
C-BO-M-00272-01,BO-M-00272,bovino,2024-09-20,2024-09-20,concluido_sucesso,2025-06-30,1
C-BO-M-00272-02,BO-M-00272,bovino,2025-09-08,2025-10-05,concluido_sucesso,2026-07-15,2
C-BO-M-00273-00,BO-M-00273,bovino,2023-09-24,2023-09-24,concluido_sucesso,2024-07-03,1
C-BO-M-00273-01,BO-M-00273,bovino,2024-10-22,2024-12-20,concluido_falha,,3
C-BO-M-00273-02,BO-M-00273,bovino,2025-02-12,2025-02-12,concluido_sucesso,2025-11-22,1
C-BO-M-00273-03,BO-M-00273,bovino,2026-02-15,2026-04-16,concluido_sucesso,2027-01-24,3
C-BO-M-00274-00,BO-M-00274,bovino,2023-03-21,2023-03-21,concluido_sucesso,2023-12-29,1
C-BO-M-00274-01,BO-M-00274,bovino,2024-04-05,2024-04-29,concluido_sucesso,2025-02-06,2
C-BO-M-00274-02,BO-M-00274,bovino,2025-04-09,2025-04-09,concluido_sucesso,2026-01-17,1
C-BO-M-00274-03,BO-M-00274,bovino,2026-04-08,2026-04-08,concluido_falha,,1
C-BO-M-00275-00,BO-M-00275,bovino,2023-04-18,2023-04-18,concluido_sucesso,2024-01-26,1
C-BO-M-00275-01,BO-M-00275,bovino,2024-04-06,2024-05-04,concluido_sucesso,2025-02-11,2
C-BO-M-00275-02,BO-M-00275,bovino,2025-05-24,2025-05-24,concluido_sucesso,2026-03-03,1
C-BO-M-00276-00,BO-M-00276,bovino,2023-07-17,2023-09-12,concluido_sucesso,2024-06-21,3
C-BO-M-00276-01,BO-M-00276,bovino,2024-09-27,2024-09-27,concluido_sucesso,2025-07-07,1
C-BO-M-00276-02,BO-M-00276,bovino,2025-10-03,2025-10-31,concluido_sucesso,2026-08-10,2
C-BO-M-00277-00,BO-M-00277,bovino,2023-02-07,2023-02-07,concluido_sucesso,2023-11-17,1
C-BO-M-00277-01,BO-M-00277,bovino,2024-03-03,2024-04-26,concluido_falha,,3
C-BO-M-00277-02,BO-M-00277,bovino,2024-06-12,2024-08-13,concluido_sucesso,2025-05-23,3
C-BO-M-00277-03,BO-M-00277,bovino,2025-09-08,2025-09-08,concluido_sucesso,2026-06-18,1
C-BO-M-00278-00,BO-M-00278,bovino,2023-03-22,2023-05-13,concluido_falha,,3
C-BO-M-00278-01,BO-M-00278,bovino,2023-06-30,2023-07-28,concluido_sucesso,2024-05-06,2
C-BO-M-00278-02,BO-M-00278,bovino,2024-08-13,2024-08-13,concluido_sucesso,2025-05-23,1
C-BO-M-00278-03,BO-M-00278,bovino,2025-08-03,2025-09-02,concluido_sucesso,2026-06-12,2
C-BO-M-00279-00,BO-M-00279,bovino,2023-10-05,2023-11-20,concluido_sucesso,2024-08-29,3
C-BO-M-00279-01,BO-M-00279,bovino,2024-11-25,2024-12-27,concluido_sucesso,2025-10-06,2
C-BO-M-00279-02,BO-M-00279,bovino,2026-02-01,2026-02-01,concluido_sucesso,2026-11-11,1
C-BO-M-00280-00,BO-M-00280,bovino,2023-07-22,2023-08-20,concluido_sucesso,2024-05-29,2
C-BO-M-00281-00,BO-M-00281,bovino,2023-01-16,2023-01-16,concluido_sucesso,2023-10-26,1
C-BO-M-00281-01,BO-M-00281,bovino,2024-01-01,2024-01-01,concluido_sucesso,2024-10-10,1
C-BO-M-00281-02,BO-M-00281,bovino,2024-12-19,2025-01-13,concluido_sucesso,2025-10-23,2
C-BO-M-00281-03,BO-M-00281,bovino,2026-01-31,2026-02-27,concluido_sucesso,2026-12-07,2
C-BO-M-00282-00,BO-M-00282,bovino,2023-04-02,2023-04-02,concluido_sucesso,2024-01-10,1
C-BO-M-00282-01,BO-M-00282,bovino,2024-03-25,2024-03-25,concluido_sucesso,2025-01-02,1
C-BO-M-00282-02,BO-M-00282,bovino,2025-04-28,2025-04-28,concluido_sucesso,2026-02-05,1
C-BO-M-00282-03,BO-M-00282,bovino,2026-04-27,2026-04-27,concluido_sucesso,2027-02-04,1
C-BO-M-00283-00,BO-M-00283,bovino,2023-08-06,2023-08-31,concluido_sucesso,2024-06-09,2
C-BO-M-00283-01,BO-M-00283,bovino,2024-08-13,2024-08-13,concluido_sucesso,2025-05-23,1
