evento_id,ciclo_id,matriz_id,reprodutor_id,especie,raca_matriz,raca_reprodutor,idade_matriz,paridade,ecc,historico_matriz,taxa_reprodutor,tecnica,mes,estacao_favoravel,data_evento,tentativa_no_ciclo,dias_desde_parto,ciclos_anteriores_falha,prob_verdadeira,resultado
E-BO-001862,C-BO-M-00320-02,BO-M-00320,BO-R-0001,bovino,Guzera,Nelore,1.5,0,4.2,0.57,0.66,IATF,5,0,2025-05-27,3,122,0,0.144,vazia
E-BO-001863,C-BO-M-00320-03,BO-M-00320,BO-R-0022,bovino,Guzera,Guzera,1.5,0,4.2,0.57,0.4,IATF,7,0,2025-07-13,1,169,1,0.057,vazia
E-BO-001864,C-BO-M-00320-03,BO-M-00320,BO-R-0008,bovino,Guzera,Brahman,1.5,0,4.2,0.57,0.38,convencional,8,0,2025-08-13,2,200,1,0.05,vazia
E-BO-001865,C-BO-M-00320-03,BO-M-00320,BO-R-0026,bovino,Guzera,Mestico,1.5,0,4.2,0.57,0.64,convencional,9,0,2025-09-11,3,229,1,0.05,vazia
E-BO-001866,C-BO-M-00320-04,BO-M-00320,BO-R-0002,bovino,Guzera,Brahman,1.5,0,4.2,0.57,0.3,IATF,10,1,2025-10-28,1,276,2,0.05,vazia
E-BO-001867,C-BO-M-00320-04,BO-M-00320,BO-R-0015,bovino,Guzera,Angus,1.5,0,4.2,0.57,0.51,convencional,11,1,2025-11-23,2,302,2,0.117,vazia
E-BO-001868,C-BO-M-00320-04,BO-M-00320,BO-R-0034,bovino,Guzera,Nelore,1.5,0,4.2,0.57,0.63,IATF,12,1,2025-12-18,3,327,2,0.05,vazia
E-BO-001869,C-BO-M-00321-00,BO-M-00321,BO-R-0000,bovino,Senepol,Senepol,6.4,0,2.7,0.7,0.48,IATF,2,1,2023-02-15,1,-1,0,0.562,vazia
E-BO-001870,C-BO-M-00321-00,BO-M-00321,BO-R-0038,bovino,Senepol,Senepol,6.4,0,2.7,0.7,0.52,convencional,3,1,2023-03-19,2,-1,0,0.607,prenhe
E-BO-001871,C-BO-M-00321-01,BO-M-00321,BO-R-0020,bovino,Senepol,Nelore,6.4,0,2.7,0.7,0.55,IATF,3,1,2024-03-20,1,84,0,0.454,vazia
E-BO-001872,C-BO-M-00321-01,BO-M-00321,BO-R-0024,bovino,Senepol,Nelore,6.4,0,2.7,0.7,0.68,convencional,4,0,2024-04-15,2,110,0,0.537,prenhe
E-BO-001873,C-BO-M-00321-02,BO-M-00321,BO-R-0007,bovino,Senepol,Angus,6.4,0,2.7,0.7,0.93,IATF,4,0,2025-04-11,1,78,0,0.547,vazia
E-BO-001874,C-BO-M-00321-02,BO-M-00321,BO-R-0011,bovino,Senepol,Nelore,6.4,0,2.7,0.7,0.57,IATF,5,0,2025-05-09,2,106,0,0.364,vazia
E-BO-001875,C-BO-M-00321-02,BO-M-00321,BO-R-0013,bovino,Senepol,Nelore,6.4,0,2.7,0.7,0.46,convencional,6,0,2025-06-08,3,136,0,0.349,vazia
E-BO-001876,C-BO-M-00321-03,BO-M-00321,BO-R-0013,bovino,Senepol,Nelore,6.4,0,2.7,0.7,0.46,IATF,7,0,2025-07-19,1,177,1,0.413,vazia
E-BO-001877,C-BO-M-00321-03,BO-M-00321,BO-R-0024,bovino,Senepol,Nelore,6.4,0,2.7,0.7,0.68,convencional,8,0,2025-08-15,2,204,1,0.433,prenhe
E-BO-001878,C-BO-M-00322-00,BO-M-00322,BO-R-0024,bovino,Nelore,Nelore,3.7,2,3.6,0.46,0.68,IATF,3,1,2023-03-21,1,-1,0,0.744,prenhe
E-BO-001879,C-BO-M-00322-01,BO-M-00322,BO-R-0004,bovino,Nelore,Brahman,3.7,2,3.6,0.46,0.56,IATF,4,0,2024-04-11,1,104,0,0.573,prenhe
E-BO-001880,C-BO-M-00322-02,BO-M-00322,BO-R-0004,bovino,Nelore,Brahman,3.7,2,3.6,0.46,0.56,convencional,5,0,2025-05-06,1,107,0,0.748,prenhe
E-BO-001881,C-BO-M-00323-00,BO-M-00323,BO-R-0036,bovino,Senepol,Guzera,7.0,3,2.4,0.75,0.72,IATF,1,1,2023-01-22,1,-1,0,0.603,prenhe
E-BO-001882,C-BO-M-00323-01,BO-M-00323,BO-R-0039,bovino,Senepol,Senepol,7.0,3,2.4,0.75,0.53,IATF,2,1,2024-02-20,1,111,0,0.605,prenhe
E-BO-001883,C-BO-M-00323-02,BO-M-00323,BO-R-0032,bovino,Senepol,Brahman,7.0,3,2.4,0.75,0.75,IA_repasse,3,1,2025-03-07,1,98,0,0.66,prenhe
E-BO-001884,C-BO-M-00323-03,BO-M-00323,BO-R-0011,bovino,Senepol,Nelore,7.0,3,2.4,0.75,0.57,IATF,2,1,2026-02-28,1,75,0,0.507,prenhe
E-BO-001885,C-BO-M-00324-00,BO-M-00324,BO-R-0034,bovino,Gir,Nelore,8.5,4,2.7,0.35,0.63,convencional,10,1,2023-10-22,1,-1,0,0.587,vazia
E-BO-001886,C-BO-M-00324-00,BO-M-00324,BO-R-0010,bovino,Gir,Gir,8.5,4,2.7,0.35,0.31,convencional,11,1,2023-11-13,2,-1,0,0.307,prenhe
E-BO-001887,C-BO-M-00324-01,BO-M-00324,BO-R-0019,bovino,Gir,Brahman,8.5,4,2.7,0.35,0.55,convencional,12,1,2024-12-02,1,102,0,0.594,vazia
E-BO-001888,C-BO-M-00324-01,BO-M-00324,BO-R-0004,bovino,Gir,Brahman,8.5,4,2.7,0.35,0.56,IATF,12,1,2024-12-27,2,127,0,0.397,vazia
E-BO-001889,C-BO-M-00324-01,BO-M-00324,BO-R-0002,bovino,Gir,Brahman,8.5,4,2.7,0.35,0.3,IATF,1,1,2025-01-18,3,149,0,0.166,vazia
E-BO-001890,C-BO-M-00324-02,BO-M-00324,BO-R-0021,bovino,Gir,Nelore,8.5,4,2.7,0.35,0.68,convencional,3,1,2025-03-04,1,194,1,0.589,vazia
E-BO-001891,C-BO-M-00324-02,BO-M-00324,BO-R-0034,bovino,Gir,Nelore,8.5,4,2.7,0.35,0.63,IATF,4,0,2025-04-05,2,226,1,0.125,vazia
E-BO-001892,C-BO-M-00324-02,BO-M-00324,BO-R-0026,bovino,Gir,Mestico,8.5,4,2.7,0.35,0.64,IATF,5,0,2025-05-07,3,258,1,0.076,vazia
E-BO-001893,C-BO-M-00324-03,BO-M-00324,BO-R-0037,bovino,Gir,Brahman,8.5,4,2.7,0.35,0.45,convencional,6,0,2025-06-24,1,306,2,0.265,prenhe
E-BO-001894,C-BO-M-00325-00,BO-M-00325,BO-R-0026,bovino,Angus,Mestico,1.2,4,4.0,0.61,0.64,IATF,6,0,2023-06-29,1,-1,0,0.575,prenhe
E-BO-001895,C-BO-M-00325-01,BO-M-00325,BO-R-0032,bovino,Angus,Brahman,1.2,4,4.0,0.61,0.75,IATF,7,0,2024-07-02,1,86,0,0.279,vazia
E-BO-001896,C-BO-M-00325-01,BO-M-00325,BO-R-0002,bovino,Angus,Brahman,1.2,4,4.0,0.61,0.3,IATF,7,0,2024-07-25,2,109,0,0.2,prenhe
E-BO-001897,C-BO-M-00325-02,BO-M-00325,BO-R-0026,bovino,Angus,Mestico,1.2,4,4.0,0.61,0.64,IATF,8,0,2025-08-18,1,106,0,0.563,prenhe
E-BO-001898,C-BO-M-00326-00,BO-M-00326,BO-R-0008,bovino,Gir,Brahman,6.4,2,3.1,0.73,0.38,convencional,4,0,2023-04-01,1,-1,0,0.664,vazia
E-BO-001899,C-BO-M-00326-00,BO-M-00326,BO-R-0007,bovino,Gir,Angus,6.4,2,3.1,0.73,0.93,convencional,4,0,2023-04-27,2,-1,0,0.922,vazia
E-BO-001900,C-BO-M-00326-00,BO-M-00326,BO-R-0039,bovino,Gir,Senepol,6.4,2,3.1,0.73,0.53,IATF,5,0,2023-05-19,3,-1,0,0.41,vazia
E-BO-001901,C-BO-M-00326-01,BO-M-00326,BO-R-0031,bovino,Gir,Nelore,6.4,2,3.1,0.73,0.88,IA_repasse,7,0,2023-07-26,1,-1,1,0.661,prenhe
E-BO-001902,C-BO-M-00326-02,BO-M-00326,BO-R-0028,bovino,Gir,Angus,6.4,2,3.1,0.73,0.91,IATF,8,0,2024-08-24,1,112,0,0.95,prenhe
E-BO-001903,C-BO-M-00326-03,BO-M-00326,BO-R-0006,bovino,Gir,Angus,6.4,2,3.1,0.73,0.76,convencional,9,0,2025-09-29,1,118,0,0.95,prenhe
E-BO-001904,C-BO-M-00327-00,BO-M-00327,BO-R-0001,bovino,Senepol,Nelore,3.1,1,3.6,0.68,0.66,IATF,8,0,2023-08-17,1,-1,0,0.559,vazia
E-BO-001905,C-BO-M-00327-00,BO-M-00327,BO-R-0003,bovino,Senepol,Senepol,3.1,1,3.6,0.68,0.66,IATF,9,0,2023-09-07,2,-1,0,0.365,vazia
E-BO-001906,C-BO-M-00327-00,BO-M-00327,BO-R-0002,bovino,Senepol,Brahman,3.1,1,3.6,0.68,0.3,IATF,9,0,2023-09-29,3,-1,0,0.197,vazia
E-BO-001907,C-BO-M-00327-01,BO-M-00327,BO-R-0030,bovino,Senepol,Nelore,3.1,1,3.6,0.68,0.8,IATF,11,1,2023-11-28,1,-1,1,0.65,vazia
E-BO-001908,C-BO-M-00327-01,BO-M-00327,BO-R-0010,bovino,Senepol,Gir,3.1,1,3.6,0.68,0.31,IATF,12,1,2023-12-24,2,-1,1,0.304,vazia
E-BO-001909,C-BO-M-00327-01,BO-M-00327,BO-R-0007,bovino,Senepol,Angus,3.1,1,3.6,0.68,0.93,IA_repasse,1,1,2024-01-21,3,-1,1,0.434,vazia
E-BO-001910,C-BO-M-00327-02,BO-M-00327,BO-R-0002,bovino,Senepol,Brahman,3.1,1,3.6,0.68,0.3,IATF,2,1,2024-02-24,1,-1,2,0.311,vazia
E-BO-001911,C-BO-M-00327-02,BO-M-00327,BO-R-0022,bovino,Senepol,Guzera,3.1,1,3.6,0.68,0.4,convencional,3,1,2024-03-22,2,-1,2,0.292,vazia
E-BO-001912,C-BO-M-00327-02,BO-M-00327,BO-R-0001,bovino,Senepol,Nelore,3.1,1,3.6,0.68,0.66,IATF,4,0,2024-04-15,3,-1,2,0.189,vazia
E-BO-001913,C-BO-M-00327-03,BO-M-00327,BO-R-0008,bovino,Senepol,Brahman,3.1,1,3.6,0.68,0.38,IATF,6,0,2024-06-07,1,-1,3,0.181,vazia
E-BO-001914,C-BO-M-00327-03,BO-M-00327,BO-R-0019,bovino,Senepol,Brahman,3.1,1,3.6,0.68,0.55,IATF,7,0,2024-07-06,2,-1,3,0.118,prenhe
E-BO-001915,C-BO-M-00327-04,BO-M-00327,BO-R-0007,bovino,Senepol,Angus,3.1,1,3.6,0.68,0.93,IATF,6,0,2025-06-20,1,66,0,0.576,vazia
E-BO-001916,C-BO-M-00327-04,BO-M-00327,BO-R-0013,bovino,Senepol,Nelore,3.1,1,3.6,0.68,0.46,IATF,7,0,2025-07-12,2,88,0,0.289,vazia
E-BO-001917,C-BO-M-00327-04,BO-M-00327,BO-R-0015,bovino,Senepol,Angus,3.1,1,3.6,0.68,0.51,IATF,8,0,2025-08-05,3,112,0,0.355,vazia
E-BO-001918,C-BO-M-00327-05,BO-M-00327,BO-R-0039,bovino,Senepol,Senepol,3.1,1,3.6,0.68,0.53,IATF,9,0,2025-09-08,1,146,1,0.554,prenhe
E-BO-001919,C-BO-M-00328-00,BO-M-00328,BO-R-0013,bovino,Angus,Nelore,8.9,0,3.3,0.93,0.46,IATF,7,0,2023-07-22,1,-1,0,0.55,vazia
E-BO-001920,C-BO-M-00328-00,BO-M-00328,BO-R-0012,bovino,Angus,Senepol,8.9,0,3.3,0.93,0.33,IATF,8,0,2023-08-15,2,-1,0,0.348,prenhe
E-BO-001921,C-BO-M-00328-01,BO-M-00328,BO-R-0030,bovino,Angus,Nelore,8.9,0,3.3,0.93,0.8,IATF,7,0,2024-07-24,1,61,0,0.634,vazia
E-BO-001922,C-BO-M-00328-01,BO-M-00328,BO-R-0006,bovino,Angus,Angus,8.9,0,3.3,0.93,0.76,IATF,8,0,2024-08-20,2,88,0,0.487,vazia
E-BO-001923,C-BO-M-00328-01,BO-M-00328,BO-R-0015,bovino,Angus,Angus,8.9,0,3.3,0.93,0.51,IATF,9,0,2024-09-16,3,115,0,0.372,vazia
E-BO-001924,C-BO-M-00328-02,BO-M-00328,BO-R-0005,bovino,Angus,Gir,8.9,0,3.3,0.93,0.72,IATF,10,1,2024-10-26,1,155,1,0.666,prenhe
E-BO-001925,C-BO-M-00328-03,BO-M-00328,BO-R-0026,bovino,Angus,Mestico,8.9,0,3.3,0.93,0.64,IATF,10,1,2025-10-09,1,65,0,0.511,vazia
E-BO-001926,C-BO-M-00328-03,BO-M-00328,BO-R-0031,bovino,Angus,Nelore,8.9,0,3.3,0.93,0.88,IATF,11,1,2025-11-07,2,94,0,0.707,vazia
E-BO-001927,C-BO-M-00328-03,BO-M-00328,BO-R-0012,bovino,Angus,Senepol,8.9,0,3.3,0.93,0.33,IATF,12,1,2025-12-06,3,123,0,0.417,vazia
E-BO-001928,C-BO-M-00328-04,BO-M-00328,BO-R-0033,bovino,Angus,Nelore,8.9,0,3.3,0.93,0.79,convencional,1,1,2026-01-20,1,168,1,0.769,prenhe
E-BO-001929,C-BO-M-00329-00,BO-M-00329,BO-R-0039,bovino,Nelore,Senepol,3.3,0,3.1,0.4,0.53,IATF,10,1,2023-10-15,1,-1,0,0.589,vazia
E-BO-001930,C-BO-M-00329-00,BO-M-00329,BO-R-0033,bovino,Nelore,Nelore,3.3,0,3.1,0.4,0.79,convencional,11,1,2023-11-11,2,-1,0,0.726,vazia
E-BO-001931,C-BO-M-00329-00,BO-M-00329,BO-R-0030,bovino,Nelore,Nelore,3.3,0,3.1,0.4,0.8,IATF,12,1,2023-12-08,3,-1,0,0.57,vazia
E-BO-001932,C-BO-M-00329-01,BO-M-00329,BO-R-0020,bovino,Nelore,Nelore,3.3,0,3.1,0.4,0.55,convencional,1,1,2024-01-28,1,-1,1,0.765,prenhe
E-BO-001933,C-BO-M-00329-02,BO-M-00329,BO-R-0034,bovino,Nelore,Nelore,3.3,0,3.1,0.4,0.63,convencional,1,1,2025-01-14,1,69,0,0.683,prenhe
E-BO-001934,C-BO-M-00329-03,BO-M-00329,BO-R-0016,bovino,Nelore,Nelore,3.3,0,3.1,0.4,0.58,IATF,12,1,2025-12-26,1,63,0,0.605,prenhe
E-BO-001935,C-BO-M-00330-00,BO-M-00330,BO-R-0014,bovino,Brahman,Gir,6.5,0,3.9,0.27,0.7,IATF,4,0,2023-04-06,1,-1,0,0.455,prenhe
E-BO-001936,C-BO-M-00330-01,BO-M-00330,BO-R-0027,bovino,Brahman,Brahman,6.5,0,3.9,0.27,0.77,IATF,4,0,2024-04-20,1,97,0,0.588,prenhe
E-BO-001937,C-BO-M-00330-02,BO-M-00330,BO-R-0032,bovino,Brahman,Brahman,6.5,0,3.9,0.27,0.75,IATF,4,0,2025-04-19,1,81,0,0.385,prenhe
E-BO-001938,C-BO-M-00330-03,BO-M-00330,BO-R-0023,bovino,Brahman,Brahman,6.5,0,3.9,0.27,0.35,IATF,4,0,2026-04-28,1,91,0,0.368,vazia
E-BO-001939,C-BO-M-00331-00,BO-M-00331,BO-R-0020,bovino,Nelore,Nelore,6.0,5,3.1,0.35,0.55,IA_repasse,5,0,2023-05-02,1,-1,0,0.485,vazia
E-BO-001940,C-BO-M-00331-00,BO-M-00331,BO-R-0030,bovino,Nelore,Nelore,6.0,5,3.1,0.35,0.8,convencional,5,0,2023-05-31,2,-1,0,0.739,prenhe
E-BO-001941,C-BO-M-00331-01,BO-M-00331,BO-R-0037,bovino,Nelore,Brahman,6.0,5,3.1,0.35,0.45,IATF,6,0,2024-06-10,1,93,0,0.591,prenhe
E-BO-001942,C-BO-M-00331-02,BO-M-00331,BO-R-0011,bovino,Nelore,Nelore,6.0,5,3.1,0.35,0.57,IATF,6,0,2025-06-14,1,86,0,0.524,prenhe
E-BO-001943,C-BO-M-00332-00,BO-M-00332,BO-R-0015,bovino,Angus,Angus,4.6,1,2.3,0.68,0.51,IATF,8,0,2023-08-22,1,-1,0,0.454,prenhe
E-BO-001944,C-BO-M-00332-01,BO-M-00332,BO-R-0030,bovino,Angus,Nelore,4.6,1,2.3,0.68,0.8,IATF,9,0,2024-09-11,1,103,0,0.544,vazia
E-BO-001945,C-BO-M-00332-01,BO-M-00332,BO-R-0000,bovino,Angus,Senepol,4.6,1,2.3,0.68,0.48,IATF,10,1,2024-10-06,2,128,0,0.434,vazia
E-BO-001946,C-BO-M-00332-01,BO-M-00332,BO-R-0038,bovino,Angus,Senepol,4.6,1,2.3,0.68,0.52,IATF,10,1,2024-10-31,3,153,0,0.239,vazia
E-BO-001947,C-BO-M-00332-02,BO-M-00332,BO-R-0031,bovino,Angus,Nelore,4.6,1,2.3,0.68,0.88,IATF,12,1,2024-12-26,1,209,1,0.577,vazia
E-BO-001948,C-BO-M-00332-02,BO-M-00332,BO-R-0000,bovino,Angus,Senepol,4.6,1,2.3,0.68,0.48,IATF,1,1,2025-01-27,2,241,1,0.147,vazia
E-BO-001949,C-BO-M-00332-02,BO-M-00332,BO-R-0001,bovino,Angus,Nelore,4.6,1,2.3,0.68,0.66,IATF,2,1,2025-02-26,3,271,1,0.244,vazia
E-BO-001950,C-BO-M-00332-03,BO-M-00332,BO-R-0013,bovino,Angus,Nelore,4.6,1,2.3,0.68,0.46,IATF,4,0,2025-04-02,1,306,2,0.218,prenhe
E-BO-001951,C-BO-M-00333-00,BO-M-00333,BO-R-0039,bovino,Gir,Senepol,7.1,4,2.8,0.65,0.53,IATF,3,1,2023-03-12,1,-1,0,0.56,vazia
E-BO-001952,C-BO-M-00333-00,BO-M-00333,BO-R-0038,bovino,Gir,Senepol,7.1,4,2.8,0.65,0.52,convencional,4,0,2023-04-07,2,-1,0,0.492,vazia
E-BO-001953,C-BO-M-00333-00,BO-M-00333,BO-R-0036,bovino,Gir,Guzera,7.1,4,2.8,0.65,0.72,IATF,5,0,2023-05-07,3,-1,0,0.421,vazia
E-BO-001954,C-BO-M-00334-00,BO-M-00334,BO-R-0015,bovino,Nelore,Angus,7.5,3,3.5,0.57,0.51,IATF,8,0,2023-08-15,1,-1,0,0.753,vazia
E-BO-001955,C-BO-M-00334-00,BO-M-00334,BO-R-0033,bovino,Nelore,Nelore,7.5,3,3.5,0.57,0.79,IATF,9,0,2023-09-14,2,-1,0,0.562,prenhe
E-BO-001956,C-BO-M-00334-01,BO-M-00334,BO-R-0020,bovino,Nelore,Nelore,7.5,3,3.5,0.57,0.55,IATF,9,0,2024-09-20,1,89,0,0.608,vazia
E-BO-001957,C-BO-M-00334-01,BO-M-00334,BO-R-0011,bovino,Nelore,Nelore,7.5,3,3.5,0.57,0.57,IATF,10,1,2024-10-13,2,112,0,0.883,prenhe
E-BO-001958,C-BO-M-00334-02,BO-M-00334,BO-R-0005,bovino,Nelore,Gir,7.5,3,3.5,0.57,0.72,convencional,10,1,2025-10-21,1,90,0,0.95,prenhe
E-BO-001959,C-BO-M-00335-00,BO-M-00335,BO-R-0004,bovino,Angus,Brahman,6.1,3,3.4,0.33,0.56,IATF,7,0,2023-07-03,1,-1,0,0.711,prenhe
E-BO-001960,C-BO-M-00335-01,BO-M-00335,BO-R-0036,bovino,Angus,Guzera,6.1,3,3.4,0.33,0.72,IATF,7,0,2024-07-29,1,109,0,0.837,vazia
E-BO-001961,C-BO-M-00335-01,BO-M-00335,BO-R-0035,bovino,Angus,Brahman,6.1,3,3.4,0.33,0.74,IATF,8,0,2024-08-26,2,137,0,0.672,prenhe
E-BO-001962,C-BO-M-00335-02,BO-M-00335,BO-R-0010,bovino,Angus,Gir,6.1,3,3.4,0.33,0.31,convencional,9,0,2025-09-30,1,117,0,0.849,prenhe
E-BO-001963,C-BO-M-00336-00,BO-M-00336,BO-R-0027,bovino,Nelore,Brahman,7.8,2,2.4,0.7,0.77,IATF,3,1,2023-03-01,1,-1,0,0.629,prenhe
E-BO-001964,C-BO-M-00336-01,BO-M-00336,BO-R-0020,bovino,Nelore,Nelore,7.8,2,2.4,0.7,0.55,IA_repasse,2,1,2024-02-28,1,81,0,0.341,prenhe
E-BO-001965,C-BO-M-00336-02,BO-M-00336,BO-R-0022,bovino,Nelore,Guzera,7.8,2,2.4,0.7,0.4,convencional,3,1,2025-03-30,1,113,0,0.654,prenhe
E-BO-001966,C-BO-M-00336-03,BO-M-00336,BO-R-0011,bovino,Nelore,Nelore,7.8,2,2.4,0.7,0.57,IATF,4,0,2026-04-30,1,113,0,0.555,prenhe
E-BO-001967,C-BO-M-00337-00,BO-M-00337,BO-R-0015,bovino,Brahman,Angus,9.9,4,2.8,0.31,0.51,IATF,9,0,2023-09-03,1,-1,0,0.241,vazia
E-BO-001968,C-BO-M-00337-00,BO-M-00337,BO-R-0025,bovino,Brahman,Nelore,9.9,4,2.8,0.31,0.62,IATF,9,0,2023-09-30,2,-1,0,0.232,vazia
E-BO-001969,C-BO-M-00337-00,BO-M-00337,BO-R-0016,bovino,Brahman,Nelore,9.9,4,2.8,0.31,0.58,IATF,10,1,2023-10-31,3,-1,0,0.255,vazia
E-BO-001970,C-BO-M-00337-01,BO-M-00337,BO-R-0006,bovino,Brahman,Angus,9.9,4,2.8,0.31,0.76,IATF,12,1,2023-12-26,1,-1,1,0.372,vazia
E-BO-001971,C-BO-M-00337-01,BO-M-00337,BO-R-0030,bovino,Brahman,Nelore,9.9,4,2.8,0.31,0.8,IATF,1,1,2024-01-26,2,-1,1,0.399,prenhe
E-BO-001972,C-BO-M-00337-02,BO-M-00337,BO-R-0024,bovino,Brahman,Nelore,9.9,4,2.8,0.31,0.68,IA_repasse,1,1,2025-01-06,1,63,0,0.316,vazia
E-BO-001973,C-BO-M-00337-02,BO-M-00337,BO-R-0031,bovino,Brahman,Nelore,9.9,4,2.8,0.31,0.88,IA_repasse,2,1,2025-02-05,2,93,0,0.43,prenhe
E-BO-001974,C-BO-M-00337-03,BO-M-00337,BO-R-0007,bovino,Brahman,Angus,9.9,4,2.8,0.31,0.93,IATF,2,1,2026-02-23,1,100,0,0.747,vazia
E-BO-001975,C-BO-M-00337-03,BO-M-00337,BO-R-0002,bovino,Brahman,Brahman,9.9,4,2.8,0.31,0.3,IATF,3,1,2026-03-24,2,129,0,0.341,vazia
E-BO-001976,C-BO-M-00337-03,BO-M-00337,BO-R-0019,bovino,Brahman,Brahman,9.9,4,2.8,0.31,0.55,IATF,4,0,2026-04-20,3,156,0,0.21,vazia
E-BO-001977,C-BO-M-00338-00,BO-M-00338,BO-R-0017,bovino,Nelore,Nelore,4.8,0,2.9,0.78,0.35,convencional,9,0,2023-09-29,1,-1,0,0.415,prenhe
E-BO-001978,C-BO-M-00338-01,BO-M-00338,BO-R-0017,bovino,Nelore,Nelore,4.8,0,2.9,0.78,0.35,IATF,9,0,2024-09-26,1,80,0,0.26,prenhe
E-BO-001979,C-BO-M-00338-02,BO-M-00338,BO-R-0033,bovino,Nelore,Nelore,4.8,0,2.9,0.78,0.79,convencional,10,1,2025-10-21,1,107,0,0.802,prenhe
E-BO-001980,C-BO-M-00339-00,BO-M-00339,BO-R-0036,bovino,Guzera,Guzera,5.6,0,3.0,1.0,0.72,convencional,10,1,2023-10-21,1,-1,0,0.95,prenhe
E-BO-001981,C-BO-M-00339-01,BO-M-00339,BO-R-0009,bovino,Guzera,Gir,5.6,0,3.0,1.0,0.52,IATF,11,1,2024-11-16,1,109,0,0.837,prenhe
E-BO-001982,C-BO-M-00339-02,BO-M-00339,BO-R-0037,bovino,Guzera,Brahman,5.6,0,3.0,1.0,0.45,IATF,11,1,2025-11-13,1,79,0,0.661,prenhe
E-BO-001983,C-BO-M-00340-00,BO-M-00340,BO-R-0030,bovino,Nelore,Nelore,1.1,2,2.5,0.62,0.8,IA_repasse,9,0,2023-09-13,1,-1,0,0.466,prenhe
E-BO-001984,C-BO-M-00340-01,BO-M-00340,BO-R-0032,bovino,Nelore,Brahman,1.1,2,2.5,0.62,0.75,convencional,9,0,2024-09-15,1,85,0,0.533,prenhe
E-BO-001985,C-BO-M-00340-02,BO-M-00340,BO-R-0035,bovino,Nelore,Brahman,1.1,2,2.5,0.62,0.74,IATF,10,1,2025-10-12,1,109,0,0.61,prenhe
E-BO-001986,C-BO-M-00341-00,BO-M-00341,BO-R-0037,bovino,Mestico,Brahman,8.2,2,2.9,0.67,0.45,IA_repasse,5,0,2023-05-20,1,-1,0,0.301,vazia
E-BO-001987,C-BO-M-00341-00,BO-M-00341,BO-R-0010,bovino,Mestico,Gir,8.2,2,2.9,0.67,0.31,convencional,6,0,2023-06-11,2,-1,0,0.354,vazia
E-BO-001988,C-BO-M-00341-00,BO-M-00341,BO-R-0015,bovino,Mestico,Angus,8.2,2,2.9,0.67,0.51,IATF,7,0,2023-07-11,3,-1,0,0.094,vazia
E-BO-001989,C-BO-M-00341-01,BO-M-00341,BO-R-0013,bovino,Mestico,Nelore,8.2,2,2.9,0.67,0.46,convencional,8,0,2023-08-18,1,-1,1,0.474,prenhe
E-BO-001990,C-BO-M-00341-02,BO-M-00341,BO-R-0029,bovino,Mestico,Nelore,8.2,2,2.9,0.67,0.78,IATF,7,0,2024-07-26,1,60,0,0.466,prenhe
E-BO-001991,C-BO-M-00341-03,BO-M-00341,BO-R-0014,bovino,Mestico,Gir,8.2,2,2.9,0.67,0.7,IATF,7,0,2025-07-18,1,74,0,0.362,vazia
E-BO-001992,C-BO-M-00341-03,BO-M-00341,BO-R-0038,bovino,Mestico,Senepol,8.2,2,2.9,0.67,0.52,IATF,8,0,2025-08-13,2,100,0,0.388,vazia
E-BO-001993,C-BO-M-00341-03,BO-M-00341,BO-R-0026,bovino,Mestico,Mestico,8.2,2,2.9,0.67,0.64,convencional,9,0,2025-09-05,3,123,0,0.384,vazia
E-BO-001994,C-BO-M-00341-04,BO-M-00341,BO-R-0035,bovino,Mestico,Brahman,8.2,2,2.9,0.67,0.74,IATF,10,1,2025-10-11,1,159,1,0.577,vazia
E-BO-001995,C-BO-M-00341-04,BO-M-00341,BO-R-0031,bovino,Mestico,Nelore,8.2,2,2.9,0.67,0.88,IATF,11,1,2025-11-09,2,188,1,0.478,prenhe
E-BO-001996,C-BO-M-00342-00,BO-M-00342,BO-R-0030,bovino,Gir,Nelore,5.7,3,2.8,0.45,0.8,convencional,4,0,2023-04-22,1,-1,0,0.707,prenhe
E-BO-001997,C-BO-M-00342-01,BO-M-00342,BO-R-0011,bovino,Gir,Nelore,5.7,3,2.8,0.45,0.57,IATF,5,0,2024-05-11,1,102,0,0.69,vazia
E-BO-001998,C-BO-M-00342-01,BO-M-00342,BO-R-0003,bovino,Gir,Senepol,5.7,3,2.8,0.45,0.66,convencional,6,0,2024-06-07,2,129,0,0.628,prenhe
E-BO-001999,C-BO-M-00342-02,BO-M-00342,BO-R-0029,bovino,Gir,Nelore,5.7,3,2.8,0.45,0.78,IATF,6,0,2025-06-08,1,83,0,0.599,vazia
E-BO-002000,C-BO-M-00342-02,BO-M-00342,BO-R-0006,bovino,Gir,Angus,5.7,3,2.8,0.45,0.76,IATF,7,0,2025-07-05,2,110,0,0.517,vazia
E-BO-002001,C-BO-M-00342-02,BO-M-00342,BO-R-0029,bovino,Gir,Nelore,5.7,3,2.8,0.45,0.78,convencional,8,0,2025-08-05,3,141,0,0.495,vazia
E-BO-002002,C-BO-M-00342-03,BO-M-00342,BO-R-0011,bovino,Gir,Nelore,5.7,3,2.8,0.45,0.57,IA_repasse,9,0,2025-09-17,1,184,1,0.34,vazia
E-BO-002003,C-BO-M-00342-03,BO-M-00342,BO-R-0001,bovino,Gir,Nelore,5.7,3,2.8,0.45,0.66,IATF,10,1,2025-10-09,2,206,1,0.508,vazia
