evento_id,ciclo_id,matriz_id,reprodutor_id,especie,raca_matriz,raca_reprodutor,idade_matriz,paridade,ecc,historico_matriz,taxa_reprodutor,tecnica,mes,estacao_favoravel,data_evento,tentativa_no_ciclo,dias_desde_parto,ciclos_anteriores_falha,prob_verdadeira,resultado
E-BO-000756,C-BO-M-00130-02,BO-M-00130,BO-R-0000,bovino,Nelore,Senepol,9.3,4,2.7,0.29,0.48,IATF,9,0,2025-09-02,1,98,0,0.411,prenhe
E-BO-000757,C-BO-M-00131-00,BO-M-00131,BO-R-0023,bovino,Guzera,Brahman,8.4,5,4.4,0.14,0.35,convencional,9,0,2023-09-30,1,-1,0,0.121,vazia
E-BO-000758,C-BO-M-00131-00,BO-M-00131,BO-R-0023,bovino,Guzera,Brahman,8.4,5,4.4,0.14,0.35,convencional,10,1,2023-10-23,2,-1,0,0.05,vazia
E-BO-000759,C-BO-M-00131-00,BO-M-00131,BO-R-0005,bovino,Guzera,Gir,8.4,5,4.4,0.14,0.72,IATF,11,1,2023-11-15,3,-1,0,0.094,vazia
E-BO-000760,C-BO-M-00131-01,BO-M-00131,BO-R-0000,bovino,Guzera,Senepol,8.4,5,4.4,0.14,0.48,convencional,12,1,2023-12-22,1,-1,1,0.222,prenhe
E-BO-000761,C-BO-M-00132-00,BO-M-00132,BO-R-0008,bovino,Senepol,Brahman,1.3,3,3.4,0.56,0.38,IATF,6,0,2023-06-20,1,-1,0,0.448,vazia
E-BO-000762,C-BO-M-00132-00,BO-M-00132,BO-R-0002,bovino,Senepol,Brahman,1.3,3,3.4,0.56,0.3,IATF,7,0,2023-07-11,2,-1,0,0.334,vazia
E-BO-000763,C-BO-M-00132-00,BO-M-00132,BO-R-0016,bovino,Senepol,Nelore,1.3,3,3.4,0.56,0.58,IATF,8,0,2023-08-06,3,-1,0,0.394,vazia
E-BO-000764,C-BO-M-00132-01,BO-M-00132,BO-R-0015,bovino,Senepol,Angus,1.3,3,3.4,0.56,0.51,convencional,9,0,2023-09-05,1,-1,1,0.565,vazia
E-BO-000765,C-BO-M-00132-01,BO-M-00132,BO-R-0024,bovino,Senepol,Nelore,1.3,3,3.4,0.56,0.68,IATF,9,0,2023-09-26,2,-1,1,0.369,vazia
E-BO-000766,C-BO-M-00132-01,BO-M-00132,BO-R-0032,bovino,Senepol,Brahman,1.3,3,3.4,0.56,0.75,convencional,10,1,2023-10-19,3,-1,1,0.532,prenhe
E-BO-000767,C-BO-M-00132-02,BO-M-00132,BO-R-0028,bovino,Senepol,Angus,1.3,3,3.4,0.56,0.91,IATF,11,1,2024-11-03,1,98,0,0.808,prenhe
E-BO-000768,C-BO-M-00132-03,BO-M-00132,BO-R-0011,bovino,Senepol,Nelore,1.3,3,3.4,0.56,0.57,IATF,10,1,2025-10-14,1,62,0,0.66,vazia
E-BO-000769,C-BO-M-00132-03,BO-M-00132,BO-R-0007,bovino,Senepol,Angus,1.3,3,3.4,0.56,0.93,IATF,11,1,2025-11-13,2,92,0,0.698,prenhe
E-BO-000770,C-BO-M-00133-00,BO-M-00133,BO-R-0012,bovino,Nelore,Senepol,4.4,2,2.8,0.33,0.33,IATF,6,0,2023-06-20,1,-1,0,0.351,prenhe
E-BO-000771,C-BO-M-00133-01,BO-M-00133,BO-R-0036,bovino,Nelore,Guzera,4.4,2,2.8,0.33,0.72,convencional,6,0,2024-06-22,1,85,0,0.625,vazia
E-BO-000772,C-BO-M-00133-01,BO-M-00133,BO-R-0009,bovino,Nelore,Gir,4.4,2,2.8,0.33,0.52,IATF,7,0,2024-07-21,2,114,0,0.494,prenhe
E-BO-000773,C-BO-M-00133-02,BO-M-00133,BO-R-0009,bovino,Nelore,Gir,4.4,2,2.8,0.33,0.52,IATF,8,0,2025-08-10,1,102,0,0.554,vazia
E-BO-000774,C-BO-M-00133-02,BO-M-00133,BO-R-0016,bovino,Nelore,Nelore,4.4,2,2.8,0.33,0.58,IATF,9,0,2025-09-08,2,131,0,0.447,vazia
E-BO-000775,C-BO-M-00133-02,BO-M-00133,BO-R-0008,bovino,Nelore,Brahman,4.4,2,2.8,0.33,0.38,convencional,10,1,2025-10-10,3,163,0,0.341,vazia
E-BO-000776,C-BO-M-00133-03,BO-M-00133,BO-R-0002,bovino,Nelore,Brahman,4.4,2,2.8,0.33,0.3,IATF,12,1,2025-12-08,1,222,1,0.438,vazia
E-BO-000777,C-BO-M-00133-03,BO-M-00133,BO-R-0028,bovino,Nelore,Angus,4.4,2,2.8,0.33,0.91,convencional,1,1,2026-01-02,2,247,1,0.603,prenhe
E-BO-000778,C-BO-M-00134-00,BO-M-00134,BO-R-0024,bovino,Senepol,Nelore,1.4,2,3.7,0.47,0.68,IATF,9,0,2023-09-23,1,-1,0,0.42,vazia
E-BO-000779,C-BO-M-00134-00,BO-M-00134,BO-R-0032,bovino,Senepol,Brahman,1.4,2,3.7,0.47,0.75,IA_repasse,10,1,2023-10-21,2,-1,0,0.291,prenhe
E-BO-000780,C-BO-M-00134-01,BO-M-00134,BO-R-0017,bovino,Senepol,Nelore,1.4,2,3.7,0.47,0.35,convencional,11,1,2024-11-02,1,95,0,0.563,prenhe
E-BO-000781,C-BO-M-00134-02,BO-M-00134,BO-R-0030,bovino,Senepol,Nelore,1.4,2,3.7,0.47,0.8,convencional,10,1,2025-10-26,1,75,0,0.551,prenhe
E-BO-000782,C-BO-M-00135-00,BO-M-00135,BO-R-0017,bovino,Nelore,Nelore,2.0,4,3.1,0.68,0.35,IATF,8,0,2023-08-08,1,-1,0,0.538,prenhe
E-BO-000783,C-BO-M-00135-01,BO-M-00135,BO-R-0007,bovino,Nelore,Angus,2.0,4,3.1,0.68,0.93,IATF,7,0,2024-07-25,1,69,0,0.639,prenhe
E-BO-000784,C-BO-M-00136-00,BO-M-00136,BO-R-0026,bovino,Mestico,Mestico,7.1,3,3.1,0.42,0.64,IATF,3,1,2023-03-07,1,-1,0,0.789,prenhe
E-BO-000785,C-BO-M-00136-01,BO-M-00136,BO-R-0009,bovino,Mestico,Gir,7.1,3,3.1,0.42,0.52,IATF,3,1,2024-03-08,1,84,0,0.771,prenhe
E-BO-000786,C-BO-M-00136-02,BO-M-00136,BO-R-0014,bovino,Mestico,Gir,7.1,3,3.1,0.42,0.7,IATF,3,1,2025-03-24,1,98,0,0.897,prenhe
E-BO-000787,C-BO-M-00136-03,BO-M-00136,BO-R-0036,bovino,Mestico,Guzera,7.1,3,3.1,0.42,0.72,IATF,4,0,2026-04-14,1,103,0,0.893,prenhe
E-BO-000788,C-BO-M-00137-00,BO-M-00137,BO-R-0005,bovino,Senepol,Gir,7.4,0,3.5,0.6,0.72,IATF,9,0,2023-09-09,1,-1,0,0.692,prenhe
E-BO-000789,C-BO-M-00137-01,BO-M-00137,BO-R-0028,bovino,Senepol,Angus,7.4,0,3.5,0.6,0.91,convencional,9,0,2024-09-03,1,77,0,0.784,prenhe
E-BO-000790,C-BO-M-00137-02,BO-M-00137,BO-R-0012,bovino,Senepol,Senepol,7.4,0,3.5,0.6,0.33,IATF,9,0,2025-09-24,1,103,0,0.527,vazia
E-BO-000791,C-BO-M-00137-02,BO-M-00137,BO-R-0020,bovino,Senepol,Nelore,7.4,0,3.5,0.6,0.55,convencional,10,1,2025-10-22,2,131,0,0.692,prenhe
E-BO-000792,C-BO-M-00138-00,BO-M-00138,BO-R-0015,bovino,Brahman,Angus,8.0,3,2.6,0.49,0.51,convencional,2,1,2023-02-04,1,-1,0,0.704,prenhe
E-BO-000793,C-BO-M-00138-01,BO-M-00138,BO-R-0014,bovino,Brahman,Gir,8.0,3,2.6,0.49,0.7,IATF,2,1,2024-02-29,1,107,0,0.759,vazia
E-BO-000794,C-BO-M-00138-01,BO-M-00138,BO-R-0018,bovino,Brahman,Nelore,8.0,3,2.6,0.49,0.82,IA_repasse,3,1,2024-03-24,2,131,0,0.549,vazia
E-BO-000795,C-BO-M-00138-01,BO-M-00138,BO-R-0009,bovino,Brahman,Gir,8.0,3,2.6,0.49,0.52,IATF,4,0,2024-04-15,3,153,0,0.334,prenhe
E-BO-000796,C-BO-M-00138-02,BO-M-00138,BO-R-0028,bovino,Brahman,Angus,8.0,3,2.6,0.49,0.91,IATF,5,0,2025-05-10,1,107,0,0.8,prenhe
E-BO-000797,C-BO-M-00139-00,BO-M-00139,BO-R-0033,bovino,Nelore,Nelore,8.8,2,3.4,0.68,0.79,IATF,1,1,2023-01-10,1,-1,0,0.762,prenhe
E-BO-000798,C-BO-M-00139-01,BO-M-00139,BO-R-0006,bovino,Nelore,Angus,8.8,2,3.4,0.68,0.76,IA_repasse,1,1,2024-01-29,1,101,0,0.703,prenhe
E-BO-000799,C-BO-M-00139-02,BO-M-00139,BO-R-0034,bovino,Nelore,Nelore,8.8,2,3.4,0.68,0.63,convencional,2,1,2025-02-25,1,110,0,0.862,vazia
E-BO-000800,C-BO-M-00139-02,BO-M-00139,BO-R-0017,bovino,Nelore,Nelore,8.8,2,3.4,0.68,0.35,convencional,3,1,2025-03-27,2,140,0,0.744,prenhe
E-BO-000801,C-BO-M-00139-03,BO-M-00139,BO-R-0001,bovino,Nelore,Nelore,8.8,2,3.4,0.68,0.66,convencional,4,0,2026-04-03,1,89,0,0.661,prenhe
E-BO-000802,C-BO-M-00140-00,BO-M-00140,BO-R-0013,bovino,Senepol,Nelore,7.7,4,4.2,0.65,0.46,convencional,4,0,2023-04-20,1,-1,0,0.5,vazia
E-BO-000803,C-BO-M-00140-00,BO-M-00140,BO-R-0018,bovino,Senepol,Nelore,7.7,4,4.2,0.65,0.82,IATF,5,0,2023-05-14,2,-1,0,0.448,vazia
E-BO-000804,C-BO-M-00140-00,BO-M-00140,BO-R-0014,bovino,Senepol,Gir,7.7,4,4.2,0.65,0.7,IATF,6,0,2023-06-14,3,-1,0,0.206,prenhe
E-BO-000805,C-BO-M-00140-01,BO-M-00140,BO-R-0014,bovino,Senepol,Gir,7.7,4,4.2,0.65,0.7,IATF,7,0,2024-07-03,1,102,0,0.532,prenhe
E-BO-000806,C-BO-M-00140-02,BO-M-00140,BO-R-0010,bovino,Senepol,Gir,7.7,4,4.2,0.65,0.31,IATF,7,0,2025-07-09,1,88,0,0.209,vazia
E-BO-000807,C-BO-M-00140-02,BO-M-00140,BO-R-0003,bovino,Senepol,Senepol,7.7,4,4.2,0.65,0.66,IATF,8,0,2025-08-04,2,114,0,0.425,vazia
E-BO-000808,C-BO-M-00140-02,BO-M-00140,BO-R-0033,bovino,Senepol,Nelore,7.7,4,4.2,0.65,0.79,convencional,8,0,2025-08-28,3,138,0,0.498,vazia
E-BO-000809,C-BO-M-00140-03,BO-M-00140,BO-R-0036,bovino,Senepol,Guzera,7.7,4,4.2,0.65,0.72,convencional,9,0,2025-09-28,1,169,1,0.601,prenhe
E-BO-000810,C-BO-M-00141-00,BO-M-00141,BO-R-0031,bovino,Senepol,Nelore,8.2,5,3.4,0.41,0.88,IATF,2,1,2023-02-24,1,-1,0,0.603,prenhe
E-BO-000811,C-BO-M-00141-01,BO-M-00141,BO-R-0023,bovino,Senepol,Brahman,8.2,5,3.4,0.41,0.35,IATF,2,1,2024-02-21,1,79,0,0.333,prenhe
E-BO-000812,C-BO-M-00142-00,BO-M-00142,BO-R-0005,bovino,Guzera,Gir,1.4,5,3.0,0.52,0.72,IATF,4,0,2023-04-08,1,-1,0,0.654,prenhe
E-BO-000813,C-BO-M-00142-01,BO-M-00142,BO-R-0017,bovino,Guzera,Nelore,1.4,5,3.0,0.52,0.35,convencional,4,0,2024-04-25,1,100,0,0.558,prenhe
E-BO-000814,C-BO-M-00142-02,BO-M-00142,BO-R-0023,bovino,Guzera,Brahman,1.4,5,3.0,0.52,0.35,IATF,5,0,2025-05-14,1,101,0,0.39,prenhe
E-BO-000815,C-BO-M-00143-00,BO-M-00143,BO-R-0000,bovino,Senepol,Senepol,3.1,3,2.9,0.76,0.48,IATF,9,0,2023-09-26,1,-1,0,0.557,vazia
E-BO-000816,C-BO-M-00143-00,BO-M-00143,BO-R-0021,bovino,Senepol,Nelore,3.1,3,2.9,0.76,0.68,IATF,10,1,2023-10-17,2,-1,0,0.559,prenhe
E-BO-000817,C-BO-M-00143-01,BO-M-00143,BO-R-0005,bovino,Senepol,Gir,3.1,3,2.9,0.76,0.72,IATF,10,1,2024-10-17,1,83,0,0.729,prenhe
E-BO-000818,C-BO-M-00143-02,BO-M-00143,BO-R-0018,bovino,Senepol,Nelore,3.1,3,2.9,0.76,0.82,IATF,11,1,2025-11-13,1,109,0,0.813,vazia
E-BO-000819,C-BO-M-00143-02,BO-M-00143,BO-R-0012,bovino,Senepol,Senepol,3.1,3,2.9,0.76,0.33,IATF,12,1,2025-12-08,2,134,0,0.56,vazia
E-BO-000820,C-BO-M-00143-02,BO-M-00143,BO-R-0029,bovino,Senepol,Nelore,3.1,3,2.9,0.76,0.78,convencional,1,1,2026-01-04,3,161,0,0.717,prenhe
E-BO-000821,C-BO-M-00144-00,BO-M-00144,BO-R-0027,bovino,Senepol,Brahman,6.6,2,3.0,0.63,0.77,IATF,9,0,2023-09-04,1,-1,0,0.909,prenhe
E-BO-000822,C-BO-M-00144-01,BO-M-00144,BO-R-0002,bovino,Senepol,Brahman,6.6,2,3.0,0.63,0.3,IATF,10,1,2024-10-10,1,119,0,0.857,prenhe
E-BO-000823,C-BO-M-00144-02,BO-M-00144,BO-R-0039,bovino,Senepol,Senepol,6.6,2,3.0,0.63,0.53,IATF,10,1,2025-10-14,1,86,0,0.693,prenhe
E-BO-000824,C-BO-M-00145-00,BO-M-00145,BO-R-0038,bovino,Nelore,Senepol,8.7,2,3.1,0.27,0.52,convencional,3,1,2023-03-15,1,-1,0,0.618,vazia
E-BO-000825,C-BO-M-00145-00,BO-M-00145,BO-R-0038,bovino,Nelore,Senepol,8.7,2,3.1,0.27,0.52,IATF,4,0,2023-04-10,2,-1,0,0.411,prenhe
E-BO-000826,C-BO-M-00146-00,BO-M-00146,BO-R-0001,bovino,Nelore,Nelore,1.0,1,3.0,0.68,0.66,IATF,7,0,2023-07-17,1,-1,0,0.621,prenhe
E-BO-000827,C-BO-M-00146-01,BO-M-00146,BO-R-0016,bovino,Nelore,Nelore,1.0,1,3.0,0.68,0.58,IATF,8,0,2024-08-07,1,104,0,0.673,prenhe
E-BO-000828,C-BO-M-00146-02,BO-M-00146,BO-R-0037,bovino,Nelore,Brahman,1.0,1,3.0,0.68,0.45,IATF,8,0,2025-08-26,1,101,0,0.551,vazia
E-BO-000829,C-BO-M-00146-02,BO-M-00146,BO-R-0002,bovino,Nelore,Brahman,1.0,1,3.0,0.68,0.3,IATF,9,0,2025-09-17,2,123,0,0.39,vazia
E-BO-000830,C-BO-M-00146-02,BO-M-00146,BO-R-0010,bovino,Nelore,Gir,1.0,1,3.0,0.68,0.31,IATF,10,1,2025-10-16,3,152,0,0.408,prenhe
E-BO-000831,C-BO-M-00147-00,BO-M-00147,BO-R-0013,bovino,Senepol,Nelore,5.6,5,3.7,0.33,0.46,IATF,2,1,2023-02-08,1,-1,0,0.446,vazia
E-BO-000832,C-BO-M-00147-00,BO-M-00147,BO-R-0018,bovino,Senepol,Nelore,5.6,5,3.7,0.33,0.82,convencional,3,1,2023-03-09,2,-1,0,0.662,prenhe
E-BO-000833,C-BO-M-00147-01,BO-M-00147,BO-R-0009,bovino,Senepol,Gir,5.6,5,3.7,0.33,0.52,IATF,3,1,2024-03-03,1,77,0,0.462,vazia
E-BO-000834,C-BO-M-00147-01,BO-M-00147,BO-R-0027,bovino,Senepol,Brahman,5.6,5,3.7,0.33,0.77,IATF,3,1,2024-03-24,2,98,0,0.577,prenhe
E-BO-000835,C-BO-M-00147-02,BO-M-00147,BO-R-0024,bovino,Senepol,Nelore,5.6,5,3.7,0.33,0.68,IATF,4,0,2025-04-27,1,116,0,0.508,prenhe
E-BO-000836,C-BO-M-00147-03,BO-M-00147,BO-R-0006,bovino,Senepol,Angus,5.6,5,3.7,0.33,0.76,IATF,4,0,2026-04-21,1,76,0,0.41,prenhe
E-BO-000837,C-BO-M-00148-00,BO-M-00148,BO-R-0004,bovino,Nelore,Brahman,7.1,5,2.3,0.83,0.56,IA_repasse,10,1,2023-10-02,1,-1,0,0.44,vazia
E-BO-000838,C-BO-M-00148-00,BO-M-00148,BO-R-0018,bovino,Nelore,Nelore,7.1,5,2.3,0.83,0.82,IATF,10,1,2023-10-28,2,-1,0,0.418,prenhe
E-BO-000839,C-BO-M-00148-01,BO-M-00148,BO-R-0009,bovino,Nelore,Gir,7.1,5,2.3,0.83,0.52,IA_repasse,10,1,2024-10-30,1,85,0,0.246,vazia
E-BO-000840,C-BO-M-00148-01,BO-M-00148,BO-R-0015,bovino,Nelore,Angus,7.1,5,2.3,0.83,0.51,IATF,11,1,2024-11-29,2,115,0,0.44,vazia
E-BO-000841,C-BO-M-00148-01,BO-M-00148,BO-R-0037,bovino,Nelore,Brahman,7.1,5,2.3,0.83,0.45,IATF,12,1,2024-12-29,3,145,0,0.316,vazia
E-BO-000842,C-BO-M-00148-02,BO-M-00148,BO-R-0005,bovino,Nelore,Gir,7.1,5,2.3,0.83,0.72,IATF,2,1,2025-02-05,1,183,1,0.578,prenhe
E-BO-000843,C-BO-M-00148-03,BO-M-00148,BO-R-0019,bovino,Nelore,Brahman,7.1,5,2.3,0.83,0.55,IATF,2,1,2026-02-27,1,104,0,0.511,prenhe
E-BO-000844,C-BO-M-00149-00,BO-M-00149,BO-R-0031,bovino,Nelore,Nelore,1.3,5,3.6,0.75,0.88,IATF,4,0,2023-04-18,1,-1,0,0.492,prenhe
E-BO-000845,C-BO-M-00149-01,BO-M-00149,BO-R-0009,bovino,Nelore,Gir,1.3,5,3.6,0.75,0.52,IATF,5,0,2024-05-15,1,110,0,0.5,prenhe
E-BO-000846,C-BO-M-00149-02,BO-M-00149,BO-R-0017,bovino,Nelore,Nelore,1.3,5,3.6,0.75,0.35,IATF,6,0,2025-06-06,1,104,0,0.365,vazia
E-BO-000847,C-BO-M-00149-02,BO-M-00149,BO-R-0038,bovino,Nelore,Senepol,1.3,5,3.6,0.75,0.52,IA_repasse,6,0,2025-06-28,2,126,0,0.232,prenhe
E-BO-000848,C-BO-M-00150-00,BO-M-00150,BO-R-0039,bovino,Gir,Senepol,4.6,1,3.0,0.61,0.53,IATF,2,1,2023-02-11,1,-1,0,0.812,prenhe
E-BO-000849,C-BO-M-00150-01,BO-M-00150,BO-R-0001,bovino,Gir,Nelore,4.6,1,3.0,0.61,0.66,convencional,2,1,2024-02-11,1,82,0,0.89,prenhe
E-BO-000850,C-BO-M-00150-02,BO-M-00150,BO-R-0031,bovino,Gir,Nelore,4.6,1,3.0,0.61,0.88,IATF,3,1,2025-03-07,1,107,0,0.923,prenhe
E-BO-000851,C-BO-M-00150-03,BO-M-00150,BO-R-0023,bovino,Gir,Brahman,4.6,1,3.0,0.61,0.35,convencional,4,0,2026-04-01,1,107,0,0.869,prenhe
E-BO-000852,C-BO-M-00151-00,BO-M-00151,BO-R-0004,bovino,Guzera,Brahman,9.1,1,3.4,0.58,0.56,IATF,4,0,2023-04-20,1,-1,0,0.494,prenhe
E-BO-000853,C-BO-M-00151-01,BO-M-00151,BO-R-0022,bovino,Guzera,Guzera,9.1,1,3.4,0.58,0.4,IATF,5,0,2024-05-14,1,107,0,0.548,prenhe
E-BO-000854,C-BO-M-00151-02,BO-M-00151,BO-R-0019,bovino,Guzera,Brahman,9.1,1,3.4,0.58,0.55,IATF,4,0,2025-04-23,1,61,0,0.494,vazia
E-BO-000855,C-BO-M-00151-02,BO-M-00151,BO-R-0009,bovino,Guzera,Gir,9.1,1,3.4,0.58,0.52,convencional,5,0,2025-05-19,2,87,0,0.374,vazia
E-BO-000856,C-BO-M-00151-02,BO-M-00151,BO-R-0012,bovino,Guzera,Senepol,9.1,1,3.4,0.58,0.33,convencional,6,0,2025-06-11,3,110,0,0.34,vazia
E-BO-000857,C-BO-M-00151-03,BO-M-00151,BO-R-0036,bovino,Guzera,Guzera,9.1,1,3.4,0.58,0.72,IATF,7,0,2025-07-19,1,148,1,0.647,vazia
E-BO-000858,C-BO-M-00151-03,BO-M-00151,BO-R-0004,bovino,Guzera,Brahman,9.1,1,3.4,0.58,0.56,convencional,8,0,2025-08-14,2,174,1,0.405,prenhe
E-BO-000859,C-BO-M-00152-00,BO-M-00152,BO-R-0029,bovino,Nelore,Nelore,7.0,5,2.6,0.51,0.78,IATF,8,0,2023-08-06,1,-1,0,0.511,vazia
E-BO-000860,C-BO-M-00152-00,BO-M-00152,BO-R-0029,bovino,Nelore,Nelore,7.0,5,2.6,0.51,0.78,IATF,9,0,2023-09-06,2,-1,0,0.446,vazia
E-BO-000861,C-BO-M-00152-00,BO-M-00152,BO-R-0000,bovino,Nelore,Senepol,7.0,5,2.6,0.51,0.48,IATF,10,1,2023-10-06,3,-1,0,0.327,prenhe
E-BO-000862,C-BO-M-00152-01,BO-M-00152,BO-R-0039,bovino,Nelore,Senepol,7.0,5,2.6,0.51,0.53,IATF,9,0,2024-09-15,1,62,0,0.44,vazia
E-BO-000863,C-BO-M-00152-01,BO-M-00152,BO-R-0002,bovino,Nelore,Brahman,7.0,5,2.6,0.51,0.3,IATF,10,1,2024-10-17,2,94,0,0.249,prenhe
E-BO-000864,C-BO-M-00152-02,BO-M-00152,BO-R-0002,bovino,Nelore,Brahman,7.0,5,2.6,0.51,0.3,convencional,10,1,2025-10-05,1,70,0,0.43,prenhe
E-BO-000865,C-BO-M-00153-00,BO-M-00153,BO-R-0016,bovino,Senepol,Nelore,3.1,3,3.9,0.69,0.58,convencional,10,1,2023-10-12,1,-1,0,0.716,prenhe
E-BO-000866,C-BO-M-00153-01,BO-M-00153,BO-R-0006,bovino,Senepol,Angus,3.1,3,3.9,0.69,0.76,IATF,10,1,2024-10-02,1,73,0,0.746,vazia
E-BO-000867,C-BO-M-00153-01,BO-M-00153,BO-R-0026,bovino,Senepol,Mestico,3.1,3,3.9,0.69,0.64,IATF,10,1,2024-10-24,2,95,0,0.605,prenhe
E-BO-000868,C-BO-M-00153-02,BO-M-00153,BO-R-0009,bovino,Senepol,Gir,3.1,3,3.9,0.69,0.52,IATF,10,1,2025-10-08,1,66,0,0.565,prenhe
E-BO-000869,C-BO-M-00154-00,BO-M-00154,BO-R-0022,bovino,Nelore,Guzera,8.7,4,3.8,0.48,0.4,convencional,9,0,2023-09-14,1,-1,0,0.413,prenhe
E-BO-000870,C-BO-M-00155-00,BO-M-00155,BO-R-0022,bovino,Angus,Guzera,4.1,2,3.7,0.6,0.4,IATF,7,0,2023-07-23,1,-1,0,0.553,prenhe
E-BO-000871,C-BO-M-00155-01,BO-M-00155,BO-R-0037,bovino,Angus,Brahman,4.1,2,3.7,0.6,0.45,convencional,7,0,2024-07-13,1,73,0,0.489,vazia
E-BO-000872,C-BO-M-00155-01,BO-M-00155,BO-R-0003,bovino,Angus,Senepol,4.1,2,3.7,0.6,0.66,convencional,8,0,2024-08-04,2,95,0,0.653,prenhe
E-BO-000873,C-BO-M-00155-02,BO-M-00155,BO-R-0027,bovino,Angus,Brahman,4.1,2,3.7,0.6,0.77,IATF,8,0,2025-08-01,1,79,0,0.582,prenhe
E-BO-000874,C-BO-M-00156-00,BO-M-00156,BO-R-0035,bovino,Nelore,Brahman,8.7,2,2.4,0.72,0.74,IATF,1,1,2023-01-19,1,-1,0,0.33,vazia
E-BO-000875,C-BO-M-00156-00,BO-M-00156,BO-R-0015,bovino,Nelore,Angus,8.7,2,2.4,0.72,0.51,IATF,2,1,2023-02-16,2,-1,0,0.179,vazia
E-BO-000876,C-BO-M-00156-00,BO-M-00156,BO-R-0000,bovino,Nelore,Senepol,8.7,2,2.4,0.72,0.48,IATF,3,1,2023-03-16,3,-1,0,0.186,prenhe
E-BO-000877,C-BO-M-00156-01,BO-M-00156,BO-R-0023,bovino,Nelore,Brahman,8.7,2,2.4,0.72,0.35,IATF,3,1,2024-03-27,1,94,0,0.462,vazia
E-BO-000878,C-BO-M-00156-01,BO-M-00156,BO-R-0000,bovino,Nelore,Senepol,8.7,2,2.4,0.72,0.48,IATF,4,0,2024-04-27,2,125,0,0.298,vazia
E-BO-000879,C-BO-M-00156-01,BO-M-00156,BO-R-0002,bovino,Nelore,Brahman,8.7,2,2.4,0.72,0.3,IATF,5,0,2024-05-22,3,150,0,0.05,vazia
E-BO-000880,C-BO-M-00156-02,BO-M-00156,BO-R-0029,bovino,Nelore,Nelore,8.7,2,2.4,0.72,0.78,IATF,7,0,2024-07-18,1,207,1,0.434,vazia
E-BO-000881,C-BO-M-00156-02,BO-M-00156,BO-R-0025,bovino,Nelore,Nelore,8.7,2,2.4,0.72,0.62,IATF,8,0,2024-08-08,2,228,1,0.182,vazia
E-BO-000882,C-BO-M-00156-02,BO-M-00156,BO-R-0017,bovino,Nelore,Nelore,8.7,2,2.4,0.72,0.35,IATF,8,0,2024-08-30,3,250,1,0.05,vazia
E-BO-000883,C-BO-M-00156-03,BO-M-00156,BO-R-0016,bovino,Nelore,Nelore,8.7,2,2.4,0.72,0.58,convencional,10,1,2024-10-09,1,290,2,0.39,vazia
E-BO-000884,C-BO-M-00156-03,BO-M-00156,BO-R-0039,bovino,Nelore,Senepol,8.7,2,2.4,0.72,0.53,convencional,11,1,2024-11-08,2,320,2,0.195,vazia
E-BO-000885,C-BO-M-00156-03,BO-M-00156,BO-R-0034,bovino,Nelore,Nelore,8.7,2,2.4,0.72,0.63,IATF,11,1,2024-11-30,3,342,2,0.128,vazia
E-BO-000886,C-BO-M-00156-04,BO-M-00156,BO-R-0013,bovino,Nelore,Nelore,8.7,2,2.4,0.72,0.46,IATF,1,1,2025-01-04,1,377,3,0.094,vazia
E-BO-000887,C-BO-M-00156-04,BO-M-00156,BO-R-0019,bovino,Nelore,Brahman,8.7,2,2.4,0.72,0.55,convencional,2,1,2025-02-05,2,409,3,0.101,vazia
E-BO-000888,C-BO-M-00156-04,BO-M-00156,BO-R-0035,bovino,Nelore,Brahman,8.7,2,2.4,0.72,0.74,convencional,3,1,2025-03-08,3,440,3,0.248,prenhe
E-BO-000889,C-BO-M-00156-05,BO-M-00156,BO-R-0025,bovino,Nelore,Nelore,8.7,2,2.4,0.72,0.62,convencional,3,1,2026-03-07,1,81,0,0.454,prenhe
E-BO-000890,C-BO-M-00157-00,BO-M-00157,BO-R-0013,bovino,Angus,Nelore,3.7,3,3.6,0.44,0.46,IATF,8,0,2023-08-14,1,-1,0,0.551,vazia
E-BO-000891,C-BO-M-00157-00,BO-M-00157,BO-R-0007,bovino,Angus,Angus,3.7,3,3.6,0.44,0.93,IATF,9,0,2023-09-10,2,-1,0,0.509,vazia
E-BO-000892,C-BO-M-00157-00,BO-M-00157,BO-R-0030,bovino,Angus,Nelore,3.7,3,3.6,0.44,0.8,IATF,10,1,2023-10-08,3,-1,0,0.37,vazia
E-BO-000893,C-BO-M-00157-01,BO-M-00157,BO-R-0005,bovino,Angus,Gir,3.7,3,3.6,0.44,0.72,convencional,12,1,2023-12-05,1,-1,1,0.671,prenhe
E-BO-000894,C-BO-M-00157-02,BO-M-00157,BO-R-0014,bovino,Angus,Gir,3.7,3,3.6,0.44,0.7,IATF,12,1,2024-12-24,1,102,0,0.675,prenhe
E-BO-000895,C-BO-M-00157-03,BO-M-00157,BO-R-0029,bovino,Angus,Nelore,3.7,3,3.6,0.44,0.78,IATF,12,1,2025-12-28,1,86,0,0.7,prenhe
E-BO-000896,C-BO-M-00158-00,BO-M-00158,BO-R-0016,bovino,Brahman,Nelore,6.3,4,3.4,0.43,0.58,IATF,1,1,2023-01-11,1,-1,0,0.605,vazia
