ciclo_id,matriz_id,especie,data_inicio,data_fim,status,parto_data,tentativas
C-BO-M-00073-02,BO-M-00073,bovino,2025-02-25,2025-02-25,concluido_sucesso,2025-12-05,1
C-BO-M-00073-03,BO-M-00073,bovino,2026-03-12,2026-03-12,concluido_sucesso,2026-12-20,1
C-BO-M-00074-00,BO-M-00074,bovino,2023-05-21,2023-05-21,concluido_sucesso,2024-02-28,1
C-BO-M-00074-01,BO-M-00074,bovino,2024-05-04,2024-06-30,concluido_sucesso,2025-04-09,3
C-BO-M-00074-02,BO-M-00074,bovino,2025-07-20,2025-07-20,concluido_sucesso,2026-04-29,1
C-BO-M-00075-00,BO-M-00075,bovino,2023-05-09,2023-05-09,concluido_sucesso,2024-02-16,1
C-BO-M-00075-01,BO-M-00075,bovino,2024-05-30,2024-05-30,concluido_sucesso,2025-03-09,1
C-BO-M-00075-02,BO-M-00075,bovino,2025-05-30,2025-05-30,concluido_sucesso,2026-03-09,1
C-BO-M-00076-00,BO-M-00076,bovino,2023-04-06,2023-06-03,concluido_falha,,3
C-BO-M-00076-01,BO-M-00076,bovino,2023-07-25,2023-07-25,concluido_sucesso,2024-05-03,1
C-BO-M-00076-02,BO-M-00076,bovino,2024-08-27,2024-10-12,concluido_falha,,3
C-BO-M-00076-03,BO-M-00076,bovino,2024-12-01,2024-12-01,concluido_sucesso,2025-09-10,1
C-BO-M-00076-04,BO-M-00076,bovino,2025-12-12,2025-12-12,concluido_sucesso,2026-09-21,1
C-BO-M-00077-00,BO-M-00077,bovino,2023-02-08,2023-03-09,concluido_sucesso,2023-12-17,2
C-BO-M-00077-01,BO-M-00077,bovino,2024-03-14,2024-03-14,concluido_sucesso,2024-12-22,1
C-BO-M-00077-02,BO-M-00077,bovino,2025-03-14,2025-04-12,concluido_sucesso,2026-01-20,2
C-BO-M-00078-00,BO-M-00078,bovino,2023-06-15,2023-06-15,concluido_sucesso,2024-03-24,1
C-BO-M-00078-01,BO-M-00078,bovino,2024-07-03,2024-07-03,concluido_sucesso,2025-04-12,1
C-BO-M-00078-02,BO-M-00078,bovino,2025-07-21,2025-07-21,concluido_sucesso,2026-04-30,1
C-BO-M-00079-00,BO-M-00079,bovino,2023-03-30,2023-04-28,concluido_sucesso,2024-02-05,2
C-BO-M-00079-01,BO-M-00079,bovino,2024-04-17,2024-05-15,concluido_sucesso,2025-02-22,2
C-BO-M-00079-02,BO-M-00079,bovino,2025-05-20,2025-06-15,concluido_sucesso,2026-03-25,2
C-BO-M-00080-00,BO-M-00080,bovino,2023-02-04,2023-02-04,concluido_sucesso,2023-11-14,1
C-BO-M-00080-01,BO-M-00080,bovino,2024-03-06,2024-03-06,concluido_sucesso,2024-12-14,1
C-BO-M-00080-02,BO-M-00080,bovino,2025-03-24,2025-04-24,concluido_sucesso,2026-02-01,2
C-BO-M-00080-03,BO-M-00080,bovino,2026-04-09,2026-04-30,concluido_sucesso,2027-02-07,2
C-BO-M-00081-00,BO-M-00081,bovino,2023-03-07,2023-04-04,concluido_sucesso,2024-01-12,2
C-BO-M-00081-01,BO-M-00081,bovino,2024-04-22,2024-04-22,concluido_sucesso,2025-01-30,1
C-BO-M-00081-02,BO-M-00081,bovino,2025-05-27,2025-07-11,concluido_sucesso,2026-04-20,3
C-BO-M-00082-00,BO-M-00082,bovino,2023-08-02,2023-09-26,concluido_falha,,3
C-BO-M-00082-01,BO-M-00082,bovino,2023-11-12,2023-11-12,concluido_sucesso,2024-08-21,1
C-BO-M-00082-02,BO-M-00082,bovino,2024-11-05,2024-12-24,concluido_sucesso,2025-10-03,3
C-BO-M-00082-03,BO-M-00082,bovino,2025-12-12,2026-02-01,concluido_falha,,3
C-BO-M-00083-00,BO-M-00083,bovino,2023-05-29,2023-05-29,concluido_sucesso,2024-03-07,1
C-BO-M-00083-01,BO-M-00083,bovino,2024-06-11,2024-06-11,concluido_sucesso,2025-03-21,1
C-BO-M-00083-02,BO-M-00083,bovino,2025-06-09,2025-07-10,concluido_sucesso,2026-04-19,2
C-BO-M-00084-00,BO-M-00084,bovino,2023-08-20,2023-10-21,concluido_falha,,3
C-BO-M-00084-01,BO-M-00084,bovino,2023-12-06,2024-01-29,concluido_falha,,3
C-BO-M-00084-02,BO-M-00084,bovino,2024-04-07,2024-04-07,concluido_sucesso,2025-01-15,1
C-BO-M-00084-03,BO-M-00084,bovino,2025-04-12,2025-04-12,concluido_sucesso,2026-01-20,1
C-BO-M-00084-04,BO-M-00084,bovino,2026-04-19,2026-04-19,concluido_falha,,1
C-BO-M-00085-00,BO-M-00085,bovino,2023-03-10,2023-05-04,concluido_falha,,3
C-BO-M-00085-01,BO-M-00085,bovino,2023-06-10,2023-07-01,concluido_sucesso,2024-04-09,2
C-BO-M-00085-02,BO-M-00085,bovino,2024-06-20,2024-08-13,concluido_sucesso,2025-05-23,3
C-BO-M-00085-03,BO-M-00085,bovino,2025-09-14,2025-09-14,concluido_sucesso,2026-06-24,1
C-BO-M-00086-00,BO-M-00086,bovino,2023-07-19,2023-08-13,concluido_sucesso,2024-05-22,2
C-BO-M-00086-01,BO-M-00086,bovino,2024-09-03,2024-09-30,concluido_sucesso,2025-07-10,2
C-BO-M-00086-02,BO-M-00086,bovino,2025-10-25,2025-11-18,concluido_sucesso,2026-08-28,2
C-BO-M-00087-00,BO-M-00087,bovino,2023-01-14,2023-01-14,concluido_sucesso,2023-10-24,1
C-BO-M-00087-01,BO-M-00087,bovino,2024-01-19,2024-01-19,concluido_sucesso,2024-10-28,1
C-BO-M-00087-02,BO-M-00087,bovino,2025-02-05,2025-02-27,concluido_sucesso,2025-12-07,2
C-BO-M-00088-00,BO-M-00088,bovino,2023-01-29,2023-01-29,concluido_sucesso,2023-11-08,1
C-BO-M-00088-01,BO-M-00088,bovino,2024-03-04,2024-04-04,concluido_sucesso,2025-01-12,2
C-BO-M-00088-02,BO-M-00088,bovino,2025-03-30,2025-05-01,concluido_sucesso,2026-02-08,2
C-BO-M-00088-03,BO-M-00088,bovino,2026-04-23,2026-04-23,concluido_falha,,1
C-BO-M-00089-00,BO-M-00089,bovino,2023-03-15,2023-03-15,concluido_sucesso,2023-12-23,1
C-BO-M-00089-01,BO-M-00089,bovino,2024-03-14,2024-03-14,concluido_sucesso,2024-12-22,1
C-BO-M-00089-02,BO-M-00089,bovino,2025-03-13,2025-05-04,concluido_falha,,3
C-BO-M-00089-03,BO-M-00089,bovino,2025-06-16,2025-08-11,concluido_falha,,3
C-BO-M-00089-04,BO-M-00089,bovino,2025-09-17,2025-11-10,concluido_falha,,3
C-BO-M-00089-05,BO-M-00089,bovino,2026-01-07,2026-02-22,concluido_falha,,3
C-BO-M-00090-00,BO-M-00090,bovino,2023-08-30,2023-09-20,concluido_sucesso,2024-06-29,2
C-BO-M-00090-01,BO-M-00090,bovino,2024-10-20,2024-10-20,concluido_sucesso,2025-07-30,1
C-BO-M-00090-02,BO-M-00090,bovino,2025-11-21,2025-11-21,concluido_sucesso,2026-08-31,1
C-BO-M-00091-00,BO-M-00091,bovino,2023-01-14,2023-01-14,concluido_sucesso,2023-10-24,1
C-BO-M-00091-01,BO-M-00091,bovino,2023-12-28,2024-02-17,concluido_sucesso,2024-11-26,3
C-BO-M-00091-02,BO-M-00091,bovino,2025-02-15,2025-04-06,concluido_falha,,3
C-BO-M-00092-00,BO-M-00092,bovino,2023-04-20,2023-06-19,concluido_falha,,3
C-BO-M-00092-01,BO-M-00092,bovino,2023-08-05,2023-09-30,concluido_falha,,3
C-BO-M-00092-02,BO-M-00092,bovino,2023-11-06,2023-12-29,concluido_falha,,3
C-BO-M-00092-03,BO-M-00092,bovino,2024-01-29,2024-02-19,concluido_sucesso,2024-11-28,2
C-BO-M-00093-00,BO-M-00093,bovino,2023-10-11,2023-12-05,concluido_sucesso,2024-09-13,3
C-BO-M-00093-01,BO-M-00093,bovino,2024-12-03,2024-12-03,concluido_sucesso,2025-09-12,1
C-BO-M-00093-02,BO-M-00093,bovino,2025-11-19,2025-11-19,concluido_sucesso,2026-08-29,1
C-BO-M-00094-00,BO-M-00094,bovino,2023-06-25,2023-08-16,concluido_falha,,3
C-BO-M-00094-01,BO-M-00094,bovino,2023-10-02,2023-11-25,concluido_falha,,3
C-BO-M-00094-02,BO-M-00094,bovino,2024-01-04,2024-03-01,concluido_sucesso,2024-12-09,3
C-BO-M-00094-03,BO-M-00094,bovino,2025-03-27,2025-05-13,concluido_falha,,3
C-BO-M-00095-00,BO-M-00095,bovino,2023-02-24,2023-02-24,concluido_sucesso,2023-12-04,1
C-BO-M-00095-01,BO-M-00095,bovino,2024-03-07,2024-03-07,concluido_sucesso,2024-12-15,1
C-BO-M-00095-02,BO-M-00095,bovino,2025-04-01,2025-05-02,concluido_sucesso,2026-02-09,2
C-BO-M-00096-00,BO-M-00096,bovino,2023-04-08,2023-04-08,concluido_sucesso,2024-01-16,1
C-BO-M-00096-01,BO-M-00096,bovino,2024-05-06,2024-05-06,concluido_sucesso,2025-02-13,1
C-BO-M-00096-02,BO-M-00096,bovino,2025-06-03,2025-06-03,concluido_sucesso,2026-03-13,1
C-BO-M-00097-00,BO-M-00097,bovino,2023-07-27,2023-09-26,concluido_falha,,3
C-BO-M-00097-01,BO-M-00097,bovino,2023-11-23,2023-12-21,concluido_sucesso,2024-09-29,2
C-BO-M-00097-02,BO-M-00097,bovino,2025-01-23,2025-01-23,concluido_sucesso,2025-11-02,1
C-BO-M-00097-03,BO-M-00097,bovino,2026-01-08,2026-02-21,concluido_sucesso,2026-12-01,3
C-BO-M-00098-00,BO-M-00098,bovino,2023-07-17,2023-09-07,concluido_sucesso,2024-06-16,3
C-BO-M-00099-00,BO-M-00099,bovino,2023-09-19,2023-11-08,concluido_falha,,3
C-BO-M-00099-01,BO-M-00099,bovino,2023-12-15,2023-12-15,concluido_sucesso,2024-09-23,1
C-BO-M-00099-02,BO-M-00099,bovino,2025-01-15,2025-03-04,concluido_sucesso,2025-12-12,3
C-BO-M-00099-03,BO-M-00099,bovino,2026-04-07,2026-04-07,concluido_sucesso,2027-01-15,1
C-BO-M-00100-00,BO-M-00100,bovino,2023-07-05,2023-08-02,concluido_sucesso,2024-05-11,2
C-BO-M-00100-01,BO-M-00100,bovino,2024-07-25,2024-07-25,concluido_sucesso,2025-05-04,1
C-BO-M-00100-02,BO-M-00100,bovino,2025-08-18,2025-08-18,concluido_sucesso,2026-05-28,1
C-BO-M-00101-00,BO-M-00101,bovino,2023-07-14,2023-09-10,concluido_falha,,3
C-BO-M-00101-01,BO-M-00101,bovino,2023-10-18,2023-12-05,concluido_falha,,3
C-BO-M-00101-02,BO-M-00101,bovino,2024-02-06,2024-03-29,concluido_falha,,3
C-BO-M-00101-03,BO-M-00101,bovino,2024-05-18,2024-07-10,concluido_falha,,3
C-BO-M-00102-00,BO-M-00102,bovino,2023-06-07,2023-06-07,concluido_sucesso,2024-03-16,1
C-BO-M-00102-01,BO-M-00102,bovino,2024-05-27,2024-06-28,concluido_sucesso,2025-04-07,2
C-BO-M-00102-02,BO-M-00102,bovino,2025-06-28,2025-07-30,concluido_sucesso,2026-05-09,2
C-BO-M-00103-00,BO-M-00103,bovino,2023-08-10,2023-10-04,concluido_sucesso,2024-07-13,3
C-BO-M-00103-01,BO-M-00103,bovino,2024-09-12,2024-09-12,concluido_sucesso,2025-06-22,1
C-BO-M-00103-02,BO-M-00103,bovino,2025-09-26,2025-09-26,concluido_sucesso,2026-07-06,1
C-BO-M-00104-00,BO-M-00104,bovino,2023-10-09,2023-10-09,concluido_sucesso,2024-07-18,1
C-BO-M-00104-01,BO-M-00104,bovino,2024-10-26,2024-11-27,concluido_sucesso,2025-09-06,2
C-BO-M-00105-00,BO-M-00105,bovino,2023-01-12,2023-03-09,concluido_sucesso,2023-12-17,3
C-BO-M-00105-01,BO-M-00105,bovino,2024-02-17,2024-04-14,concluido_falha,,3
C-BO-M-00105-02,BO-M-00105,bovino,2024-06-12,2024-07-07,concluido_sucesso,2025-04-16,2
C-BO-M-00105-03,BO-M-00105,bovino,2025-07-04,2025-07-04,concluido_sucesso,2026-04-13,1
C-BO-M-00106-00,BO-M-00106,bovino,2023-02-14,2023-02-14,concluido_sucesso,2023-11-24,1
C-BO-M-00106-01,BO-M-00106,bovino,2024-03-21,2024-03-21,concluido_sucesso,2024-12-29,1
C-BO-M-00106-02,BO-M-00106,bovino,2025-03-26,2025-03-26,concluido_sucesso,2026-01-03,1
C-BO-M-00106-03,BO-M-00106,bovino,2026-04-29,2026-04-29,concluido_sucesso,2027-02-06,1
C-BO-M-00107-00,BO-M-00107,bovino,2023-03-08,2023-05-02,concluido_falha,,3
C-BO-M-00107-01,BO-M-00107,bovino,2023-06-21,2023-06-21,concluido_sucesso,2024-03-30,1
C-BO-M-00108-00,BO-M-00108,bovino,2023-05-11,2023-06-07,concluido_sucesso,2024-03-16,2
C-BO-M-00108-01,BO-M-00108,bovino,2024-05-27,2024-05-27,concluido_sucesso,2025-03-06,1
C-BO-M-00108-02,BO-M-00108,bovino,2025-06-02,2025-06-02,concluido_sucesso,2026-03-12,1
C-BO-M-00109-00,BO-M-00109,bovino,2023-04-01,2023-04-27,concluido_sucesso,2024-02-04,2
C-BO-M-00109-01,BO-M-00109,bovino,2024-05-07,2024-05-07,concluido_sucesso,2025-02-14,1
C-BO-M-00109-02,BO-M-00109,bovino,2025-04-26,2025-06-16,concluido_sucesso,2026-03-26,3
C-BO-M-00110-00,BO-M-00110,bovino,2023-10-01,2023-10-26,concluido_sucesso,2024-08-04,2
C-BO-M-00110-01,BO-M-00110,bovino,2024-11-17,2024-11-17,concluido_sucesso,2025-08-27,1
C-BO-M-00110-02,BO-M-00110,bovino,2025-11-27,2025-12-24,concluido_sucesso,2026-10-03,2
C-BO-M-00111-00,BO-M-00111,bovino,2023-03-23,2023-03-23,concluido_sucesso,2023-12-31,1
C-BO-M-00111-01,BO-M-00111,bovino,2024-03-08,2024-04-24,concluido_falha,,3
C-BO-M-00111-02,BO-M-00111,bovino,2024-07-02,2024-07-29,concluido_sucesso,2025-05-08,2
C-BO-M-00112-00,BO-M-00112,bovino,2023-04-01,2023-04-01,concluido_sucesso,2024-01-09,1
C-BO-M-00112-01,BO-M-00112,bovino,2024-03-17,2024-03-17,concluido_sucesso,2024-12-25,1
C-BO-M-00112-02,BO-M-00112,bovino,2025-03-12,2025-03-12,concluido_sucesso,2025-12-20,1
C-BO-M-00112-03,BO-M-00112,bovino,2026-02-21,2026-04-17,concluido_sucesso,2027-01-25,3
C-BO-M-00113-00,BO-M-00113,bovino,2023-01-08,2023-02-05,concluido_sucesso,2023-11-15,2
C-BO-M-00113-01,BO-M-00113,bovino,2024-03-01,2024-03-01,concluido_sucesso,2024-12-09,1
C-BO-M-00113-02,BO-M-00113,bovino,2025-02-25,2025-03-18,concluido_sucesso,2025-12-26,2
C-BO-M-00113-03,BO-M-00113,bovino,2026-04-12,2026-04-12,concluido_sucesso,2027-01-20,1
C-BO-M-00114-00,BO-M-00114,bovino,2023-04-06,2023-04-06,concluido_sucesso,2024-01-14,1
C-BO-M-00114-01,BO-M-00114,bovino,2024-03-16,2024-04-08,concluido_sucesso,2025-01-16,2
C-BO-M-00114-02,BO-M-00114,bovino,2025-04-27,2025-05-27,concluido_sucesso,2026-03-06,2
C-BO-M-00115-00,BO-M-00115,bovino,2023-08-30,2023-08-30,concluido_sucesso,2024-06-08,1
C-BO-M-00115-01,BO-M-00115,bovino,2024-08-23,2024-10-24,concluido_sucesso,2025-08-03,3
C-BO-M-00116-00,BO-M-00116,bovino,2023-01-02,2023-01-02,concluido_sucesso,2023-10-12,1
C-BO-M-00116-01,BO-M-00116,bovino,2023-12-19,2023-12-19,concluido_sucesso,2024-09-27,1
C-BO-M-00116-02,BO-M-00116,bovino,2025-01-16,2025-01-16,concluido_sucesso,2025-10-26,1
C-BO-M-00116-03,BO-M-00116,bovino,2026-01-14,2026-03-06,concluido_falha,,3
C-BO-M-00116-04,BO-M-00116,bovino,2026-04-11,2026-04-11,concluido_falha,,1
C-BO-M-00117-00,BO-M-00117,bovino,2023-10-22,2023-12-12,concluido_falha,,3
C-BO-M-00117-01,BO-M-00117,bovino,2024-02-05,2024-02-05,concluido_sucesso,2024-11-14,1
C-BO-M-00117-02,BO-M-00117,bovino,2025-01-21,2025-01-21,concluido_sucesso,2025-10-31,1
C-BO-M-00117-03,BO-M-00117,bovino,2026-02-26,2026-03-29,concluido_sucesso,2027-01-06,2
C-BO-M-00118-00,BO-M-00118,bovino,2023-07-17,2023-07-17,concluido_sucesso,2024-04-25,1
C-BO-M-00118-01,BO-M-00118,bovino,2024-08-05,2024-09-03,concluido_sucesso,2025-06-13,2
C-BO-M-00118-02,BO-M-00118,bovino,2025-08-26,2025-10-20,concluido_falha,,3
C-BO-M-00119-00,BO-M-00119,bovino,2023-01-07,2023-01-07,concluido_sucesso,2023-10-17,1
C-BO-M-00119-01,BO-M-00119,bovino,2024-01-22,2024-02-18,concluido_sucesso,2024-11-27,2
C-BO-M-00119-02,BO-M-00119,bovino,2025-02-03,2025-03-23,concluido_sucesso,2025-12-31,3
C-BO-M-00119-03,BO-M-00119,bovino,2026-03-26,2026-04-19,concluido_sucesso,2027-01-27,2
C-BO-M-00120-00,BO-M-00120,bovino,2023-03-18,2023-03-18,concluido_sucesso,2023-12-26,1
C-BO-M-00120-01,BO-M-00120,bovino,2024-04-01,2024-04-01,concluido_sucesso,2025-01-09,1
C-BO-M-00120-02,BO-M-00120,bovino,2025-04-29,2025-04-29,concluido_sucesso,2026-02-06,1
C-BO-M-00120-03,BO-M-00120,bovino,2026-04-14,2026-04-14,concluido_sucesso,2027-01-22,1
C-BO-M-00121-00,BO-M-00121,bovino,2023-04-02,2023-04-27,concluido_sucesso,2024-02-04,2
C-BO-M-00121-01,BO-M-00121,bovino,2024-04-04,2024-04-28,concluido_sucesso,2025-02-05,2
C-BO-M-00121-02,BO-M-00121,bovino,2025-04-23,2025-05-17,concluido_sucesso,2026-02-24,2
C-BO-M-00122-00,BO-M-00122,bovino,2023-07-03,2023-07-03,concluido_sucesso,2024-04-11,1
C-BO-M-00122-01,BO-M-00122,bovino,2024-06-28,2024-08-23,concluido_sucesso,2025-06-02,3
C-BO-M-00122-02,BO-M-00122,bovino,2025-08-30,2025-08-30,concluido_sucesso,2026-06-09,1
C-BO-M-00123-00,BO-M-00123,bovino,2023-04-17,2023-06-08,concluido_falha,,3
C-BO-M-00123-01,BO-M-00123,bovino,2023-07-25,2023-07-25,concluido_sucesso,2024-05-03,1
C-BO-M-00124-00,BO-M-00124,bovino,2023-01-10,2023-01-10,concluido_sucesso,2023-10-20,1
C-BO-M-00124-01,BO-M-00124,bovino,2024-01-18,2024-01-18,concluido_sucesso,2024-10-27,1
C-BO-M-00124-02,BO-M-00124,bovino,2025-02-11,2025-02-11,concluido_sucesso,2025-11-21,1
C-BO-M-00124-03,BO-M-00124,bovino,2026-01-29,2026-02-21,concluido_sucesso,2026-12-01,2
C-BO-M-00125-00,BO-M-00125,bovino,2023-02-23,2023-02-23,concluido_sucesso,2023-12-03,1
C-BO-M-00125-01,BO-M-00125,bovino,2024-02-06,2024-02-06,concluido_sucesso,2024-11-15,1
C-BO-M-00126-00,BO-M-00126,bovino,2023-01-18,2023-03-10,concluido_falha,,3
C-BO-M-00126-01,BO-M-00126,bovino,2023-04-13,2023-06-05,concluido_falha,,3
C-BO-M-00127-00,BO-M-00127,bovino,2023-08-11,2023-08-11,concluido_sucesso,2024-05-20,1
C-BO-M-00127-01,BO-M-00127,bovino,2024-09-03,2024-09-03,concluido_sucesso,2025-06-13,1
C-BO-M-00127-02,BO-M-00127,bovino,2025-09-08,2025-09-08,concluido_sucesso,2026-06-18,1
C-BO-M-00128-00,BO-M-00128,bovino,2023-03-14,2023-03-14,concluido_sucesso,2023-12-22,1
C-BO-M-00128-01,BO-M-00128,bovino,2024-02-29,2024-04-17,concluido_falha,,3
C-BO-M-00128-02,BO-M-00128,bovino,2024-06-08,2024-06-08,concluido_sucesso,2025-03-18,1
C-BO-M-00128-03,BO-M-00128,bovino,2025-06-16,2025-06-16,concluido_sucesso,2026-03-26,1
C-BO-M-00129-00,BO-M-00129,bovino,2023-07-01,2023-08-30,concluido_falha,,3
C-BO-M-00129-01,BO-M-00129,bovino,2023-10-21,2023-11-18,concluido_sucesso,2024-08-27,2
C-BO-M-00129-02,BO-M-00129,bovino,2024-12-22,2025-02-15,concluido_falha,,3
C-BO-M-00129-03,BO-M-00129,bovino,2025-04-24,2025-06-18,concluido_falha,,3
C-BO-M-00130-00,BO-M-00130,bovino,2023-08-08,2023-08-08,concluido_sucesso,2024-05-17,1
C-BO-M-00130-01,BO-M-00130,bovino,2024-07-26,2024-08-17,concluido_sucesso,2025-05-27,2
C-BO-M-00130-02,BO-M-00130,bovino,2025-09-02,2025-09-02,concluido_sucesso,2026-06-12,1
C-BO-M-00131-00,BO-M-00131,bovino,2023-09-30,2023-11-15,concluido_falha,,3
C-BO-M-00131-01,BO-M-00131,bovino,2023-12-22,2023-12-22,concluido_sucesso,2024-09-30,1
C-BO-M-00132-00,BO-M-00132,bovino,2023-06-20,2023-08-06,concluido_falha,,3
C-BO-M-00132-01,BO-M-00132,bovino,2023-09-05,2023-10-19,concluido_sucesso,2024-07-28,3
C-BO-M-00132-02,BO-M-00132,bovino,2024-11-03,2024-11-03,concluido_sucesso,2025-08-13,1
C-BO-M-00132-03,BO-M-00132,bovino,2025-10-14,2025-11-13,concluido_sucesso,2026-08-23,2
C-BO-M-00133-00,BO-M-00133,bovino,2023-06-20,2023-06-20,concluido_sucesso,2024-03-29,1
C-BO-M-00133-01,BO-M-00133,bovino,2024-06-22,2024-07-21,concluido_sucesso,2025-04-30,2
C-BO-M-00133-02,BO-M-00133,bovino,2025-08-10,2025-10-10,concluido_falha,,3
C-BO-M-00133-03,BO-M-00133,bovino,2025-12-08,2026-01-02,concluido_sucesso,2026-10-12,2
C-BO-M-00134-00,BO-M-00134,bovino,2023-09-23,2023-10-21,concluido_sucesso,2024-07-30,2
C-BO-M-00134-01,BO-M-00134,bovino,2024-11-02,2024-11-02,concluido_sucesso,2025-08-12,1
C-BO-M-00134-02,BO-M-00134,bovino,2025-10-26,2025-10-26,concluido_sucesso,2026-08-05,1
C-BO-M-00135-00,BO-M-00135,bovino,2023-08-08,2023-08-08,concluido_sucesso,2024-05-17,1
C-BO-M-00135-01,BO-M-00135,bovino,2024-07-25,2024-07-25,concluido_sucesso,2025-05-04,1
C-BO-M-00136-00,BO-M-00136,bovino,2023-03-07,2023-03-07,concluido_sucesso,2023-12-15,1
C-BO-M-00136-01,BO-M-00136,bovino,2024-03-08,2024-03-08,concluido_sucesso,2024-12-16,1
C-BO-M-00136-02,BO-M-00136,bovino,2025-03-24,2025-03-24,concluido_sucesso,2026-01-01,1
C-BO-M-00136-03,BO-M-00136,bovino,2026-04-14,2026-04-14,concluido_sucesso,2027-01-22,1
C-BO-M-00137-00,BO-M-00137,bovino,2023-09-09,2023-09-09,concluido_sucesso,2024-06-18,1
C-BO-M-00137-01,BO-M-00137,bovino,2024-09-03,2024-09-03,concluido_sucesso,2025-06-13,1
C-BO-M-00137-02,BO-M-00137,bovino,2025-09-24,2025-10-22,concluido_sucesso,2026-08-01,2
C-BO-M-00138-00,BO-M-00138,bovino,2023-02-04,2023-02-04,concluido_sucesso,2023-11-14,1
C-BO-M-00138-01,BO-M-00138,bovino,2024-02-29,2024-04-15,concluido_sucesso,2025-01-23,3
C-BO-M-00138-02,BO-M-00138,bovino,2025-05-10,2025-05-10,concluido_sucesso,2026-02-17,1
C-BO-M-00139-00,BO-M-00139,bovino,2023-01-10,2023-01-10,concluido_sucesso,2023-10-20,1
C-BO-M-00139-01,BO-M-00139,bovino,2024-01-29,2024-01-29,concluido_sucesso,2024-11-07,1
C-BO-M-00139-02,BO-M-00139,bovino,2025-02-25,2025-03-27,concluido_sucesso,2026-01-04,2
C-BO-M-00139-03,BO-M-00139,bovino,2026-04-03,2026-04-03,concluido_sucesso,2027-01-11,1
C-BO-M-00140-00,BO-M-00140,bovino,2023-04-20,2023-06-14,concluido_sucesso,2024-03-23,3
C-BO-M-00140-01,BO-M-00140,bovino,2024-07-03,2024-07-03,concluido_sucesso,2025-04-12,1
C-BO-M-00140-02,BO-M-00140,bovino,2025-07-09,2025-08-28,concluido_falha,,3
C-BO-M-00140-03,BO-M-00140,bovino,2025-09-28,2025-09-28,concluido_sucesso,2026-07-08,1
C-BO-M-00141-00,BO-M-00141,bovino,2023-02-24,2023-02-24,concluido_sucesso,2023-12-04,1
C-BO-M-00141-01,BO-M-00141,bovino,2024-02-21,2024-02-21,concluido_sucesso,2024-11-30,1
C-BO-M-00142-00,BO-M-00142,bovino,2023-04-08,2023-04-08,concluido_sucesso,2024-01-16,1
C-BO-M-00142-01,BO-M-00142,bovino,2024-04-25,2024-04-25,concluido_sucesso,2025-02-02,1
C-BO-M-00142-02,BO-M-00142,bovino,2025-05-14,2025-05-14,concluido_sucesso,2026-02-21,1
C-BO-M-00143-00,BO-M-00143,bovino,2023-09-26,2023-10-17,concluido_sucesso,2024-07-26,2
C-BO-M-00143-01,BO-M-00143,bovino,2024-10-17,2024-10-17,concluido_sucesso,2025-07-27,1
C-BO-M-00143-02,BO-M-00143,bovino,2025-11-13,2026-01-04,concluido_sucesso,2026-10-14,3
C-BO-M-00144-00,BO-M-00144,bovino,2023-09-04,2023-09-04,concluido_sucesso,2024-06-13,1
C-BO-M-00144-01,BO-M-00144,bovino,2024-10-10,2024-10-10,concluido_sucesso,2025-07-20,1
C-BO-M-00144-02,BO-M-00144,bovino,2025-10-14,2025-10-14,concluido_sucesso,2026-07-24,1
C-BO-M-00145-00,BO-M-00145,bovino,2023-03-15,2023-04-10,concluido_sucesso,2024-01-18,2
C-BO-M-00146-00,BO-M-00146,bovino,2023-07-17,2023-07-17,concluido_sucesso,2024-04-25,1
C-BO-M-00146-01,BO-M-00146,bovino,2024-08-07,2024-08-07,concluido_sucesso,2025-05-17,1
C-BO-M-00146-02,BO-M-00146,bovino,2025-08-26,2025-10-16,concluido_sucesso,2026-07-26,3
C-BO-M-00147-00,BO-M-00147,bovino,2023-02-08,2023-03-09,concluido_sucesso,2023-12-17,2
C-BO-M-00147-01,BO-M-00147,bovino,2024-03-03,2024-03-24,concluido_sucesso,2025-01-01,2
C-BO-M-00147-02,BO-M-00147,bovino,2025-04-27,2025-04-27,concluido_sucesso,2026-02-04,1
C-BO-M-00147-03,BO-M-00147,bovino,2026-04-21,2026-04-21,concluido_sucesso,2027-01-29,1
C-BO-M-00148-00,BO-M-00148,bovino,2023-10-02,2023-10-28,concluido_sucesso,2024-08-06,2
C-BO-M-00148-01,BO-M-00148,bovino,2024-10-30,2024-12-29,concluido_falha,,3
C-BO-M-00148-02,BO-M-00148,bovino,2025-02-05,2025-02-05,concluido_sucesso,2025-11-15,1
C-BO-M-00148-03,BO-M-00148,bovino,2026-02-27,2026-02-27,concluido_sucesso,2026-12-07,1
C-BO-M-00149-00,BO-M-00149,bovino,2023-04-18,2023-04-18,concluido_sucesso,2024-01-26,1
C-BO-M-00149-01,BO-M-00149,bovino,2024-05-15,2024-05-15,concluido_sucesso,2025-02-22,1
C-BO-M-00149-02,BO-M-00149,bovino,2025-06-06,2025-06-28,concluido_sucesso,2026-04-07,2
C-BO-M-00150-00,BO-M-00150,bovino,2023-02-11,2023-02-11,concluido_sucesso,2023-11-21,1
C-BO-M-00150-01,BO-M-00150,bovino,2024-02-11,2024-02-11,concluido_sucesso,2024-11-20,1
C-BO-M-00150-02,BO-M-00150,bovino,2025-03-07,2025-03-07,concluido_sucesso,2025-12-15,1
