ciclo_id,matriz_id,especie,data_inicio,data_fim,status,parto_data,tentativas
C-OV-M-00118-05,OV-M-00118,ovino,2026-02-15,2026-03-31,concluido_falha,,3
C-OV-M-00119-00,OV-M-00119,ovino,2023-03-19,2023-03-19,concluido_sucesso,2023-08-16,1
C-OV-M-00119-01,OV-M-00119,ovino,2023-10-25,2023-11-29,concluido_falha,,3
C-OV-M-00119-02,OV-M-00119,ovino,2023-12-30,2023-12-30,concluido_sucesso,2024-05-28,1
C-OV-M-00120-00,OV-M-00120,ovino,2023-05-28,2023-07-07,concluido_falha,,3
C-OV-M-00120-01,OV-M-00120,ovino,2023-09-14,2023-09-14,concluido_sucesso,2024-02-11,1
C-OV-M-00120-02,OV-M-00120,ovino,2024-05-28,2024-07-05,concluido_sucesso,2024-12-02,3
C-OV-M-00120-03,OV-M-00120,ovino,2025-03-13,2025-03-13,concluido_sucesso,2025-08-10,1
C-OV-M-00120-04,OV-M-00120,ovino,2025-10-31,2025-12-10,concluido_falha,,3
C-OV-M-00120-05,OV-M-00120,ovino,2026-02-04,2026-02-04,concluido_sucesso,2026-07-04,1
C-OV-M-00121-00,OV-M-00121,ovino,2023-05-10,2023-06-16,concluido_falha,,3
C-OV-M-00121-01,OV-M-00121,ovino,2023-07-17,2023-08-26,concluido_falha,,3
C-OV-M-00121-02,OV-M-00121,ovino,2023-10-25,2023-11-30,concluido_falha,,3
C-OV-M-00121-03,OV-M-00121,ovino,2024-01-07,2024-01-07,concluido_sucesso,2024-06-05,1
C-OV-M-00121-04,OV-M-00121,ovino,2024-09-03,2024-09-03,concluido_sucesso,2025-01-31,1
C-OV-M-00121-05,OV-M-00121,ovino,2025-04-10,2025-04-10,concluido_sucesso,2025-09-07,1
C-OV-M-00122-00,OV-M-00122,ovino,2023-08-12,2023-08-12,concluido_sucesso,2024-01-09,1
C-OV-M-00122-01,OV-M-00122,ovino,2024-04-04,2024-04-04,concluido_sucesso,2024-09-01,1
C-OV-M-00122-02,OV-M-00122,ovino,2024-12-11,2024-12-11,concluido_sucesso,2025-05-10,1
C-OV-M-00122-03,OV-M-00122,ovino,2025-08-31,2025-08-31,concluido_sucesso,2026-01-28,1
C-OV-M-00123-00,OV-M-00123,ovino,2023-05-23,2023-05-23,concluido_sucesso,2023-10-20,1
C-OV-M-00123-01,OV-M-00123,ovino,2024-02-07,2024-02-07,concluido_sucesso,2024-07-06,1
C-OV-M-00123-02,OV-M-00123,ovino,2024-10-08,2024-10-08,concluido_sucesso,2025-03-07,1
C-OV-M-00123-03,OV-M-00123,ovino,2025-05-15,2025-05-15,concluido_sucesso,2025-10-12,1
C-OV-M-00123-04,OV-M-00123,ovino,2026-02-07,2026-02-07,concluido_sucesso,2026-07-07,1
C-OV-M-00124-00,OV-M-00124,ovino,2023-10-04,2023-10-04,concluido_sucesso,2024-03-02,1
C-OV-M-00124-01,OV-M-00124,ovino,2024-05-28,2024-07-05,concluido_sucesso,2024-12-02,3
C-OV-M-00124-02,OV-M-00124,ovino,2025-03-03,2025-03-23,concluido_sucesso,2025-08-20,2
C-OV-M-00124-03,OV-M-00124,ovino,2025-11-26,2025-12-15,concluido_sucesso,2026-05-14,2
C-OV-M-00125-00,OV-M-00125,ovino,2023-01-08,2023-02-09,concluido_falha,,3
C-OV-M-00125-01,OV-M-00125,ovino,2023-03-22,2023-03-22,concluido_sucesso,2023-08-19,1
C-OV-M-00125-02,OV-M-00125,ovino,2023-11-07,2023-11-26,concluido_sucesso,2024-04-24,2
C-OV-M-00125-03,OV-M-00125,ovino,2024-06-23,2024-07-31,concluido_falha,,3
C-OV-M-00125-04,OV-M-00125,ovino,2024-10-04,2024-11-13,concluido_falha,,3
C-OV-M-00125-05,OV-M-00125,ovino,2025-01-19,2025-02-24,concluido_falha,,3
C-OV-M-00126-00,OV-M-00126,ovino,2023-03-21,2023-03-21,concluido_sucesso,2023-08-18,1
C-OV-M-00126-01,OV-M-00126,ovino,2023-10-19,2023-10-19,concluido_sucesso,2024-03-17,1
C-OV-M-00126-02,OV-M-00126,ovino,2024-05-25,2024-05-25,concluido_sucesso,2024-10-22,1
C-OV-M-00126-03,OV-M-00126,ovino,2024-12-24,2025-02-02,concluido_falha,,3
C-OV-M-00126-04,OV-M-00126,ovino,2025-03-12,2025-04-21,concluido_falha,,3
C-OV-M-00126-05,OV-M-00126,ovino,2025-06-22,2025-07-30,concluido_falha,,3
C-OV-M-00127-00,OV-M-00127,ovino,2023-03-01,2023-03-01,concluido_sucesso,2023-07-29,1
C-OV-M-00127-01,OV-M-00127,ovino,2023-11-05,2023-11-23,concluido_sucesso,2024-04-21,2
C-OV-M-00127-02,OV-M-00127,ovino,2024-08-15,2024-09-24,concluido_falha,,3
C-OV-M-00127-03,OV-M-00127,ovino,2024-10-28,2024-12-07,concluido_falha,,3
C-OV-M-00128-00,OV-M-00128,ovino,2023-01-27,2023-03-11,concluido_falha,,3
C-OV-M-00128-01,OV-M-00128,ovino,2023-04-30,2023-06-12,concluido_falha,,3
C-OV-M-00128-02,OV-M-00128,ovino,2023-07-19,2023-07-19,concluido_sucesso,2023-12-16,1
C-OV-M-00128-03,OV-M-00128,ovino,2024-04-10,2024-05-12,concluido_falha,,3
C-OV-M-00128-04,OV-M-00128,ovino,2024-07-04,2024-08-11,concluido_falha,,3
C-OV-M-00128-05,OV-M-00128,ovino,2024-09-25,2024-09-25,concluido_sucesso,2025-02-22,1
C-OV-M-00129-00,OV-M-00129,ovino,2023-02-12,2023-03-01,concluido_sucesso,2023-07-29,2
C-OV-M-00129-01,OV-M-00129,ovino,2023-11-14,2023-11-14,concluido_sucesso,2024-04-12,1
C-OV-M-00129-02,OV-M-00129,ovino,2024-07-29,2024-07-29,concluido_sucesso,2024-12-26,1
C-OV-M-00130-00,OV-M-00130,ovino,2023-09-26,2023-09-26,concluido_sucesso,2024-02-23,1
C-OV-M-00130-01,OV-M-00130,ovino,2024-05-02,2024-05-02,concluido_sucesso,2024-09-29,1
C-OV-M-00130-02,OV-M-00130,ovino,2025-01-11,2025-02-19,concluido_falha,,3
C-OV-M-00130-03,OV-M-00130,ovino,2025-04-29,2025-04-29,concluido_sucesso,2025-09-26,1
C-OV-M-00130-04,OV-M-00130,ovino,2025-12-04,2025-12-25,concluido_sucesso,2026-05-24,2
C-OV-M-00131-00,OV-M-00131,ovino,2023-07-08,2023-08-16,concluido_falha,,3
C-OV-M-00131-01,OV-M-00131,ovino,2023-09-17,2023-09-17,concluido_sucesso,2024-02-14,1
C-OV-M-00131-02,OV-M-00131,ovino,2024-04-14,2024-05-06,concluido_sucesso,2024-10-03,2
C-OV-M-00131-03,OV-M-00131,ovino,2024-12-06,2024-12-27,concluido_sucesso,2025-05-26,2
C-OV-M-00132-00,OV-M-00132,ovino,2023-09-25,2023-09-25,concluido_sucesso,2024-02-22,1
C-OV-M-00132-01,OV-M-00132,ovino,2024-06-14,2024-07-24,concluido_falha,,3
C-OV-M-00132-02,OV-M-00132,ovino,2024-09-13,2024-09-13,concluido_sucesso,2025-02-10,1
C-OV-M-00133-00,OV-M-00133,ovino,2023-09-22,2023-10-09,concluido_sucesso,2024-03-07,2
C-OV-M-00133-01,OV-M-00133,ovino,2024-06-26,2024-06-26,concluido_sucesso,2024-11-23,1
C-OV-M-00133-02,OV-M-00133,ovino,2025-02-24,2025-02-24,concluido_sucesso,2025-07-24,1
C-OV-M-00134-00,OV-M-00134,ovino,2023-07-18,2023-07-18,concluido_sucesso,2023-12-15,1
C-OV-M-00134-01,OV-M-00134,ovino,2024-04-06,2024-04-06,concluido_sucesso,2024-09-03,1
C-OV-M-00134-02,OV-M-00134,ovino,2024-11-23,2024-11-23,concluido_sucesso,2025-04-22,1
C-OV-M-00134-03,OV-M-00134,ovino,2025-07-24,2025-07-24,concluido_sucesso,2025-12-21,1
C-OV-M-00134-04,OV-M-00134,ovino,2026-03-14,2026-03-14,concluido_sucesso,2026-08-11,1
C-OV-M-00135-00,OV-M-00135,ovino,2023-06-13,2023-06-13,concluido_sucesso,2023-11-10,1
C-OV-M-00135-01,OV-M-00135,ovino,2024-02-26,2024-03-14,concluido_sucesso,2024-08-11,2
C-OV-M-00135-02,OV-M-00135,ovino,2024-10-25,2024-10-25,concluido_sucesso,2025-03-24,1
C-OV-M-00135-03,OV-M-00135,ovino,2025-06-02,2025-06-23,concluido_sucesso,2025-11-20,2
C-OV-M-00135-04,OV-M-00135,ovino,2026-02-04,2026-02-26,concluido_sucesso,2026-07-26,2
C-OV-M-00136-00,OV-M-00136,ovino,2023-04-24,2023-04-24,concluido_sucesso,2023-09-21,1
C-OV-M-00136-01,OV-M-00136,ovino,2023-12-28,2023-12-28,concluido_sucesso,2024-05-26,1
C-OV-M-00136-02,OV-M-00136,ovino,2024-09-08,2024-09-08,concluido_sucesso,2025-02-05,1
C-OV-M-00136-03,OV-M-00136,ovino,2025-04-20,2025-04-20,concluido_sucesso,2025-09-17,1
C-OV-M-00136-04,OV-M-00136,ovino,2025-11-26,2026-01-03,concluido_sucesso,2026-06-02,3
C-OV-M-00137-00,OV-M-00137,ovino,2023-06-30,2023-06-30,concluido_sucesso,2023-11-27,1
C-OV-M-00137-01,OV-M-00137,ovino,2024-02-10,2024-02-10,concluido_sucesso,2024-07-09,1
C-OV-M-00137-02,OV-M-00137,ovino,2024-10-30,2024-10-30,concluido_sucesso,2025-03-29,1
C-OV-M-00138-00,OV-M-00138,ovino,2023-02-26,2023-02-26,concluido_sucesso,2023-07-26,1
C-OV-M-00138-01,OV-M-00138,ovino,2023-11-01,2023-11-21,concluido_sucesso,2024-04-19,2
C-OV-M-00138-02,OV-M-00138,ovino,2024-08-12,2024-09-23,concluido_falha,,3
C-OV-M-00139-00,OV-M-00139,ovino,2023-09-08,2023-09-08,concluido_sucesso,2024-02-05,1
C-OV-M-00139-01,OV-M-00139,ovino,2024-04-09,2024-04-29,concluido_sucesso,2024-09-26,2
C-OV-M-00139-02,OV-M-00139,ovino,2025-01-22,2025-01-22,concluido_sucesso,2025-06-21,1
C-OV-M-00139-03,OV-M-00139,ovino,2025-09-13,2025-10-17,concluido_sucesso,2026-03-16,3
C-OV-M-00140-00,OV-M-00140,ovino,2023-01-14,2023-01-14,concluido_sucesso,2023-06-13,1
C-OV-M-00140-01,OV-M-00140,ovino,2023-09-28,2023-09-28,concluido_sucesso,2024-02-25,1
C-OV-M-00140-02,OV-M-00140,ovino,2024-05-26,2024-05-26,concluido_sucesso,2024-10-23,1
C-OV-M-00140-03,OV-M-00140,ovino,2025-02-03,2025-02-20,concluido_sucesso,2025-07-20,2
C-OV-M-00141-00,OV-M-00141,ovino,2023-03-19,2023-03-19,concluido_sucesso,2023-08-16,1
C-OV-M-00141-01,OV-M-00141,ovino,2023-12-07,2023-12-07,concluido_sucesso,2024-05-05,1
C-OV-M-00141-02,OV-M-00141,ovino,2024-07-26,2024-07-26,concluido_sucesso,2024-12-23,1
C-OV-M-00141-03,OV-M-00141,ovino,2025-04-04,2025-04-04,concluido_sucesso,2025-09-01,1
C-OV-M-00141-04,OV-M-00141,ovino,2025-12-11,2025-12-27,concluido_sucesso,2026-05-26,2
C-OV-M-00142-00,OV-M-00142,ovino,2023-02-13,2023-02-13,concluido_sucesso,2023-07-13,1
C-OV-M-00142-01,OV-M-00142,ovino,2023-09-30,2023-10-18,concluido_sucesso,2024-03-16,2
C-OV-M-00142-02,OV-M-00142,ovino,2024-07-07,2024-07-26,concluido_sucesso,2024-12-23,2
C-OV-M-00142-03,OV-M-00142,ovino,2025-04-04,2025-04-04,concluido_sucesso,2025-09-01,1
C-OV-M-00142-04,OV-M-00142,ovino,2025-11-28,2025-12-19,concluido_sucesso,2026-05-18,2
C-OV-M-00143-00,OV-M-00143,ovino,2023-08-05,2023-08-05,concluido_sucesso,2024-01-02,1
C-OV-M-00143-01,OV-M-00143,ovino,2024-03-13,2024-04-18,concluido_falha,,3
C-OV-M-00143-02,OV-M-00143,ovino,2024-05-26,2024-07-05,concluido_falha,,3
C-OV-M-00143-03,OV-M-00143,ovino,2024-08-26,2024-10-03,concluido_falha,,3
C-OV-M-00144-00,OV-M-00144,ovino,2023-01-11,2023-02-20,concluido_falha,,3
C-OV-M-00144-01,OV-M-00144,ovino,2023-03-28,2023-03-28,concluido_sucesso,2023-08-25,1
C-OV-M-00144-02,OV-M-00144,ovino,2023-10-29,2023-12-03,concluido_falha,,3
C-OV-M-00144-03,OV-M-00144,ovino,2024-01-30,2024-03-03,concluido_falha,,3
C-OV-M-00145-00,OV-M-00145,ovino,2023-03-13,2023-03-30,concluido_sucesso,2023-08-27,2
C-OV-M-00145-01,OV-M-00145,ovino,2023-12-02,2023-12-19,concluido_sucesso,2024-05-17,2
C-OV-M-00145-02,OV-M-00145,ovino,2024-08-15,2024-08-15,concluido_sucesso,2025-01-12,1
C-OV-M-00145-03,OV-M-00145,ovino,2025-03-14,2025-04-21,concluido_sucesso,2025-09-18,3
C-OV-M-00145-04,OV-M-00145,ovino,2025-12-09,2026-01-18,concluido_sucesso,2026-06-17,3
C-OV-M-00146-00,OV-M-00146,ovino,2023-08-29,2023-10-10,concluido_sucesso,2024-03-08,3
C-OV-M-00146-01,OV-M-00146,ovino,2024-06-27,2024-06-27,concluido_sucesso,2024-11-24,1
C-OV-M-00146-02,OV-M-00146,ovino,2025-02-28,2025-02-28,concluido_sucesso,2025-07-28,1
C-OV-M-00146-03,OV-M-00146,ovino,2025-10-10,2025-10-10,concluido_sucesso,2026-03-09,1
C-OV-M-00147-00,OV-M-00147,ovino,2023-10-24,2023-10-24,concluido_sucesso,2024-03-22,1
C-OV-M-00147-01,OV-M-00147,ovino,2024-07-08,2024-07-08,concluido_sucesso,2024-12-05,1
C-OV-M-00147-02,OV-M-00147,ovino,2025-02-14,2025-02-14,concluido_sucesso,2025-07-14,1
C-OV-M-00147-03,OV-M-00147,ovino,2025-09-15,2025-10-20,concluido_falha,,3
C-OV-M-00147-04,OV-M-00147,ovino,2025-11-24,2025-11-24,concluido_sucesso,2026-04-23,1
C-OV-M-00148-00,OV-M-00148,ovino,2023-03-01,2023-03-01,concluido_sucesso,2023-07-29,1
C-OV-M-00148-01,OV-M-00148,ovino,2023-10-18,2023-10-18,concluido_sucesso,2024-03-16,1
C-OV-M-00148-02,OV-M-00148,ovino,2024-07-12,2024-07-31,concluido_sucesso,2024-12-28,2
C-OV-M-00148-03,OV-M-00148,ovino,2025-04-01,2025-04-01,concluido_sucesso,2025-08-29,1
C-OV-M-00148-04,OV-M-00148,ovino,2025-11-01,2025-12-12,concluido_sucesso,2026-05-11,3
C-OV-M-00149-00,OV-M-00149,ovino,2023-08-15,2023-08-15,concluido_sucesso,2024-01-12,1
C-OV-M-00149-01,OV-M-00149,ovino,2024-04-10,2024-05-14,concluido_sucesso,2024-10-11,3
C-OV-M-00149-02,OV-M-00149,ovino,2025-01-26,2025-01-26,concluido_sucesso,2025-06-25,1
C-OV-M-00149-03,OV-M-00149,ovino,2025-09-26,2025-09-26,concluido_sucesso,2026-02-23,1
C-OV-M-00150-00,OV-M-00150,ovino,2023-07-26,2023-07-26,concluido_sucesso,2023-12-23,1
C-OV-M-00150-01,OV-M-00150,ovino,2024-03-19,2024-03-19,concluido_sucesso,2024-08-16,1
C-OV-M-00150-02,OV-M-00150,ovino,2024-10-23,2024-11-11,concluido_sucesso,2025-04-10,2
C-OV-M-00150-03,OV-M-00150,ovino,2025-06-17,2025-07-24,concluido_falha,,3
C-OV-M-00151-00,OV-M-00151,ovino,2023-02-24,2023-02-24,concluido_sucesso,2023-07-24,1
C-OV-M-00151-01,OV-M-00151,ovino,2023-11-05,2023-11-05,concluido_sucesso,2024-04-03,1
C-OV-M-00151-02,OV-M-00151,ovino,2024-06-21,2024-07-09,concluido_sucesso,2024-12-06,2
C-OV-M-00151-03,OV-M-00151,ovino,2025-03-19,2025-03-19,concluido_sucesso,2025-08-16,1
C-OV-M-00152-00,OV-M-00152,ovino,2023-04-01,2023-04-01,concluido_sucesso,2023-08-29,1
C-OV-M-00152-01,OV-M-00152,ovino,2023-11-06,2023-11-23,concluido_sucesso,2024-04-21,2
C-OV-M-00152-02,OV-M-00152,ovino,2024-08-03,2024-08-03,concluido_sucesso,2024-12-31,1
C-OV-M-00152-03,OV-M-00152,ovino,2025-03-19,2025-04-23,concluido_sucesso,2025-09-20,3
C-OV-M-00152-04,OV-M-00152,ovino,2025-11-30,2025-11-30,concluido_sucesso,2026-04-29,1
C-OV-M-00153-00,OV-M-00153,ovino,2023-02-22,2023-02-22,concluido_sucesso,2023-07-22,1
C-OV-M-00153-01,OV-M-00153,ovino,2023-10-17,2023-10-17,concluido_sucesso,2024-03-15,1
C-OV-M-00153-02,OV-M-00153,ovino,2024-06-27,2024-06-27,concluido_sucesso,2024-11-24,1
C-OV-M-00153-03,OV-M-00153,ovino,2025-03-04,2025-04-16,concluido_sucesso,2025-09-13,3
C-OV-M-00153-04,OV-M-00153,ovino,2025-11-21,2025-11-21,concluido_sucesso,2026-04-20,1
C-OV-M-00154-00,OV-M-00154,ovino,2023-09-11,2023-09-11,concluido_sucesso,2024-02-08,1
C-OV-M-00154-01,OV-M-00154,ovino,2024-05-10,2024-05-27,concluido_sucesso,2024-10-24,2
C-OV-M-00154-02,OV-M-00154,ovino,2025-01-08,2025-01-27,concluido_sucesso,2025-06-26,2
C-OV-M-00154-03,OV-M-00154,ovino,2025-09-22,2025-09-22,concluido_sucesso,2026-02-19,1
C-OV-M-00155-00,OV-M-00155,ovino,2023-05-28,2023-05-28,concluido_sucesso,2023-10-25,1
C-OV-M-00155-01,OV-M-00155,ovino,2023-12-30,2023-12-30,concluido_sucesso,2024-05-28,1
C-OV-M-00155-02,OV-M-00155,ovino,2024-09-11,2024-09-29,concluido_sucesso,2025-02-26,2
C-OV-M-00155-03,OV-M-00155,ovino,2025-06-15,2025-06-15,concluido_sucesso,2025-11-12,1
C-OV-M-00155-04,OV-M-00155,ovino,2026-02-27,2026-02-27,concluido_sucesso,2026-07-27,1
C-OV-M-00156-00,OV-M-00156,ovino,2023-08-12,2023-09-02,concluido_sucesso,2024-01-30,2
C-OV-M-00156-01,OV-M-00156,ovino,2024-04-14,2024-05-25,concluido_falha,,3
C-OV-M-00156-02,OV-M-00156,ovino,2024-06-25,2024-06-25,concluido_sucesso,2024-11-22,1
C-OV-M-00157-00,OV-M-00157,ovino,2023-10-25,2023-12-02,concluido_falha,,3
C-OV-M-00157-01,OV-M-00157,ovino,2024-01-09,2024-02-14,concluido_sucesso,2024-07-13,3
C-OV-M-00157-02,OV-M-00157,ovino,2024-11-08,2024-11-08,concluido_sucesso,2025-04-07,1
C-OV-M-00157-03,OV-M-00157,ovino,2025-07-18,2025-07-18,concluido_sucesso,2025-12-15,1
C-OV-M-00157-04,OV-M-00157,ovino,2026-03-14,2026-03-14,concluido_sucesso,2026-08-11,1
C-OV-M-00158-00,OV-M-00158,ovino,2023-04-11,2023-05-02,concluido_sucesso,2023-09-29,2
C-OV-M-00158-01,OV-M-00158,ovino,2023-12-31,2023-12-31,concluido_sucesso,2024-05-29,1
C-OV-M-00159-00,OV-M-00159,ovino,2023-06-21,2023-07-27,concluido_falha,,3
C-OV-M-00159-01,OV-M-00159,ovino,2023-09-30,2023-11-12,concluido_sucesso,2024-04-10,3
C-OV-M-00159-02,OV-M-00159,ovino,2024-07-18,2024-07-18,concluido_sucesso,2024-12-15,1
C-OV-M-00159-03,OV-M-00159,ovino,2025-04-03,2025-04-03,concluido_sucesso,2025-08-31,1
C-OV-M-00159-04,OV-M-00159,ovino,2025-12-10,2025-12-10,concluido_sucesso,2026-05-09,1
C-OV-M-00160-00,OV-M-00160,ovino,2023-04-04,2023-04-04,concluido_sucesso,2023-09-01,1
C-OV-M-00160-01,OV-M-00160,ovino,2023-12-21,2023-12-21,concluido_sucesso,2024-05-19,1
C-OV-M-00160-02,OV-M-00160,ovino,2024-07-28,2024-07-28,concluido_sucesso,2024-12-25,1
C-OV-M-00160-03,OV-M-00160,ovino,2025-02-25,2025-04-08,concluido_sucesso,2025-09-05,3
C-OV-M-00160-04,OV-M-00160,ovino,2025-12-26,2025-12-26,concluido_sucesso,2026-05-25,1
C-OV-M-00161-00,OV-M-00161,ovino,2023-05-05,2023-05-05,concluido_sucesso,2023-10-02,1
C-OV-M-00161-01,OV-M-00161,ovino,2023-12-06,2023-12-06,concluido_sucesso,2024-05-04,1
C-OV-M-00161-02,OV-M-00161,ovino,2024-08-19,2024-08-19,concluido_sucesso,2025-01-16,1
C-OV-M-00161-03,OV-M-00161,ovino,2025-04-19,2025-04-19,concluido_sucesso,2025-09-16,1
C-OV-M-00161-04,OV-M-00161,ovino,2025-11-30,2026-01-08,concluido_sucesso,2026-06-07,3
C-OV-M-00162-00,OV-M-00162,ovino,2023-02-07,2023-02-07,concluido_sucesso,2023-07-07,1
C-OV-M-00162-01,OV-M-00162,ovino,2023-10-03,2023-10-25,concluido_sucesso,2024-03-23,2
C-OV-M-00162-02,OV-M-00162,ovino,2024-07-12,2024-07-12,concluido_sucesso,2024-12-09,1
C-OV-M-00162-03,OV-M-00162,ovino,2025-03-19,2025-04-20,concluido_sucesso,2025-09-17,3
C-OV-M-00162-04,OV-M-00162,ovino,2025-12-08,2026-01-11,concluido_sucesso,2026-06-10,3
C-OV-M-00163-00,OV-M-00163,ovino,2023-01-26,2023-03-09,concluido_falha,,3
C-OV-M-00163-01,OV-M-00163,ovino,2023-05-16,2023-05-16,concluido_sucesso,2023-10-13,1
C-OV-M-00164-00,OV-M-00164,ovino,2023-09-14,2023-09-30,concluido_sucesso,2024-02-27,2
C-OV-M-00164-01,OV-M-00164,ovino,2024-06-06,2024-06-06,concluido_sucesso,2024-11-03,1
C-OV-M-00164-02,OV-M-00164,ovino,2025-02-14,2025-02-14,concluido_sucesso,2025-07-14,1
C-OV-M-00164-03,OV-M-00164,ovino,2025-10-05,2025-11-12,concluido_falha,,3
C-OV-M-00164-04,OV-M-00164,ovino,2026-01-14,2026-02-03,concluido_sucesso,2026-07-03,2
C-OV-M-00165-00,OV-M-00165,ovino,2023-10-20,2023-12-02,concluido_falha,,3
C-OV-M-00165-01,OV-M-00165,ovino,2024-01-17,2024-01-17,concluido_sucesso,2024-06-15,1
C-OV-M-00165-02,OV-M-00165,ovino,2024-09-28,2024-09-28,concluido_sucesso,2025-02-25,1
C-OV-M-00165-03,OV-M-00165,ovino,2025-05-22,2025-05-22,concluido_sucesso,2025-10-19,1
C-OV-M-00165-04,OV-M-00165,ovino,2026-01-17,2026-01-17,concluido_sucesso,2026-06-16,1
C-OV-M-00166-00,OV-M-00166,ovino,2023-05-18,2023-05-18,concluido_sucesso,2023-10-15,1
C-OV-M-00166-01,OV-M-00166,ovino,2023-12-27,2023-12-27,concluido_sucesso,2024-05-25,1
C-OV-M-00166-02,OV-M-00166,ovino,2024-08-14,2024-09-04,concluido_sucesso,2025-02-01,2
C-OV-M-00166-03,OV-M-00166,ovino,2025-05-25,2025-05-25,concluido_sucesso,2025-10-22,1
C-OV-M-00167-00,OV-M-00167,ovino,2023-06-28,2023-08-03,concluido_falha,,3
C-OV-M-00167-01,OV-M-00167,ovino,2023-09-17,2023-09-17,concluido_sucesso,2024-02-14,1
C-OV-M-00167-02,OV-M-00167,ovino,2024-06-07,2024-06-07,concluido_sucesso,2024-11-04,1
C-OV-M-00167-03,OV-M-00167,ovino,2025-01-22,2025-02-12,concluido_sucesso,2025-07-12,2
C-OV-M-00167-04,OV-M-00167,ovino,2025-09-15,2025-10-07,concluido_sucesso,2026-03-06,2
C-OV-M-00168-00,OV-M-00168,ovino,2023-09-18,2023-09-18,concluido_sucesso,2024-02-15,1
C-OV-M-00168-01,OV-M-00168,ovino,2024-05-03,2024-05-03,concluido_sucesso,2024-09-30,1
C-OV-M-00168-02,OV-M-00168,ovino,2025-01-02,2025-01-24,concluido_sucesso,2025-06-23,2
C-OV-M-00168-03,OV-M-00168,ovino,2025-09-13,2025-10-01,concluido_sucesso,2026-02-28,2
C-OV-M-00169-00,OV-M-00169,ovino,2023-10-21,2023-11-29,concluido_falha,,3
C-OV-M-00169-01,OV-M-00169,ovino,2024-01-23,2024-02-27,concluido_falha,,3
C-OV-M-00169-02,OV-M-00169,ovino,2024-04-19,2024-04-19,concluido_sucesso,2024-09-16,1
C-OV-M-00169-03,OV-M-00169,ovino,2025-01-03,2025-01-03,concluido_sucesso,2025-06-02,1
C-OV-M-00169-04,OV-M-00169,ovino,2025-09-19,2025-09-19,concluido_sucesso,2026-02-16,1
C-OV-M-00170-00,OV-M-00170,ovino,2023-02-14,2023-03-04,concluido_sucesso,2023-08-01,2
C-OV-M-00170-01,OV-M-00170,ovino,2023-10-22,2023-11-25,concluido_falha,,3
C-OV-M-00170-02,OV-M-00170,ovino,2024-01-13,2024-02-19,concluido_falha,,3
C-OV-M-00170-03,OV-M-00170,ovino,2024-04-21,2024-05-27,concluido_falha,,3
C-OV-M-00170-04,OV-M-00170,ovino,2024-07-19,2024-08-24,concluido_falha,,3
C-OV-M-00170-05,OV-M-00170,ovino,2024-09-29,2024-09-29,concluido_sucesso,2025-02-26,1
C-OV-M-00171-00,OV-M-00171,ovino,2023-04-29,2023-06-12,concluido_falha,,3
C-OV-M-00171-01,OV-M-00171,ovino,2023-07-31,2023-07-31,concluido_sucesso,2023-12-28,1
C-OV-M-00171-02,OV-M-00171,ovino,2024-03-24,2024-04-30,concluido_falha,,3
C-OV-M-00171-03,OV-M-00171,ovino,2024-05-30,2024-07-09,concluido_sucesso,2024-12-06,3
C-OV-M-00171-04,OV-M-00171,ovino,2025-03-16,2025-03-16,concluido_sucesso,2025-08-13,1
C-OV-M-00171-05,OV-M-00171,ovino,2025-11-15,2025-12-22,concluido_falha,,3
C-OV-M-00172-00,OV-M-00172,ovino,2023-10-26,2023-10-26,concluido_sucesso,2024-03-24,1
C-OV-M-00172-01,OV-M-00172,ovino,2024-06-04,2024-06-04,concluido_sucesso,2024-11-01,1
C-OV-M-00172-02,OV-M-00172,ovino,2025-01-08,2025-01-28,concluido_sucesso,2025-06-27,2
C-OV-M-00172-03,OV-M-00172,ovino,2025-10-08,2025-10-08,concluido_sucesso,2026-03-07,1
C-OV-M-00173-00,OV-M-00173,ovino,2023-09-29,2023-10-31,concluido_falha,,3
C-OV-M-00173-01,OV-M-00173,ovino,2023-12-16,2024-01-05,concluido_sucesso,2024-06-03,2
C-OV-M-00173-02,OV-M-00173,ovino,2024-09-24,2024-10-15,concluido_sucesso,2025-03-14,2
C-OV-M-00173-03,OV-M-00173,ovino,2025-07-06,2025-07-06,concluido_sucesso,2025-12-03,1
C-OV-M-00173-04,OV-M-00173,ovino,2026-03-23,2026-03-23,concluido_sucesso,2026-08-20,1
C-OV-M-00174-00,OV-M-00174,ovino,2023-02-16,2023-02-16,concluido_sucesso,2023-07-16,1
C-OV-M-00174-01,OV-M-00174,ovino,2023-09-23,2023-09-23,concluido_sucesso,2024-02-20,1
C-OV-M-00174-02,OV-M-00174,ovino,2024-05-08,2024-05-28,concluido_sucesso,2024-10-25,2
C-OV-M-00174-03,OV-M-00174,ovino,2025-01-17,2025-01-17,concluido_sucesso,2025-06-16,1
C-OV-M-00174-04,OV-M-00174,ovino,2025-09-11,2025-09-11,concluido_sucesso,2026-02-08,1
C-OV-M-00175-00,OV-M-00175,ovino,2023-07-12,2023-07-12,concluido_sucesso,2023-12-09,1
C-OV-M-00175-01,OV-M-00175,ovino,2024-03-08,2024-03-24,concluido_sucesso,2024-08-21,2
C-OV-M-00175-02,OV-M-00175,ovino,2024-10-28,2024-10-28,concluido_sucesso,2025-03-27,1
C-OV-M-00175-03,OV-M-00175,ovino,2025-06-26,2025-06-26,concluido_sucesso,2025-11-23,1
