evento_id,ciclo_id,matriz_id,reprodutor_id,especie,raca_matriz,raca_reprodutor,idade_matriz,paridade,ecc,historico_matriz,taxa_reprodutor,tecnica,mes,estacao_favoravel,data_evento,tentativa_no_ciclo,dias_desde_parto,ciclos_anteriores_falha,prob_verdadeira,resultado
E-CA-000754,C-CA-M-00115-01,CA-M-00115,CA-R-0038,caprino,Anglo Nubiana,Anglo Nubiana,2.5,1,3.1,0.67,0.75,IA_laparoscopica,11,0,2023-11-09,3,121,0,0.882,prenhe
E-CA-000755,C-CA-M-00115-02,CA-M-00115,CA-R-0023,caprino,Anglo Nubiana,Boer,2.5,1,3.1,0.67,0.68,IA_laparoscopica,7,0,2024-07-15,1,99,0,0.95,prenhe
E-CA-000756,C-CA-M-00115-03,CA-M-00115,CA-R-0014,caprino,Anglo Nubiana,Saanen,2.5,1,3.1,0.67,0.74,IA_cervical,3,1,2025-03-13,1,91,0,0.924,prenhe
E-CA-000757,C-CA-M-00116-00,CA-M-00116,CA-R-0002,caprino,Moxoto,Anglo Nubiana,5.5,3,3.2,0.44,0.72,IA_laparoscopica,7,0,2023-07-17,1,-1,0,0.95,prenhe
E-CA-000758,C-CA-M-00117-00,CA-M-00117,CA-R-0006,caprino,Pardo Alpina,Pardo Alpina,1.3,3,3.8,0.79,0.75,IATF,2,0,2023-02-05,1,-1,0,0.807,prenhe
E-CA-000759,C-CA-M-00117-01,CA-M-00117,CA-R-0015,caprino,Pardo Alpina,Saanen,1.3,3,3.8,0.79,0.41,IATF,9,0,2023-09-22,1,79,0,0.444,prenhe
E-CA-000760,C-CA-M-00117-02,CA-M-00117,CA-R-0024,caprino,Pardo Alpina,Alpina,1.3,3,3.8,0.79,0.62,IA_cervical,5,1,2024-05-17,1,88,0,0.758,vazia
E-CA-000761,C-CA-M-00117-02,CA-M-00117,CA-R-0037,caprino,Pardo Alpina,Anglo Nubiana,1.3,3,3.8,0.79,0.89,IA_laparoscopica,6,1,2024-06-04,2,106,0,0.928,prenhe
E-CA-000762,C-CA-M-00117-03,CA-M-00117,CA-R-0021,caprino,Pardo Alpina,Saanen,1.3,3,3.8,0.79,0.76,IA_laparoscopica,1,0,2025-01-13,1,73,0,0.787,prenhe
E-CA-000763,C-CA-M-00118-00,CA-M-00118,CA-R-0000,caprino,Moxoto,Pardo Alpina,6.8,2,3.4,0.43,0.69,IA_cervical,6,1,2023-06-21,1,-1,0,0.697,prenhe
E-CA-000764,C-CA-M-00118-01,CA-M-00118,CA-R-0023,caprino,Moxoto,Boer,6.8,2,3.4,0.43,0.68,IA_laparoscopica,2,0,2024-02-25,1,99,0,0.946,prenhe
E-CA-000765,C-CA-M-00118-02,CA-M-00118,CA-R-0000,caprino,Moxoto,Pardo Alpina,6.8,2,3.4,0.43,0.69,IA_cervical,10,0,2024-10-24,1,92,0,0.707,prenhe
E-CA-000766,C-CA-M-00118-03,CA-M-00118,CA-R-0012,caprino,Moxoto,Anglo Nubiana,6.8,2,3.4,0.43,0.79,IA_cervical,7,0,2025-07-10,1,109,0,0.761,prenhe
E-CA-000767,C-CA-M-00118-04,CA-M-00118,CA-R-0027,caprino,Moxoto,Anglo Nubiana,6.8,2,3.4,0.43,0.42,IA_cervical,2,0,2026-02-12,1,67,0,0.474,vazia
E-CA-000768,C-CA-M-00118-04,CA-M-00118,CA-R-0037,caprino,Moxoto,Anglo Nubiana,6.8,2,3.4,0.43,0.89,IA_cervical,3,1,2026-03-04,2,87,0,0.614,prenhe
E-CA-000769,C-CA-M-00119-00,CA-M-00119,CA-R-0016,caprino,Boer,Anglo Nubiana,5.9,3,3.3,0.03,0.62,IA_cervical,4,1,2023-04-04,1,-1,0,0.763,prenhe
E-CA-000770,C-CA-M-00119-01,CA-M-00119,CA-R-0023,caprino,Boer,Boer,5.9,3,3.3,0.03,0.68,IA_laparoscopica,12,0,2023-12-08,1,98,0,0.95,prenhe
E-CA-000771,C-CA-M-00119-02,CA-M-00119,CA-R-0021,caprino,Boer,Saanen,5.9,3,3.3,0.03,0.76,IATF,7,0,2024-07-06,1,61,0,0.659,prenhe
E-CA-000772,C-CA-M-00119-03,CA-M-00119,CA-R-0016,caprino,Boer,Anglo Nubiana,5.9,3,3.3,0.03,0.62,IA_cervical,2,0,2025-02-17,1,76,0,0.629,prenhe
E-CA-000773,C-CA-M-00119-04,CA-M-00119,CA-R-0011,caprino,Boer,Anglo Nubiana,5.9,3,3.3,0.03,0.39,IATF,10,0,2025-10-18,1,93,0,0.666,prenhe
E-CA-000774,C-CA-M-00120-00,CA-M-00120,CA-R-0003,caprino,Pardo Alpina,Caninde,8.0,3,3.3,0.3,0.63,IATF,7,0,2023-07-08,1,-1,0,0.493,prenhe
E-CA-000775,C-CA-M-00120-01,CA-M-00120,CA-R-0039,caprino,Pardo Alpina,Caninde,8.0,3,3.3,0.3,0.8,IA_cervical,2,0,2024-02-06,1,63,0,0.543,vazia
E-CA-000776,C-CA-M-00120-01,CA-M-00120,CA-R-0027,caprino,Pardo Alpina,Anglo Nubiana,8.0,3,3.3,0.3,0.42,IA_cervical,3,1,2024-03-01,2,87,0,0.39,vazia
E-CA-000777,C-CA-M-00120-01,CA-M-00120,CA-R-0016,caprino,Pardo Alpina,Anglo Nubiana,8.0,3,3.3,0.3,0.62,IA_laparoscopica,3,1,2024-03-22,3,108,0,0.73,prenhe
E-CA-000778,C-CA-M-00120-02,CA-M-00120,CA-R-0036,caprino,Pardo Alpina,Alpina,8.0,3,3.3,0.3,0.82,IATF,11,0,2024-11-21,1,94,0,0.771,prenhe
E-CA-000779,C-CA-M-00120-03,CA-M-00120,CA-R-0026,caprino,Pardo Alpina,Saanen,8.0,3,3.3,0.3,0.47,IA_cervical,8,0,2025-08-15,1,117,0,0.632,vazia
E-CA-000780,C-CA-M-00120-03,CA-M-00120,CA-R-0003,caprino,Pardo Alpina,Caninde,8.0,3,3.3,0.3,0.63,IA_cervical,9,0,2025-09-05,2,138,0,0.646,vazia
E-CA-000781,C-CA-M-00120-03,CA-M-00120,CA-R-0014,caprino,Pardo Alpina,Saanen,8.0,3,3.3,0.3,0.74,IA_cervical,9,0,2025-09-26,3,159,0,0.445,prenhe
E-CA-000782,C-CA-M-00121-00,CA-M-00121,CA-R-0031,caprino,Alpina,Alpina,5.5,5,2.5,0.08,0.73,IA_cervical,10,0,2023-10-28,1,-1,0,0.375,vazia
E-CA-000783,C-CA-M-00121-00,CA-M-00121,CA-R-0036,caprino,Alpina,Alpina,5.5,5,2.5,0.08,0.82,IA_cervical,11,0,2023-11-18,2,-1,0,0.448,vazia
E-CA-000784,C-CA-M-00121-00,CA-M-00121,CA-R-0016,caprino,Alpina,Anglo Nubiana,5.5,5,2.5,0.08,0.62,IA_cervical,12,0,2023-12-07,3,-1,0,0.256,prenhe
E-CA-000785,C-CA-M-00121-01,CA-M-00121,CA-R-0020,caprino,Alpina,Pardo Alpina,5.5,5,2.5,0.08,0.71,IA_laparoscopica,8,0,2024-08-07,1,94,0,0.671,prenhe
E-CA-000786,C-CA-M-00121-02,CA-M-00121,CA-R-0032,caprino,Alpina,Alpina,5.5,5,2.5,0.08,0.55,IA_cervical,3,1,2025-03-10,1,65,0,0.373,vazia
E-CA-000787,C-CA-M-00121-02,CA-M-00121,CA-R-0027,caprino,Alpina,Anglo Nubiana,5.5,5,2.5,0.08,0.42,IA_laparoscopica,4,1,2025-04-02,2,88,0,0.441,prenhe
E-CA-000788,C-CA-M-00121-03,CA-M-00121,CA-R-0022,caprino,Alpina,Saanen,5.5,5,2.5,0.08,0.6,IATF,11,0,2025-11-05,1,67,0,0.412,prenhe
E-CA-000789,C-CA-M-00122-00,CA-M-00122,CA-R-0018,caprino,Saanen,Moxoto,4.2,2,3.4,0.47,0.61,IA_cervical,7,0,2023-07-13,1,-1,0,0.748,prenhe
E-CA-000790,C-CA-M-00122-01,CA-M-00122,CA-R-0035,caprino,Saanen,Boer,4.2,2,3.4,0.47,0.42,IA_laparoscopica,2,0,2024-02-15,1,67,0,0.879,prenhe
E-CA-000791,C-CA-M-00122-02,CA-M-00122,CA-R-0035,caprino,Saanen,Boer,4.2,2,3.4,0.47,0.42,IA_cervical,9,0,2024-09-21,1,69,0,0.658,vazia
E-CA-000792,C-CA-M-00122-02,CA-M-00122,CA-R-0013,caprino,Saanen,Anglo Nubiana,4.2,2,3.4,0.47,0.8,IA_laparoscopica,10,0,2024-10-13,2,91,0,0.926,prenhe
E-CA-000793,C-CA-M-00122-03,CA-M-00122,CA-R-0012,caprino,Saanen,Anglo Nubiana,4.2,2,3.4,0.47,0.79,IA_cervical,5,1,2025-05-21,1,70,0,0.814,prenhe
E-CA-000794,C-CA-M-00122-04,CA-M-00122,CA-R-0024,caprino,Saanen,Alpina,4.2,2,3.4,0.47,0.62,IATF,1,0,2026-01-04,1,78,0,0.698,prenhe
E-CA-000795,C-CA-M-00123-00,CA-M-00123,CA-R-0022,caprino,Anglo Nubiana,Saanen,2.2,0,2.8,0.51,0.6,IA_cervical,7,0,2023-07-11,1,-1,0,0.685,prenhe
E-CA-000796,C-CA-M-00123-01,CA-M-00123,CA-R-0015,caprino,Anglo Nubiana,Saanen,2.2,0,2.8,0.51,0.41,IA_laparoscopica,3,1,2024-03-20,1,103,0,0.934,prenhe
E-CA-000797,C-CA-M-00123-02,CA-M-00123,CA-R-0028,caprino,Anglo Nubiana,Anglo Nubiana,2.2,0,2.8,0.51,0.67,IA_cervical,11,0,2024-11-16,1,91,0,0.745,prenhe
E-CA-000798,C-CA-M-00123-03,CA-M-00123,CA-R-0021,caprino,Anglo Nubiana,Saanen,2.2,0,2.8,0.51,0.76,IA_cervical,7,0,2025-07-29,1,105,0,0.77,prenhe
E-CA-000799,C-CA-M-00123-04,CA-M-00123,CA-R-0012,caprino,Anglo Nubiana,Anglo Nubiana,2.2,0,2.8,0.51,0.79,IA_cervical,3,1,2026-03-08,1,72,0,0.668,prenhe
E-CA-000800,C-CA-M-00124-00,CA-M-00124,CA-R-0031,caprino,Anglo Nubiana,Alpina,1.5,2,3.4,0.23,0.73,IA_cervical,5,1,2023-05-13,1,-1,0,0.854,prenhe
E-CA-000801,C-CA-M-00124-01,CA-M-00124,CA-R-0016,caprino,Anglo Nubiana,Anglo Nubiana,1.5,2,3.4,0.23,0.62,IATF,1,0,2024-01-19,1,101,0,0.741,prenhe
E-CA-000802,C-CA-M-00124-02,CA-M-00124,CA-R-0033,caprino,Anglo Nubiana,Anglo Nubiana,1.5,2,3.4,0.23,0.79,IA_cervical,10,0,2024-10-14,1,119,0,0.847,vazia
E-CA-000803,C-CA-M-00124-02,CA-M-00124,CA-R-0015,caprino,Anglo Nubiana,Saanen,1.5,2,3.4,0.23,0.41,IA_cervical,11,0,2024-11-06,2,142,0,0.563,prenhe
E-CA-000804,C-CA-M-00124-03,CA-M-00124,CA-R-0036,caprino,Anglo Nubiana,Alpina,1.5,2,3.4,0.23,0.82,IA_laparoscopica,7,0,2025-07-05,1,91,0,0.95,prenhe
E-CA-000805,C-CA-M-00124-04,CA-M-00124,CA-R-0021,caprino,Anglo Nubiana,Saanen,1.5,2,3.4,0.23,0.76,IA_cervical,3,1,2026-03-31,1,119,0,0.95,prenhe
E-CA-000806,C-CA-M-00125-00,CA-M-00125,CA-R-0004,caprino,Anglo Nubiana,Boer,5.8,0,2.8,0.38,0.66,IA_cervical,6,1,2023-06-21,1,-1,0,0.73,prenhe
E-CA-000807,C-CA-M-00125-01,CA-M-00125,CA-R-0014,caprino,Anglo Nubiana,Saanen,5.8,0,2.8,0.38,0.74,IATF,2,0,2024-02-06,1,80,0,0.72,prenhe
E-CA-000808,C-CA-M-00125-02,CA-M-00125,CA-R-0001,caprino,Anglo Nubiana,Anglo Nubiana,5.8,0,2.8,0.38,0.64,IA_cervical,9,0,2024-09-18,1,75,0,0.512,prenhe
E-CA-000809,C-CA-M-00126-00,CA-M-00126,CA-R-0022,caprino,Alpina,Saanen,9.3,0,3.5,0.26,0.6,IA_cervical,1,0,2023-01-18,1,-1,0,0.61,prenhe
E-CA-000810,C-CA-M-00126-01,CA-M-00126,CA-R-0006,caprino,Alpina,Pardo Alpina,9.3,0,3.5,0.26,0.75,IA_cervical,8,0,2023-08-19,1,63,0,0.437,prenhe
E-CA-000811,C-CA-M-00126-02,CA-M-00126,CA-R-0005,caprino,Alpina,Anglo Nubiana,9.3,0,3.5,0.26,0.82,IA_cervical,4,1,2024-04-10,1,85,0,0.634,prenhe
E-CA-000812,C-CA-M-00126-03,CA-M-00126,CA-R-0038,caprino,Alpina,Anglo Nubiana,9.3,0,3.5,0.26,0.75,IATF,11,0,2024-11-29,1,83,0,0.599,vazia
E-CA-000813,C-CA-M-00126-03,CA-M-00126,CA-R-0011,caprino,Alpina,Anglo Nubiana,9.3,0,3.5,0.26,0.39,IA_cervical,12,0,2024-12-22,2,106,0,0.297,vazia
E-CA-000814,C-CA-M-00126-03,CA-M-00126,CA-R-0033,caprino,Alpina,Anglo Nubiana,9.3,0,3.5,0.26,0.79,IATF,1,0,2025-01-15,3,130,0,0.407,prenhe
E-CA-000815,C-CA-M-00126-04,CA-M-00126,CA-R-0034,caprino,Alpina,Caninde,9.3,0,3.5,0.26,0.32,IA_laparoscopica,9,0,2025-09-30,1,108,0,0.613,prenhe
E-CA-000816,C-CA-M-00127-00,CA-M-00127,CA-R-0000,caprino,Pardo Alpina,Pardo Alpina,7.9,3,3.1,0.52,0.69,IA_cervical,7,0,2023-07-19,1,-1,0,0.658,prenhe
E-CA-000817,C-CA-M-00127-01,CA-M-00127,CA-R-0005,caprino,Pardo Alpina,Anglo Nubiana,7.9,3,3.1,0.52,0.82,IATF,4,1,2024-04-01,1,107,0,0.851,vazia
E-CA-000818,C-CA-M-00127-01,CA-M-00127,CA-R-0007,caprino,Pardo Alpina,Pardo Alpina,7.9,3,3.1,0.52,0.58,IA_cervical,4,1,2024-04-21,2,127,0,0.701,vazia
E-CA-000819,C-CA-M-00127-01,CA-M-00127,CA-R-0027,caprino,Pardo Alpina,Anglo Nubiana,7.9,3,3.1,0.52,0.42,IATF,5,1,2024-05-13,3,149,0,0.565,prenhe
E-CA-000820,C-CA-M-00127-02,CA-M-00127,CA-R-0035,caprino,Pardo Alpina,Boer,7.9,3,3.1,0.52,0.42,IA_cervical,2,0,2025-02-03,1,116,0,0.696,prenhe
E-CA-000821,C-CA-M-00127-03,CA-M-00127,CA-R-0030,caprino,Pardo Alpina,Anglo Nubiana,7.9,3,3.1,0.52,0.79,IA_cervical,9,0,2025-09-27,1,86,0,0.605,prenhe
E-CA-000822,C-CA-M-00128-00,CA-M-00128,CA-R-0039,caprino,Saanen,Caninde,4.5,5,2.6,0.38,0.8,IA_cervical,3,1,2023-03-05,1,-1,0,0.668,prenhe
E-CA-000823,C-CA-M-00128-01,CA-M-00128,CA-R-0025,caprino,Saanen,Anglo Nubiana,4.5,5,2.6,0.38,0.71,IATF,10,0,2023-10-08,1,67,0,0.465,vazia
E-CA-000824,C-CA-M-00128-01,CA-M-00128,CA-R-0029,caprino,Saanen,Saanen,4.5,5,2.6,0.38,0.58,IA_cervical,10,0,2023-10-29,2,88,0,0.324,vazia
E-CA-000825,C-CA-M-00128-01,CA-M-00128,CA-R-0029,caprino,Saanen,Saanen,4.5,5,2.6,0.38,0.58,IA_cervical,11,0,2023-11-16,3,106,0,0.402,prenhe
E-CA-000826,C-CA-M-00128-02,CA-M-00128,CA-R-0024,caprino,Saanen,Alpina,4.5,5,2.6,0.38,0.62,IA_cervical,7,0,2024-07-26,1,103,0,0.661,prenhe
E-CA-000827,C-CA-M-00129-00,CA-M-00129,CA-R-0006,caprino,Anglo Nubiana,Pardo Alpina,9.9,0,3.1,0.75,0.75,IA_cervical,9,0,2023-09-30,1,-1,0,0.575,vazia
E-CA-000828,C-CA-M-00129-00,CA-M-00129,CA-R-0022,caprino,Anglo Nubiana,Saanen,9.9,0,3.1,0.75,0.6,IATF,10,0,2023-10-22,2,-1,0,0.468,prenhe
E-CA-000829,C-CA-M-00129-01,CA-M-00129,CA-R-0017,caprino,Anglo Nubiana,Caninde,9.9,0,3.1,0.75,0.69,IA_cervical,7,0,2024-07-08,1,110,0,0.621,prenhe
E-CA-000830,C-CA-M-00129-02,CA-M-00129,CA-R-0028,caprino,Anglo Nubiana,Anglo Nubiana,9.9,0,3.1,0.75,0.67,IA_cervical,2,0,2025-02-20,1,77,0,0.525,vazia
E-CA-000831,C-CA-M-00129-02,CA-M-00129,CA-R-0033,caprino,Anglo Nubiana,Anglo Nubiana,9.9,0,3.1,0.75,0.79,IA_cervical,3,1,2025-03-14,2,99,0,0.654,prenhe
E-CA-000832,C-CA-M-00129-03,CA-M-00129,CA-R-0013,caprino,Anglo Nubiana,Anglo Nubiana,9.9,0,3.1,0.75,0.8,IATF,11,0,2025-11-06,1,87,0,0.575,prenhe
E-CA-000833,C-CA-M-00130-00,CA-M-00130,CA-R-0016,caprino,Pardo Alpina,Anglo Nubiana,2.7,2,4.3,0.58,0.62,IA_laparoscopica,2,0,2023-02-26,1,-1,0,0.651,prenhe
E-CA-000834,C-CA-M-00130-01,CA-M-00130,CA-R-0036,caprino,Pardo Alpina,Alpina,2.7,2,4.3,0.58,0.82,IA_laparoscopica,10,0,2023-10-14,1,80,0,0.691,prenhe
E-CA-000835,C-CA-M-00130-02,CA-M-00130,CA-R-0038,caprino,Pardo Alpina,Anglo Nubiana,2.7,2,4.3,0.58,0.75,IA_laparoscopica,6,1,2024-06-30,1,110,0,0.86,prenhe
E-CA-000836,C-CA-M-00130-03,CA-M-00130,CA-R-0011,caprino,Pardo Alpina,Anglo Nubiana,2.7,2,4.3,0.58,0.39,IA_laparoscopica,3,1,2025-03-09,1,102,0,0.76,prenhe
E-CA-000837,C-CA-M-00130-04,CA-M-00130,CA-R-0033,caprino,Pardo Alpina,Anglo Nubiana,2.7,2,4.3,0.58,0.79,IA_laparoscopica,11,0,2025-11-07,1,93,0,0.759,prenhe
E-CA-000838,C-CA-M-00131-00,CA-M-00131,CA-R-0018,caprino,Anglo Nubiana,Moxoto,10.0,1,2.1,0.87,0.61,IA_cervical,6,1,2023-06-16,1,-1,0,0.524,vazia
E-CA-000839,C-CA-M-00131-00,CA-M-00131,CA-R-0035,caprino,Anglo Nubiana,Boer,10.0,1,2.1,0.87,0.42,IATF,7,0,2023-07-10,2,-1,0,0.182,vazia
E-CA-000840,C-CA-M-00131-00,CA-M-00131,CA-R-0034,caprino,Anglo Nubiana,Caninde,10.0,1,2.1,0.87,0.32,IA_cervical,7,0,2023-07-29,3,-1,0,0.06,vazia
E-CA-000841,C-CA-M-00131-01,CA-M-00131,CA-R-0015,caprino,Anglo Nubiana,Saanen,10.0,1,2.1,0.87,0.41,IA_cervical,9,0,2023-09-20,1,-1,1,0.338,vazia
E-CA-000842,C-CA-M-00131-01,CA-M-00131,CA-R-0008,caprino,Anglo Nubiana,Pardo Alpina,10.0,1,2.1,0.87,0.62,IA_laparoscopica,10,0,2023-10-11,2,-1,1,0.394,prenhe
E-CA-000843,C-CA-M-00131-02,CA-M-00131,CA-R-0017,caprino,Anglo Nubiana,Caninde,10.0,1,2.1,0.87,0.69,IA_laparoscopica,6,1,2024-06-29,1,112,0,0.715,vazia
E-CA-000844,C-CA-M-00131-02,CA-M-00131,CA-R-0005,caprino,Anglo Nubiana,Anglo Nubiana,10.0,1,2.1,0.87,0.82,IA_cervical,7,0,2024-07-20,2,133,0,0.369,vazia
E-CA-000845,C-CA-M-00131-02,CA-M-00131,CA-R-0018,caprino,Anglo Nubiana,Moxoto,10.0,1,2.1,0.87,0.61,IA_laparoscopica,8,0,2024-08-12,3,156,0,0.321,prenhe
E-CA-000846,C-CA-M-00131-03,CA-M-00131,CA-R-0011,caprino,Anglo Nubiana,Anglo Nubiana,10.0,1,2.1,0.87,0.39,IA_cervical,4,1,2025-04-06,1,87,0,0.331,vazia
E-CA-000847,C-CA-M-00131-03,CA-M-00131,CA-R-0016,caprino,Anglo Nubiana,Anglo Nubiana,10.0,1,2.1,0.87,0.62,IA_cervical,4,1,2025-04-29,2,110,0,0.387,vazia
E-CA-000848,C-CA-M-00131-03,CA-M-00131,CA-R-0027,caprino,Anglo Nubiana,Anglo Nubiana,10.0,1,2.1,0.87,0.42,IA_laparoscopica,5,1,2025-05-21,3,132,0,0.376,vazia
E-CA-000849,C-CA-M-00131-04,CA-M-00131,CA-R-0036,caprino,Anglo Nubiana,Alpina,10.0,1,2.1,0.87,0.82,IA_cervical,7,0,2025-07-21,1,193,1,0.347,vazia
E-CA-000850,C-CA-M-00131-04,CA-M-00131,CA-R-0012,caprino,Anglo Nubiana,Anglo Nubiana,10.0,1,2.1,0.87,0.79,IA_cervical,8,0,2025-08-10,2,213,1,0.227,prenhe
E-CA-000851,C-CA-M-00131-05,CA-M-00131,CA-R-0024,caprino,Anglo Nubiana,Alpina,10.0,1,2.1,0.87,0.62,IATF,3,1,2026-03-08,1,60,0,0.423,vazia
E-CA-000852,C-CA-M-00131-05,CA-M-00131,CA-R-0011,caprino,Anglo Nubiana,Anglo Nubiana,10.0,1,2.1,0.87,0.39,IA_cervical,3,1,2026-03-28,2,80,0,0.178,prenhe
E-CA-000853,C-CA-M-00132-00,CA-M-00132,CA-R-0022,caprino,Caninde,Saanen,3.1,2,3.3,0.46,0.6,IA_cervical,4,1,2023-04-07,1,-1,0,0.801,vazia
E-CA-000854,C-CA-M-00132-00,CA-M-00132,CA-R-0002,caprino,Caninde,Anglo Nubiana,3.1,2,3.3,0.46,0.72,IA_laparoscopica,4,1,2023-04-26,2,-1,0,0.91,prenhe
E-CA-000855,C-CA-M-00132-01,CA-M-00132,CA-R-0037,caprino,Caninde,Anglo Nubiana,3.1,2,3.3,0.46,0.89,IATF,12,0,2023-12-06,1,74,0,0.839,prenhe
E-CA-000856,C-CA-M-00132-02,CA-M-00132,CA-R-0021,caprino,Caninde,Saanen,3.1,2,3.3,0.46,0.76,IA_cervical,8,0,2024-08-14,1,102,0,0.831,vazia
E-CA-000857,C-CA-M-00132-02,CA-M-00132,CA-R-0035,caprino,Caninde,Boer,3.1,2,3.3,0.46,0.42,IA_cervical,9,0,2024-09-03,2,122,0,0.686,prenhe
E-CA-000858,C-CA-M-00132-03,CA-M-00132,CA-R-0030,caprino,Caninde,Anglo Nubiana,3.1,2,3.3,0.46,0.79,IATF,5,1,2025-05-14,1,103,0,0.95,prenhe
E-CA-000859,C-CA-M-00132-04,CA-M-00132,CA-R-0019,caprino,Caninde,Anglo Nubiana,3.1,2,3.3,0.46,0.74,IA_cervical,1,0,2026-01-28,1,109,0,0.945,prenhe
E-CA-000860,C-CA-M-00133-00,CA-M-00133,CA-R-0023,caprino,Boer,Boer,2.5,3,2.7,0.98,0.68,IA_cervical,3,1,2023-03-13,1,-1,0,0.869,vazia
E-CA-000861,C-CA-M-00133-00,CA-M-00133,CA-R-0007,caprino,Boer,Pardo Alpina,2.5,3,2.7,0.98,0.58,IA_cervical,4,1,2023-04-04,2,-1,0,0.639,prenhe
E-CA-000862,C-CA-M-00133-01,CA-M-00133,CA-R-0009,caprino,Boer,Boer,2.5,3,2.7,0.98,0.88,IA_laparoscopica,11,0,2023-11-28,1,88,0,0.863,vazia
E-CA-000863,C-CA-M-00133-01,CA-M-00133,CA-R-0010,caprino,Boer,Saanen,2.5,3,2.7,0.98,0.64,IATF,12,0,2023-12-22,2,112,0,0.671,prenhe
E-CA-000864,C-CA-M-00133-02,CA-M-00133,CA-R-0007,caprino,Boer,Pardo Alpina,2.5,3,2.7,0.98,0.58,IATF,9,0,2024-09-15,1,118,0,0.802,prenhe
E-CA-000865,C-CA-M-00133-03,CA-M-00133,CA-R-0001,caprino,Boer,Anglo Nubiana,2.5,3,2.7,0.98,0.64,IA_cervical,5,1,2025-05-28,1,105,0,0.906,prenhe
E-CA-000866,C-CA-M-00133-04,CA-M-00133,CA-R-0038,caprino,Boer,Anglo Nubiana,2.5,3,2.7,0.98,0.75,IA_laparoscopica,1,0,2026-01-23,1,90,0,0.95,prenhe
E-CA-000867,C-CA-M-00134-00,CA-M-00134,CA-R-0003,caprino,Alpina,Caninde,8.7,5,3.9,0.55,0.63,IA_cervical,1,0,2023-01-22,1,-1,0,0.398,prenhe
E-CA-000868,C-CA-M-00134-01,CA-M-00134,CA-R-0030,caprino,Alpina,Anglo Nubiana,8.7,5,3.9,0.55,0.79,IA_cervical,9,0,2023-09-10,1,81,0,0.343,vazia
E-CA-000869,C-CA-M-00134-01,CA-M-00134,CA-R-0021,caprino,Alpina,Saanen,8.7,5,3.9,0.55,0.76,IATF,9,0,2023-09-29,2,100,0,0.352,prenhe
E-CA-000870,C-CA-M-00134-02,CA-M-00134,CA-R-0002,caprino,Alpina,Anglo Nubiana,8.7,5,3.9,0.55,0.72,IA_cervical,6,1,2024-06-18,1,113,0,0.649,prenhe
E-CA-000871,C-CA-M-00134-03,CA-M-00134,CA-R-0023,caprino,Alpina,Boer,8.7,5,3.9,0.55,0.68,IA_cervical,2,0,2025-02-11,1,88,0,0.399,prenhe
E-CA-000872,C-CA-M-00134-04,CA-M-00134,CA-R-0033,caprino,Alpina,Anglo Nubiana,8.7,5,3.9,0.55,0.79,IA_cervical,10,0,2025-10-16,1,97,0,0.525,vazia
E-CA-000873,C-CA-M-00134-04,CA-M-00134,CA-R-0013,caprino,Alpina,Anglo Nubiana,8.7,5,3.9,0.55,0.8,IATF,11,0,2025-11-07,2,119,0,0.457,prenhe
E-CA-000874,C-CA-M-00135-00,CA-M-00135,CA-R-0001,caprino,Anglo Nubiana,Anglo Nubiana,5.2,5,3.6,0.44,0.64,IA_cervical,2,0,2023-02-09,1,-1,0,0.447,vazia
E-CA-000875,C-CA-M-00135-00,CA-M-00135,CA-R-0023,caprino,Anglo Nubiana,Boer,5.2,5,3.6,0.44,0.68,IA_cervical,3,1,2023-03-04,2,-1,0,0.393,prenhe
E-CA-000876,C-CA-M-00135-01,CA-M-00135,CA-R-0013,caprino,Anglo Nubiana,Anglo Nubiana,5.2,5,3.6,0.44,0.8,IA_laparoscopica,10,0,2023-10-31,1,91,0,0.855,prenhe
E-CA-000877,C-CA-M-00135-02,CA-M-00135,CA-R-0003,caprino,Anglo Nubiana,Caninde,5.2,5,3.6,0.44,0.63,IA_cervical,6,1,2024-06-11,1,74,0,0.586,vazia
E-CA-000878,C-CA-M-00135-02,CA-M-00135,CA-R-0010,caprino,Anglo Nubiana,Saanen,5.2,5,3.6,0.44,0.64,IA_cervical,7,0,2024-07-03,2,96,0,0.494,prenhe
E-CA-000879,C-CA-M-00135-03,CA-M-00135,CA-R-0031,caprino,Anglo Nubiana,Alpina,5.2,5,3.6,0.44,0.73,IATF,3,1,2025-03-22,1,112,0,0.71,prenhe
E-CA-000880,C-CA-M-00135-04,CA-M-00135,CA-R-0029,caprino,Anglo Nubiana,Saanen,5.2,5,3.6,0.44,0.58,IA_cervical,11,0,2025-11-05,1,78,0,0.431,prenhe
E-CA-000881,C-CA-M-00136-00,CA-M-00136,CA-R-0003,caprino,Boer,Caninde,9.0,5,3.3,1.0,0.63,IATF,5,1,2023-05-11,1,-1,0,0.789,vazia
E-CA-000882,C-CA-M-00136-00,CA-M-00136,CA-R-0017,caprino,Boer,Caninde,9.0,5,3.3,1.0,0.69,IA_cervical,6,1,2023-06-03,2,-1,0,0.645,vazia
E-CA-000883,C-CA-M-00136-00,CA-M-00136,CA-R-0015,caprino,Boer,Saanen,9.0,5,3.3,1.0,0.41,IATF,6,1,2023-06-24,3,-1,0,0.438,vazia
E-CA-000884,C-CA-M-00136-01,CA-M-00136,CA-R-0012,caprino,Boer,Anglo Nubiana,9.0,5,3.3,1.0,0.79,IA_laparoscopica,8,0,2023-08-11,1,-1,1,0.929,prenhe
