ciclo_id,matriz_id,especie,data_inicio,data_fim,status,parto_data,tentativas
C-CA-M-00117-01,CA-M-00117,caprino,2023-09-22,2023-09-22,concluido_sucesso,2024-02-19,1
C-CA-M-00117-02,CA-M-00117,caprino,2024-05-17,2024-06-04,concluido_sucesso,2024-11-01,2
C-CA-M-00117-03,CA-M-00117,caprino,2025-01-13,2025-01-13,concluido_sucesso,2025-06-12,1
C-CA-M-00118-00,CA-M-00118,caprino,2023-06-21,2023-06-21,concluido_sucesso,2023-11-18,1
C-CA-M-00118-01,CA-M-00118,caprino,2024-02-25,2024-02-25,concluido_sucesso,2024-07-24,1
C-CA-M-00118-02,CA-M-00118,caprino,2024-10-24,2024-10-24,concluido_sucesso,2025-03-23,1
C-CA-M-00118-03,CA-M-00118,caprino,2025-07-10,2025-07-10,concluido_sucesso,2025-12-07,1
C-CA-M-00118-04,CA-M-00118,caprino,2026-02-12,2026-03-04,concluido_sucesso,2026-08-01,2
C-CA-M-00119-00,CA-M-00119,caprino,2023-04-04,2023-04-04,concluido_sucesso,2023-09-01,1
C-CA-M-00119-01,CA-M-00119,caprino,2023-12-08,2023-12-08,concluido_sucesso,2024-05-06,1
C-CA-M-00119-02,CA-M-00119,caprino,2024-07-06,2024-07-06,concluido_sucesso,2024-12-03,1
C-CA-M-00119-03,CA-M-00119,caprino,2025-02-17,2025-02-17,concluido_sucesso,2025-07-17,1
C-CA-M-00119-04,CA-M-00119,caprino,2025-10-18,2025-10-18,concluido_sucesso,2026-03-17,1
C-CA-M-00120-00,CA-M-00120,caprino,2023-07-08,2023-07-08,concluido_sucesso,2023-12-05,1
C-CA-M-00120-01,CA-M-00120,caprino,2024-02-06,2024-03-22,concluido_sucesso,2024-08-19,3
C-CA-M-00120-02,CA-M-00120,caprino,2024-11-21,2024-11-21,concluido_sucesso,2025-04-20,1
C-CA-M-00120-03,CA-M-00120,caprino,2025-08-15,2025-09-26,concluido_sucesso,2026-02-23,3
C-CA-M-00121-00,CA-M-00121,caprino,2023-10-28,2023-12-07,concluido_sucesso,2024-05-05,3
C-CA-M-00121-01,CA-M-00121,caprino,2024-08-07,2024-08-07,concluido_sucesso,2025-01-04,1
C-CA-M-00121-02,CA-M-00121,caprino,2025-03-10,2025-04-02,concluido_sucesso,2025-08-30,2
C-CA-M-00121-03,CA-M-00121,caprino,2025-11-05,2025-11-05,concluido_sucesso,2026-04-04,1
C-CA-M-00122-00,CA-M-00122,caprino,2023-07-13,2023-07-13,concluido_sucesso,2023-12-10,1
C-CA-M-00122-01,CA-M-00122,caprino,2024-02-15,2024-02-15,concluido_sucesso,2024-07-14,1
C-CA-M-00122-02,CA-M-00122,caprino,2024-09-21,2024-10-13,concluido_sucesso,2025-03-12,2
C-CA-M-00122-03,CA-M-00122,caprino,2025-05-21,2025-05-21,concluido_sucesso,2025-10-18,1
C-CA-M-00122-04,CA-M-00122,caprino,2026-01-04,2026-01-04,concluido_sucesso,2026-06-03,1
C-CA-M-00123-00,CA-M-00123,caprino,2023-07-11,2023-07-11,concluido_sucesso,2023-12-08,1
C-CA-M-00123-01,CA-M-00123,caprino,2024-03-20,2024-03-20,concluido_sucesso,2024-08-17,1
C-CA-M-00123-02,CA-M-00123,caprino,2024-11-16,2024-11-16,concluido_sucesso,2025-04-15,1
C-CA-M-00123-03,CA-M-00123,caprino,2025-07-29,2025-07-29,concluido_sucesso,2025-12-26,1
C-CA-M-00123-04,CA-M-00123,caprino,2026-03-08,2026-03-08,concluido_sucesso,2026-08-05,1
C-CA-M-00124-00,CA-M-00124,caprino,2023-05-13,2023-05-13,concluido_sucesso,2023-10-10,1
C-CA-M-00124-01,CA-M-00124,caprino,2024-01-19,2024-01-19,concluido_sucesso,2024-06-17,1
C-CA-M-00124-02,CA-M-00124,caprino,2024-10-14,2024-11-06,concluido_sucesso,2025-04-05,2
C-CA-M-00124-03,CA-M-00124,caprino,2025-07-05,2025-07-05,concluido_sucesso,2025-12-02,1
C-CA-M-00124-04,CA-M-00124,caprino,2026-03-31,2026-03-31,concluido_sucesso,2026-08-28,1
C-CA-M-00125-00,CA-M-00125,caprino,2023-06-21,2023-06-21,concluido_sucesso,2023-11-18,1
C-CA-M-00125-01,CA-M-00125,caprino,2024-02-06,2024-02-06,concluido_sucesso,2024-07-05,1
C-CA-M-00125-02,CA-M-00125,caprino,2024-09-18,2024-09-18,concluido_sucesso,2025-02-15,1
C-CA-M-00126-00,CA-M-00126,caprino,2023-01-18,2023-01-18,concluido_sucesso,2023-06-17,1
C-CA-M-00126-01,CA-M-00126,caprino,2023-08-19,2023-08-19,concluido_sucesso,2024-01-16,1
C-CA-M-00126-02,CA-M-00126,caprino,2024-04-10,2024-04-10,concluido_sucesso,2024-09-07,1
C-CA-M-00126-03,CA-M-00126,caprino,2024-11-29,2025-01-15,concluido_sucesso,2025-06-14,3
C-CA-M-00126-04,CA-M-00126,caprino,2025-09-30,2025-09-30,concluido_sucesso,2026-02-27,1
C-CA-M-00127-00,CA-M-00127,caprino,2023-07-19,2023-07-19,concluido_sucesso,2023-12-16,1
C-CA-M-00127-01,CA-M-00127,caprino,2024-04-01,2024-05-13,concluido_sucesso,2024-10-10,3
C-CA-M-00127-02,CA-M-00127,caprino,2025-02-03,2025-02-03,concluido_sucesso,2025-07-03,1
C-CA-M-00127-03,CA-M-00127,caprino,2025-09-27,2025-09-27,concluido_sucesso,2026-02-24,1
C-CA-M-00128-00,CA-M-00128,caprino,2023-03-05,2023-03-05,concluido_sucesso,2023-08-02,1
C-CA-M-00128-01,CA-M-00128,caprino,2023-10-08,2023-11-16,concluido_sucesso,2024-04-14,3
C-CA-M-00128-02,CA-M-00128,caprino,2024-07-26,2024-07-26,concluido_sucesso,2024-12-23,1
C-CA-M-00129-00,CA-M-00129,caprino,2023-09-30,2023-10-22,concluido_sucesso,2024-03-20,2
C-CA-M-00129-01,CA-M-00129,caprino,2024-07-08,2024-07-08,concluido_sucesso,2024-12-05,1
C-CA-M-00129-02,CA-M-00129,caprino,2025-02-20,2025-03-14,concluido_sucesso,2025-08-11,2
C-CA-M-00129-03,CA-M-00129,caprino,2025-11-06,2025-11-06,concluido_sucesso,2026-04-05,1
C-CA-M-00130-00,CA-M-00130,caprino,2023-02-26,2023-02-26,concluido_sucesso,2023-07-26,1
C-CA-M-00130-01,CA-M-00130,caprino,2023-10-14,2023-10-14,concluido_sucesso,2024-03-12,1
C-CA-M-00130-02,CA-M-00130,caprino,2024-06-30,2024-06-30,concluido_sucesso,2024-11-27,1
C-CA-M-00130-03,CA-M-00130,caprino,2025-03-09,2025-03-09,concluido_sucesso,2025-08-06,1
C-CA-M-00130-04,CA-M-00130,caprino,2025-11-07,2025-11-07,concluido_sucesso,2026-04-06,1
C-CA-M-00131-00,CA-M-00131,caprino,2023-06-16,2023-07-29,concluido_falha,,3
C-CA-M-00131-01,CA-M-00131,caprino,2023-09-20,2023-10-11,concluido_sucesso,2024-03-09,2
C-CA-M-00131-02,CA-M-00131,caprino,2024-06-29,2024-08-12,concluido_sucesso,2025-01-09,3
C-CA-M-00131-03,CA-M-00131,caprino,2025-04-06,2025-05-21,concluido_falha,,3
C-CA-M-00131-04,CA-M-00131,caprino,2025-07-21,2025-08-10,concluido_sucesso,2026-01-07,2
C-CA-M-00131-05,CA-M-00131,caprino,2026-03-08,2026-03-28,concluido_sucesso,2026-08-25,2
C-CA-M-00132-00,CA-M-00132,caprino,2023-04-07,2023-04-26,concluido_sucesso,2023-09-23,2
C-CA-M-00132-01,CA-M-00132,caprino,2023-12-06,2023-12-06,concluido_sucesso,2024-05-04,1
C-CA-M-00132-02,CA-M-00132,caprino,2024-08-14,2024-09-03,concluido_sucesso,2025-01-31,2
C-CA-M-00132-03,CA-M-00132,caprino,2025-05-14,2025-05-14,concluido_sucesso,2025-10-11,1
C-CA-M-00132-04,CA-M-00132,caprino,2026-01-28,2026-01-28,concluido_sucesso,2026-06-27,1
C-CA-M-00133-00,CA-M-00133,caprino,2023-03-13,2023-04-04,concluido_sucesso,2023-09-01,2
C-CA-M-00133-01,CA-M-00133,caprino,2023-11-28,2023-12-22,concluido_sucesso,2024-05-20,2
C-CA-M-00133-02,CA-M-00133,caprino,2024-09-15,2024-09-15,concluido_sucesso,2025-02-12,1
C-CA-M-00133-03,CA-M-00133,caprino,2025-05-28,2025-05-28,concluido_sucesso,2025-10-25,1
C-CA-M-00133-04,CA-M-00133,caprino,2026-01-23,2026-01-23,concluido_sucesso,2026-06-22,1
C-CA-M-00134-00,CA-M-00134,caprino,2023-01-22,2023-01-22,concluido_sucesso,2023-06-21,1
C-CA-M-00134-01,CA-M-00134,caprino,2023-09-10,2023-09-29,concluido_sucesso,2024-02-26,2
C-CA-M-00134-02,CA-M-00134,caprino,2024-06-18,2024-06-18,concluido_sucesso,2024-11-15,1
C-CA-M-00134-03,CA-M-00134,caprino,2025-02-11,2025-02-11,concluido_sucesso,2025-07-11,1
C-CA-M-00134-04,CA-M-00134,caprino,2025-10-16,2025-11-07,concluido_sucesso,2026-04-06,2
C-CA-M-00135-00,CA-M-00135,caprino,2023-02-09,2023-03-04,concluido_sucesso,2023-08-01,2
C-CA-M-00135-01,CA-M-00135,caprino,2023-10-31,2023-10-31,concluido_sucesso,2024-03-29,1
C-CA-M-00135-02,CA-M-00135,caprino,2024-06-11,2024-07-03,concluido_sucesso,2024-11-30,2
C-CA-M-00135-03,CA-M-00135,caprino,2025-03-22,2025-03-22,concluido_sucesso,2025-08-19,1
C-CA-M-00135-04,CA-M-00135,caprino,2025-11-05,2025-11-05,concluido_sucesso,2026-04-04,1
C-CA-M-00136-00,CA-M-00136,caprino,2023-05-11,2023-06-24,concluido_falha,,3
C-CA-M-00136-01,CA-M-00136,caprino,2023-08-11,2023-08-11,concluido_sucesso,2024-01-08,1
C-CA-M-00136-02,CA-M-00136,caprino,2024-04-05,2024-04-05,concluido_sucesso,2024-09-02,1
C-CA-M-00136-03,CA-M-00136,caprino,2024-11-20,2024-11-20,concluido_sucesso,2025-04-19,1
C-CA-M-00137-00,CA-M-00137,caprino,2023-07-18,2023-07-18,concluido_sucesso,2023-12-15,1
C-CA-M-00137-01,CA-M-00137,caprino,2024-03-19,2024-03-19,concluido_sucesso,2024-08-16,1
C-CA-M-00137-02,CA-M-00137,caprino,2024-11-16,2024-12-05,concluido_sucesso,2025-05-04,2
C-CA-M-00137-03,CA-M-00137,caprino,2025-07-15,2025-08-26,concluido_falha,,3
C-CA-M-00137-04,CA-M-00137,caprino,2025-11-03,2025-11-26,concluido_sucesso,2026-04-25,2
C-CA-M-00138-00,CA-M-00138,caprino,2023-04-24,2023-04-24,concluido_sucesso,2023-09-21,1
C-CA-M-00138-01,CA-M-00138,caprino,2023-12-07,2023-12-07,concluido_sucesso,2024-05-05,1
C-CA-M-00138-02,CA-M-00138,caprino,2024-09-01,2024-09-01,concluido_sucesso,2025-01-29,1
C-CA-M-00138-03,CA-M-00138,caprino,2025-04-30,2025-04-30,concluido_sucesso,2025-09-27,1
C-CA-M-00138-04,CA-M-00138,caprino,2026-01-07,2026-01-07,concluido_sucesso,2026-06-06,1
C-CA-M-00139-00,CA-M-00139,caprino,2023-03-16,2023-03-16,concluido_sucesso,2023-08-13,1
C-CA-M-00139-01,CA-M-00139,caprino,2023-11-10,2023-12-20,concluido_falha,,3
C-CA-M-00139-02,CA-M-00139,caprino,2024-01-26,2024-03-09,concluido_falha,,3
C-CA-M-00139-03,CA-M-00139,caprino,2024-05-02,2024-05-22,concluido_sucesso,2024-10-19,2
C-CA-M-00140-00,CA-M-00140,caprino,2023-06-19,2023-06-19,concluido_sucesso,2023-11-16,1
C-CA-M-00140-01,CA-M-00140,caprino,2024-02-26,2024-02-26,concluido_sucesso,2024-07-25,1
C-CA-M-00140-02,CA-M-00140,caprino,2024-10-24,2024-10-24,concluido_sucesso,2025-03-23,1
C-CA-M-00140-03,CA-M-00140,caprino,2025-07-19,2025-07-19,concluido_sucesso,2025-12-16,1
C-CA-M-00140-04,CA-M-00140,caprino,2026-03-31,2026-03-31,concluido_sucesso,2026-08-28,1
C-CA-M-00141-00,CA-M-00141,caprino,2023-06-16,2023-06-16,concluido_sucesso,2023-11-13,1
C-CA-M-00141-01,CA-M-00141,caprino,2024-02-26,2024-02-26,concluido_sucesso,2024-07-25,1
C-CA-M-00141-02,CA-M-00141,caprino,2024-09-27,2024-10-21,concluido_sucesso,2025-03-20,2
C-CA-M-00142-00,CA-M-00142,caprino,2023-07-04,2023-07-04,concluido_sucesso,2023-12-01,1
C-CA-M-00142-01,CA-M-00142,caprino,2024-02-29,2024-03-21,concluido_sucesso,2024-08-18,2
C-CA-M-00143-00,CA-M-00143,caprino,2023-04-09,2023-04-09,concluido_sucesso,2023-09-06,1
C-CA-M-00143-01,CA-M-00143,caprino,2023-12-07,2023-12-07,concluido_sucesso,2024-05-05,1
C-CA-M-00143-02,CA-M-00143,caprino,2024-07-14,2024-07-14,concluido_sucesso,2024-12-11,1
C-CA-M-00143-03,CA-M-00143,caprino,2025-02-20,2025-02-20,concluido_sucesso,2025-07-20,1
C-CA-M-00143-04,CA-M-00143,caprino,2025-09-25,2025-10-19,concluido_sucesso,2026-03-18,2
C-CA-M-00144-00,CA-M-00144,caprino,2023-05-13,2023-05-13,concluido_sucesso,2023-10-10,1
C-CA-M-00144-01,CA-M-00144,caprino,2024-01-08,2024-01-08,concluido_sucesso,2024-06-06,1
C-CA-M-00144-02,CA-M-00144,caprino,2024-08-10,2024-09-21,concluido_sucesso,2025-02-18,3
C-CA-M-00144-03,CA-M-00144,caprino,2025-06-11,2025-06-11,concluido_sucesso,2025-11-08,1
C-CA-M-00144-04,CA-M-00144,caprino,2026-03-07,2026-03-07,concluido_sucesso,2026-08-04,1
C-CA-M-00145-00,CA-M-00145,caprino,2023-02-03,2023-02-27,concluido_sucesso,2023-07-27,2
C-CA-M-00145-01,CA-M-00145,caprino,2023-10-30,2023-10-30,concluido_sucesso,2024-03-28,1
C-CA-M-00145-02,CA-M-00145,caprino,2024-06-25,2024-06-25,concluido_sucesso,2024-11-22,1
C-CA-M-00145-03,CA-M-00145,caprino,2025-02-23,2025-02-23,concluido_sucesso,2025-07-23,1
C-CA-M-00145-04,CA-M-00145,caprino,2025-11-06,2025-11-06,concluido_sucesso,2026-04-05,1
C-CA-M-00146-00,CA-M-00146,caprino,2023-08-10,2023-09-23,concluido_falha,,3
C-CA-M-00146-01,CA-M-00146,caprino,2023-12-01,2023-12-22,concluido_sucesso,2024-05-20,2
C-CA-M-00146-02,CA-M-00146,caprino,2024-08-02,2024-09-12,concluido_sucesso,2025-02-09,3
C-CA-M-00146-03,CA-M-00146,caprino,2025-05-10,2025-05-10,concluido_sucesso,2025-10-07,1
C-CA-M-00146-04,CA-M-00146,caprino,2025-12-09,2025-12-09,concluido_sucesso,2026-05-08,1
C-CA-M-00147-00,CA-M-00147,caprino,2023-05-21,2023-06-30,concluido_sucesso,2023-11-27,3
C-CA-M-00147-01,CA-M-00147,caprino,2024-02-23,2024-02-23,concluido_sucesso,2024-07-22,1
C-CA-M-00147-02,CA-M-00147,caprino,2024-11-15,2024-11-15,concluido_sucesso,2025-04-14,1
C-CA-M-00147-03,CA-M-00147,caprino,2025-08-09,2025-09-02,concluido_sucesso,2026-01-30,2
C-CA-M-00147-04,CA-M-00147,caprino,2026-04-19,2026-04-19,concluido_sucesso,2026-09-16,1
C-CA-M-00148-00,CA-M-00148,caprino,2023-03-07,2023-03-07,concluido_sucesso,2023-08-04,1
C-CA-M-00148-01,CA-M-00148,caprino,2023-10-12,2023-11-25,concluido_sucesso,2024-04-23,3
C-CA-M-00148-02,CA-M-00148,caprino,2024-08-03,2024-08-03,concluido_sucesso,2024-12-31,1
C-CA-M-00148-03,CA-M-00148,caprino,2025-04-24,2025-04-24,concluido_sucesso,2025-09-21,1
C-CA-M-00149-00,CA-M-00149,caprino,2023-01-12,2023-01-12,concluido_sucesso,2023-06-11,1
C-CA-M-00149-01,CA-M-00149,caprino,2023-10-05,2023-10-05,concluido_sucesso,2024-03-03,1
C-CA-M-00149-02,CA-M-00149,caprino,2024-05-23,2024-06-14,concluido_sucesso,2024-11-11,2
C-CA-M-00149-03,CA-M-00149,caprino,2025-01-23,2025-02-15,concluido_sucesso,2025-07-15,2
C-CA-M-00149-04,CA-M-00149,caprino,2025-11-11,2025-11-11,concluido_sucesso,2026-04-10,1
C-CA-M-00150-00,CA-M-00150,caprino,2023-08-26,2023-10-06,concluido_sucesso,2024-03-04,3
C-CA-M-00150-01,CA-M-00150,caprino,2024-06-13,2024-06-13,concluido_sucesso,2024-11-10,1
C-CA-M-00150-02,CA-M-00150,caprino,2025-02-22,2025-03-12,concluido_sucesso,2025-08-09,2
C-CA-M-00150-03,CA-M-00150,caprino,2025-11-20,2025-11-20,concluido_sucesso,2026-04-19,1
C-CA-M-00151-00,CA-M-00151,caprino,2023-07-08,2023-07-08,concluido_sucesso,2023-12-05,1
C-CA-M-00151-01,CA-M-00151,caprino,2024-03-12,2024-03-12,concluido_sucesso,2024-08-09,1
C-CA-M-00151-02,CA-M-00151,caprino,2024-10-14,2024-10-14,concluido_sucesso,2025-03-13,1
C-CA-M-00151-03,CA-M-00151,caprino,2025-05-20,2025-05-20,concluido_sucesso,2025-10-17,1
C-CA-M-00151-04,CA-M-00151,caprino,2026-01-02,2026-01-02,concluido_sucesso,2026-06-01,1
C-CA-M-00152-00,CA-M-00152,caprino,2023-07-23,2023-09-02,concluido_sucesso,2024-01-30,3
C-CA-M-00152-01,CA-M-00152,caprino,2024-04-12,2024-04-30,concluido_sucesso,2024-09-27,2
C-CA-M-00152-02,CA-M-00152,caprino,2025-01-11,2025-01-11,concluido_sucesso,2025-06-10,1
C-CA-M-00152-03,CA-M-00152,caprino,2025-09-28,2025-09-28,concluido_sucesso,2026-02-25,1
C-CA-M-00153-00,CA-M-00153,caprino,2023-01-19,2023-01-19,concluido_sucesso,2023-06-18,1
C-CA-M-00153-01,CA-M-00153,caprino,2023-09-28,2023-09-28,concluido_sucesso,2024-02-25,1
C-CA-M-00153-02,CA-M-00153,caprino,2024-04-28,2024-04-28,concluido_sucesso,2024-09-25,1
C-CA-M-00153-03,CA-M-00153,caprino,2024-12-26,2024-12-26,concluido_sucesso,2025-05-25,1
C-CA-M-00154-00,CA-M-00154,caprino,2023-05-08,2023-05-08,concluido_sucesso,2023-10-05,1
C-CA-M-00154-01,CA-M-00154,caprino,2024-01-30,2024-01-30,concluido_sucesso,2024-06-28,1
C-CA-M-00154-02,CA-M-00154,caprino,2024-09-20,2024-10-12,concluido_sucesso,2025-03-11,2
C-CA-M-00154-03,CA-M-00154,caprino,2025-05-11,2025-06-20,concluido_falha,,3
C-CA-M-00154-04,CA-M-00154,caprino,2025-07-27,2025-09-12,concluido_falha,,3
C-CA-M-00154-05,CA-M-00154,caprino,2025-10-29,2025-10-29,concluido_sucesso,2026-03-28,1
C-CA-M-00155-00,CA-M-00155,caprino,2023-01-27,2023-01-27,concluido_sucesso,2023-06-26,1
C-CA-M-00155-01,CA-M-00155,caprino,2023-09-25,2023-09-25,concluido_sucesso,2024-02-22,1
C-CA-M-00155-02,CA-M-00155,caprino,2024-04-22,2024-05-15,concluido_sucesso,2024-10-12,2
C-CA-M-00155-03,CA-M-00155,caprino,2025-01-24,2025-01-24,concluido_sucesso,2025-06-23,1
C-CA-M-00155-04,CA-M-00155,caprino,2025-10-19,2025-10-19,concluido_sucesso,2026-03-18,1
C-CA-M-00156-00,CA-M-00156,caprino,2023-07-28,2023-07-28,concluido_sucesso,2023-12-25,1
C-CA-M-00156-01,CA-M-00156,caprino,2024-03-28,2024-03-28,concluido_sucesso,2024-08-25,1
C-CA-M-00156-02,CA-M-00156,caprino,2024-11-07,2024-11-07,concluido_sucesso,2025-04-06,1
C-CA-M-00156-03,CA-M-00156,caprino,2025-07-22,2025-07-22,concluido_sucesso,2025-12-19,1
C-CA-M-00156-04,CA-M-00156,caprino,2026-03-31,2026-03-31,concluido_sucesso,2026-08-28,1
C-CA-M-00157-00,CA-M-00157,caprino,2023-09-17,2023-10-08,concluido_sucesso,2024-03-06,2
C-CA-M-00157-01,CA-M-00157,caprino,2024-06-02,2024-06-02,concluido_sucesso,2024-10-30,1
C-CA-M-00157-02,CA-M-00157,caprino,2025-02-14,2025-02-14,concluido_sucesso,2025-07-14,1
C-CA-M-00157-03,CA-M-00157,caprino,2025-11-09,2025-12-22,concluido_falha,,3
C-CA-M-00157-04,CA-M-00157,caprino,2026-02-05,2026-03-19,concluido_falha,,3
C-CA-M-00158-00,CA-M-00158,caprino,2023-05-24,2023-06-16,concluido_sucesso,2023-11-13,2
C-CA-M-00158-01,CA-M-00158,caprino,2024-02-17,2024-02-17,concluido_sucesso,2024-07-16,1
C-CA-M-00158-02,CA-M-00158,caprino,2024-11-12,2024-11-12,concluido_sucesso,2025-04-11,1
C-CA-M-00158-03,CA-M-00158,caprino,2025-06-17,2025-06-17,concluido_sucesso,2025-11-14,1
C-CA-M-00159-00,CA-M-00159,caprino,2023-04-04,2023-04-04,concluido_sucesso,2023-09-01,1
C-CA-M-00159-01,CA-M-00159,caprino,2023-11-12,2023-12-25,concluido_falha,,3
C-CA-M-00159-02,CA-M-00159,caprino,2024-02-02,2024-03-11,concluido_falha,,3
C-CA-M-00159-03,CA-M-00159,caprino,2024-04-17,2024-05-11,concluido_sucesso,2024-10-08,2
C-CA-M-00159-04,CA-M-00159,caprino,2024-12-22,2024-12-22,concluido_sucesso,2025-05-21,1
C-CA-M-00160-00,CA-M-00160,caprino,2023-01-09,2023-01-09,concluido_sucesso,2023-06-08,1
C-CA-M-00160-01,CA-M-00160,caprino,2023-09-29,2023-09-29,concluido_sucesso,2024-02-26,1
C-CA-M-00160-02,CA-M-00160,caprino,2024-06-07,2024-06-07,concluido_sucesso,2024-11-04,1
C-CA-M-00160-03,CA-M-00160,caprino,2025-02-12,2025-02-12,concluido_sucesso,2025-07-12,1
C-CA-M-00160-04,CA-M-00160,caprino,2025-09-10,2025-09-10,concluido_sucesso,2026-02-07,1
C-CA-M-00161-00,CA-M-00161,caprino,2023-01-01,2023-01-01,concluido_sucesso,2023-05-31,1
C-CA-M-00162-00,CA-M-00162,caprino,2023-09-18,2023-09-18,concluido_sucesso,2024-02-15,1
C-CA-M-00162-01,CA-M-00162,caprino,2024-05-09,2024-06-01,concluido_sucesso,2024-10-29,2
C-CA-M-00162-02,CA-M-00162,caprino,2025-01-06,2025-01-06,concluido_sucesso,2025-06-05,1
C-CA-M-00163-00,CA-M-00163,caprino,2023-07-23,2023-09-05,concluido_sucesso,2024-02-02,3
C-CA-M-00163-01,CA-M-00163,caprino,2024-05-02,2024-05-25,concluido_sucesso,2024-10-22,2
C-CA-M-00163-02,CA-M-00163,caprino,2025-02-15,2025-02-15,concluido_sucesso,2025-07-15,1
C-CA-M-00163-03,CA-M-00163,caprino,2025-10-27,2025-10-27,concluido_sucesso,2026-03-26,1
C-CA-M-00164-00,CA-M-00164,caprino,2023-08-31,2023-08-31,concluido_sucesso,2024-01-28,1
C-CA-M-00164-01,CA-M-00164,caprino,2024-04-25,2024-04-25,concluido_sucesso,2024-09-22,1
C-CA-M-00164-02,CA-M-00164,caprino,2024-11-25,2024-12-18,concluido_sucesso,2025-05-17,2
C-CA-M-00165-00,CA-M-00165,caprino,2023-07-19,2023-07-19,concluido_sucesso,2023-12-16,1
C-CA-M-00165-01,CA-M-00165,caprino,2024-02-29,2024-03-22,concluido_sucesso,2024-08-19,2
C-CA-M-00165-02,CA-M-00165,caprino,2024-12-01,2024-12-25,concluido_sucesso,2025-05-24,2
C-CA-M-00166-00,CA-M-00166,caprino,2023-04-25,2023-05-18,concluido_sucesso,2023-10-15,2
C-CA-M-00166-01,CA-M-00166,caprino,2024-01-15,2024-01-15,concluido_sucesso,2024-06-13,1
C-CA-M-00167-00,CA-M-00167,caprino,2023-09-15,2023-10-29,concluido_falha,,3
C-CA-M-00167-01,CA-M-00167,caprino,2023-12-10,2023-12-10,concluido_sucesso,2024-05-08,1
C-CA-M-00167-02,CA-M-00167,caprino,2024-07-20,2024-07-20,concluido_sucesso,2024-12-17,1
C-CA-M-00167-03,CA-M-00167,caprino,2025-03-09,2025-03-09,concluido_sucesso,2025-08-06,1
C-CA-M-00168-00,CA-M-00168,caprino,2023-03-09,2023-03-31,concluido_sucesso,2023-08-28,2
C-CA-M-00168-01,CA-M-00168,caprino,2023-10-27,2023-10-27,concluido_sucesso,2024-03-25,1
C-CA-M-00168-02,CA-M-00168,caprino,2024-06-18,2024-07-28,concluido_falha,,3
C-CA-M-00168-03,CA-M-00168,caprino,2024-09-14,2024-10-28,concluido_falha,,3
C-CA-M-00168-04,CA-M-00168,caprino,2024-12-16,2025-01-26,concluido_falha,,3
C-CA-M-00168-05,CA-M-00168,caprino,2025-03-15,2025-05-01,concluido_falha,,3
C-CA-M-00169-00,CA-M-00169,caprino,2023-02-18,2023-02-18,concluido_sucesso,2023-07-18,1
C-CA-M-00169-01,CA-M-00169,caprino,2023-09-29,2023-10-21,concluido_sucesso,2024-03-19,2
C-CA-M-00169-02,CA-M-00169,caprino,2024-07-05,2024-07-05,concluido_sucesso,2024-12-02,1
C-CA-M-00169-03,CA-M-00169,caprino,2025-02-11,2025-02-11,concluido_sucesso,2025-07-11,1
C-CA-M-00169-04,CA-M-00169,caprino,2025-10-26,2025-10-26,concluido_sucesso,2026-03-25,1
C-CA-M-00170-00,CA-M-00170,caprino,2023-09-05,2023-09-29,concluido_sucesso,2024-02-26,2
C-CA-M-00170-01,CA-M-00170,caprino,2024-04-30,2024-05-18,concluido_sucesso,2024-10-15,2
C-CA-M-00170-02,CA-M-00170,caprino,2024-12-22,2025-01-29,concluido_sucesso,2025-06-28,3
C-CA-M-00171-00,CA-M-00171,caprino,2023-10-05,2023-11-19,concluido_falha,,3
C-CA-M-00171-01,CA-M-00171,caprino,2024-01-11,2024-02-19,concluido_falha,,3
C-CA-M-00172-00,CA-M-00172,caprino,2023-06-24,2023-06-24,concluido_sucesso,2023-11-21,1
C-CA-M-00172-01,CA-M-00172,caprino,2024-03-03,2024-03-03,concluido_sucesso,2024-07-31,1
C-CA-M-00172-02,CA-M-00172,caprino,2024-09-30,2024-09-30,concluido_sucesso,2025-02-27,1
C-CA-M-00172-03,CA-M-00172,caprino,2025-06-13,2025-07-28,concluido_falha,,3
C-CA-M-00172-04,CA-M-00172,caprino,2025-09-17,2025-09-17,concluido_sucesso,2026-02-14,1
C-CA-M-00173-00,CA-M-00173,caprino,2023-01-23,2023-01-23,concluido_sucesso,2023-06-22,1
C-CA-M-00173-01,CA-M-00173,caprino,2023-08-25,2023-10-03,concluido_sucesso,2024-03-01,3
C-CA-M-00173-02,CA-M-00173,caprino,2024-06-05,2024-06-05,concluido_sucesso,2024-11-02,1
C-CA-M-00173-03,CA-M-00173,caprino,2025-02-22,2025-04-04,concluido_sucesso,2025-09-01,3
C-CA-M-00173-04,CA-M-00173,caprino,2025-11-01,2025-12-09,concluido_sucesso,2026-05-08,3
C-CA-M-00174-00,CA-M-00174,caprino,2023-01-12,2023-02-26,concluido_sucesso,2023-07-26,3
C-CA-M-00174-01,CA-M-00174,caprino,2023-10-18,2023-10-18,concluido_sucesso,2024-03-16,1
C-CA-M-00174-02,CA-M-00174,caprino,2024-07-02,2024-07-02,concluido_sucesso,2024-11-29,1
C-CA-M-00174-03,CA-M-00174,caprino,2025-03-08,2025-03-08,concluido_sucesso,2025-08-05,1
C-CA-M-00174-04,CA-M-00174,caprino,2025-10-18,2025-12-01,concluido_falha,,3
C-CA-M-00174-05,CA-M-00174,caprino,2026-01-15,2026-01-15,concluido_sucesso,2026-06-14,1
